edot(1/s)=12100.0, strain=0.6, temp(K)=359.0
theta0,p,s0,sInf,kappa,gamma,y0,yInf,y1,y2,stress,rank
0.12171429447107089,4.345029457801471,0.022909554945418138,0.009506407912273071,0.17341440409010875,2.7202525511255156e-05,0.021632893061701314,0.0059819767895878595,0.0796792919732853,0.6361719318201977,0.014313809524180007,398.0
0.14806678251841934,2.3499696537699193,0.04440004480868115,0.012050026882061037,0.4118211789559463,7.412817936829532e-06,0.03371852151440259,0.008351759842334279,0.059479498164655725,0.7337031651638863,0.0190343373486503,1613.0
0.004167666222405952,2.7356027380286103,0.03240557923980413,0.010667254958857657,0.08042041340609765,4.174116893457229e-05,0.019168144422032157,0.0005328712859272648,0.05686902752929761,0.6972695929639661,0.014040202078405823,339.0
0.07525907650070839,3.6325341926257626,0.026322216984190447,0.020063322337405754,0.11598304318200213,5.5232526755304735e-05,0.021593383439729434,0.009676348431610303,0.06811425670869331,0.8620703321866547,0.018621450359040503,1535.0
0.020536251926733737,3.679785196736842,0.03926440138346653,0.027001507512280153,0.02733053395071692,4.665955760995433e-05,0.024269253974696054,0.008058184202622198,0.07844527090101354,0.9436465135336591,0.022369514182891247,1949.0
0.06151329939007283,2.722007174870894,0.034014705182602384,0.005651092048084175,0.25215741725373886,5.384830163273191e-05,0.025527376409431268,0.0035049735603741743,0.0535921820422615,0.4955138206602404,0.01565255728653135,722.0
0.020859735379054552,4.145548810827313,0.027809038105710126,0.013790558072536907,0.21653760991073334,5.1715552462089546e-05,0.0220298649852877,0.004032852353013486,0.06435527548778786,0.5228089708096687,0.014688640348658471,472.0
0.06841833140566322,4.145191408879461,0.03102719898321429,0.01807935026814501,0.07915263078309388,5.524066367267602e-05,0.02393632106934799,0.009522841899720276,0.0598796057245281,0.5106268370297439,0.021216353849140383,1883.0
0.1336882688320594,2.5183634294827115,0.04053511249420786,0.007558779491630177,0.1924856065819918,2.099091679656394e-05,0.030734033725497108,0.0020312862751609645,0.08110171013760706,0.766543522039107,0.02239637352155448,1952.0
0.08846324505033704,2.6936002475171437,0.028456222424380104,0.014724986504118501,0.1592647158166955,2.671317489146797e-05,0.024851894909210484,0.008783495278170541,0.06551928146313427,0.7090655326245311,0.01876447075512703,1569.0
0.08052543180458266,4.673353225572831,0.017297936440575316,0.016421087557126197,0.11482265540639999,7.354499365287771e-05,0.014445612036336701,0.007359620041594806,0.05684637845347283,0.8285281790613896,0.012553343992083795,123.0
0.1490574354300997,3.072523486440128,0.02103367996862139,0.004855294748235684,0.13949865393049563,7.773709695361344e-05,0.014340241585226374,0.0015593070924338733,0.04996468717026079,0.6093784881367026,0.012599653863779746,132.0
0.08817511710132574,2.706867328972119,0.029714100440929942,0.014528713564985505,0.23135953656401947,2.6214788591191097e-05,0.022247970967292613,0.00871774753514504,0.07822714760099488,0.9209447700916109,0.017898833536280783,1370.0
0.0011695098162346118,1.468485579228256,0.03723343837769736,0.015476187079748821,0.0945902912596131,5.555664295527269e-05,0.02009875170546193,0.002278348794798339,0.07913254701758979,0.7503443480089408,0.013362112923756829,221.0
0.17675458663669177,2.441545312836074,0.021392535787673216,0.009380715429341432,0.0927739991940365,6.614523031523617e-05,0.019785393418751976,0.009292590527700659,0.04733010879196291,0.6421506755327844,0.014698403518790785,475.0
0.04233923509146877,2.960831659771916,0.019576168229387316,0.011600748399672253,0.09077974778131437,1.885157998916672e-05,0.017273338256975215,0.004135258019875317,0.07661953401202191,0.8974618593572818,0.0139507015935508,315.0
0.12926380417449568,3.9917948954162963,0.03548051840477766,0.011752993735040507,0.21142794831256814,4.053705232867595e-05,0.020818708320307657,0.007817949119179577,0.06443338008373115,0.8335914972162064,0.019601201708768213,1708.0
0.0002818925277480795,2.5265438727139107,0.047410270037969535,0.0283384090398207,0.1779381733972699,2.751093905665881e-05,0.029049087039019098,0.007807584916230951,0.06994402391822241,0.5898377382111637,0.017092682548132954,1146.0
0.054245322794025434,3.5991716565273637,0.043189465594098204,0.01048214771206535,0.3842056305140042,3.1876805580413665e-06,0.033116760464706345,0.007952430132084137,0.07726866779898287,0.6374350635933645,0.019806756208677063,1741.0
0.08648193336904404,2.228890788854759,0.025442287852204214,0.008103430829231121,0.23076327503720714,2.6040755089137028e-05,0.02315921490346728,0.006814975658290901,0.044675305806142235,0.7147439819093555,0.01401268040541159,334.0
0.011773585538423679,4.136617244199028,0.029532511562491287,0.02414532966753721,0.3255695826791039,4.051485711977082e-05,0.01858355808104331,0.009812292289083695,0.05596481605610786,0.7185496083521505,0.013406205368515571,228.0
0.06330552493556259,2.388307794921298,0.038254625256256794,0.00981281691645623,0.19760634737920899,8.997028967751187e-06,0.033639688828770505,0.005422603471335436,0.051617597835741186,0.5365796000132005,0.022307392954080137,1945.0
0.10359870440415078,2.3357775163745473,0.03974553447026721,0.01045107116566081,0.18253561079836075,6.372602572569686e-05,0.02695235193910382,0.006049443520309543,0.06330687903259531,0.9462743597557239,0.022231490822745212,1940.0
0.028190445413115765,2.734701525838477,0.03213034542973413,0.0064395800713583145,0.06880630674849682,7.99623948777811e-05,0.019722505218190682,0.00019111954573737132,0.07526581394212159,0.7604493908113508,0.018320640921647383,1474.0
0.0034785126026802044,1.4793274067942668,0.03647884322606023,0.019637657580125197,0.2123675511024829,2.66149419249702e-05,0.021972159248971432,0.004375641825196774,0.0698161292298171,0.7711392291262409,0.013105221647560727,190.0
