edot(1/s)=100000.0, strain=1.0, temp(K)=700.0
theta0,p,s0,sInf,kappa,gamma,y0,yInf,y1,y2,stress,rank
0.025867331641723775,1.8721513472531646,0.03277767190280927,0.009688633704977235,0.4245215375712628,2.4765307157871014e-05,0.02597720339426552,0.004927806458346188,0.04729276850143412,0.5504174654730865,0.007500905734361501,126.0
0.08208617157451845,3.030705444318952,0.028544172767634147,0.007278629601573137,0.13592655242894913,7.848718534726862e-05,0.02633082720983763,0.004224293103898118,0.06697558569269875,0.7212344474674861,0.011605233195667627,1116.0
0.09884563755624698,4.164669088418902,0.030408504423524742,0.011612844104845064,0.11331859030113783,7.125539490475027e-05,0.021082434107956596,0.007650090732432585,0.0755935350887564,0.6644707042677533,0.014053895179504094,1786.0
0.028115273395622756,4.460349144155364,0.029764103497572542,0.026361544593372522,0.11422928670187571,7.061762493363757e-05,0.021030402148355172,0.007802680954019932,0.08649550888354039,0.43062231367510384,0.013737095672359688,1718.0
0.14122114457235949,4.162007709879957,0.03204684568109181,0.018957145510972936,0.25099798443738297,3.9524917582498315e-05,0.023134440875114817,0.009756233579596037,0.08110652031572906,0.7050368346140423,0.013890850161908547,1746.0
0.02416949604803525,1.6401885561820724,0.027324075187026547,0.010453051096687014,0.24784278398882376,4.584914219621201e-05,0.01831495963487141,0.0010178098715817483,0.042012832393159255,0.9105606507634683,0.008899792083767902,338.0
0.0013214661922013233,4.024858877660383,0.03663665959399207,0.021686906600109506,0.26827221861489475,1.8627304121197897e-05,0.030465321950109727,0.004087587435113931,0.06956878414233597,0.6138506794904347,0.008720019247249694,307.0
0.08584626489393588,4.194162653476686,0.03724035335581683,0.013279950716512251,0.11496811019042513,5.136987767956565e-05,0.031723952726909886,0.00479106245052831,0.07417837329075551,0.6600424301166847,0.017162465364784083,1988.0
0.037756016331723485,3.3025847888883884,0.03356325440524239,0.0052346985474244325,0.16927557017586695,1.3335931092376368e-05,0.028803013522724488,0.000142982592927532,0.08366421743596358,0.5891717045763403,0.012834246449834554,1507.0
0.08670941051098205,4.095450713559219,0.03539576554496819,0.008084804787191566,0.12443211873574067,2.5079637344615704e-05,0.029046419988846855,0.0021542259850522265,0.06738800403470893,0.5978611182081164,0.015445700976387143,1924.0
0.06803756049784333,2.7987217692501907,0.018488943107419366,0.018152038859663547,0.11223894439962541,5.6191083634397596e-05,0.01615046004782241,0.007937999391596987,0.07081498742992227,0.9246441440665707,0.010830552426839477,851.0
0.1807950516622938,4.632015315736204,0.0197984820717289,0.001369215845904733,0.0628361984136224,2.674858794609148e-05,0.01772111211589062,0.0002308229468634957,0.056696684524128044,0.5372150496352642,0.00979833486341129,550.0
0.07731518847137656,4.00028613343317,0.031935940011053404,0.008636362387066,0.186059076650695,6.548635904831718e-05,0.029564896614136246,0.00825404728385715,0.07692500627259191,0.5809377253759043,0.011413910205207723,1053.0
0.07472024212477328,2.111339353575704,0.03280768104059964,0.013035515180917685,0.35728518086176564,4.462378670625784e-05,0.02577197740108512,0.006625738134297236,0.058543488973507904,0.6877402325045059,0.009734612847721423,530.0
0.07804734712270939,4.815123334388549,0.029505691878622314,0.02740352588276774,0.046189515650100994,2.4054032895351455e-05,0.016212684071720957,0.004609167763674588,0.07291543973046294,0.6208311971459808,0.014512094539384363,1850.0
0.08558758830115334,3.4208086228611627,0.026002019110381514,0.02216471046993797,0.14237356851585234,5.765290719690363e-05,0.01930771138783869,0.008785876929200846,0.08346055750515591,0.6785890545789823,0.014004221815180948,1772.0
0.016770547438176873,4.168574553686963,0.027274759042685306,0.02561175114401751,0.08857941686986376,5.947273869421559e-05,0.01996019687886603,0.009424936393751526,0.05758921807714246,0.5908439011419417,0.013047945624671166,1577.0
