edot(1/s)=40250.0, strain=0.6, temp(K)=694.0
theta0,p,s0,sInf,kappa,gamma,y0,yInf,y1,y2,stress,rank
0.0015224565445133235,2.121563468744107,0.03953000658786229,0.01222626905597031,0.14571970641495927,4.7199132120455945e-06,0.030185059561462373,0.004697778158056135,0.08155642926767868,0.6167590344747063,0.013078405259418259,1572.0
0.02245025877555499,2.6760858384414004,0.04005077270128493,0.008261174395619646,0.30239990307416176,5.324418436623124e-05,0.027701975193720668,0.0029833575412052133,0.07700148022046113,0.7344087926166933,0.00787483932826466,266.0
0.09307605899106221,0.2915925961912216,0.024798971181202962,0.012779621972904229,0.14710600512288455,2.817579634748755e-05,0.018378791039168372,0.0021368218075795034,0.06163782185053542,0.9438148262651935,0.011596665117363002,1169.0
0.11128337973964542,4.458023430090228,0.029653216082009194,0.016646715892057497,0.07289495449884505,9.292750095894577e-05,0.01969540308412105,0.009171266518400771,0.07221643170168415,0.39879653801355724,0.014861749696214455,1865.0
0.13118354652710024,2.958326011341404,0.02357400924515502,0.002743834480899354,0.11348473750858941,3.284279412261359e-05,0.02237489008700706,0.0005584605177723422,0.053629897249749064,0.9409558463882111,0.009626583559150132,636.0
0.1783546020772771,4.3283407124516255,0.022894555231454325,0.014465792411752939,0.22942661879606732,7.90720783232234e-05,0.018748670092193255,0.008484187561688224,0.07618923507485165,0.7978590937697831,0.010151054842140721,762.0
0.15411667511393048,3.1378072968498407,0.03483035849673195,0.0075629196047226135,0.056361733349321,9.398683325848248e-05,0.018696531259665708,0.0011137336492535825,0.07692463488868533,0.9039741828173269,0.016826989649504995,1981.0
0.020346195664151207,4.782213529765848,0.02145776443763451,0.01745693914897124,0.061628989559107034,7.02074951506268e-05,0.014861021772000882,0.006766187017643895,0.045356789347247975,0.8767595603603964,0.009950628192527138,706.0
0.03491130674060631,4.227663445689904,0.03029066740596643,0.023444298495259166,0.20083702034756434,2.504287403192818e-05,0.020034200031871074,0.009235949011465955,0.08549947709432516,0.7820842982998921,0.012351824775258839,1375.0
0.04051422025225247,1.5630569320165595,0.03747460654746451,0.016600262232639454,0.1120056068225889,6.474460133788201e-05,0.02181495380609262,0.0071633092117684176,0.07413903717602732,0.5866862376884519,0.015713808760171005,1929.0
0.11782453331322412,3.434638262761646,0.04075767883292543,0.008373444077649247,0.09097007679321846,6.67095837210971e-05,0.02242409837641034,0.002397610240362856,0.0817157779659242,0.671747176938314,0.017379730208664596,1992.0
0.012422836726438725,2.4522644771246664,0.029457336286720245,0.016501224136574708,0.16816503732951035,3.3854114584855816e-05,0.020383408068692783,0.0041721686442872065,0.06030762963747928,0.787337105309939,0.00996937715108862,712.0
0.0996963861949423,0.9283085179898308,0.023417354836835873,0.001571388901425985,0.3979433583202037,2.7277570699526655e-05,0.022936176678553785,0.0004954715438877977,0.058000273581046716,0.8133658571396227,0.002384942670693735,1.0
