# Follansbee1989 Figure 14
# Temperature: 295 K
# Strain rate: 2500 s^-1
# -----------
# Chemistry (weight %)
# Ti, Bal.
#  Y, 0
#  N, 0.001
#  C, 0.065
#  H, 0
# Fe, 0.13
#  O, 0.18
# Al, 6.4
#  V, 4.0
# Mn, 0
# Si, 0
# ----------
True strain, stress (MPa)
0.018082,1303.83
0.028,1315.78
0.035439,1326.26
0.042131,1330.69
0.048575,1333.6
0.055763,1338.02
0.063445,1340.92
0.07088,1343.81
0.079556,1351.24
0.087982,1354.12
0.096408,1357
0.102604,1359.92
0.110039,1364.33
