# Lee1998 Figure 3
# Temperature: 298 K
# Strain rate: 1400 s^-1
# -----------
# Chemistry (weight %)
# Ti, Bal.
#  Y, 0
#  N, 0.008
#  C, 0.014
#  H, 0.0057
# Fe, 0.2
#  O, 0.15
# Al, 6.1
#  V, 4.0
# Mn, 0
# Si, 0
# ----------
Plastic strain, stress (MPa)
0,1096.53
0.01,1220.43
0.02,1262.96
0.03,1293.09
0.04,1320.22
0.05,1343.46
0.06,1360.9
0.07,1378.47
0.08,1392.73
0.09,1407.65
0.1,1420.09
0.11,1431.14
0.12,1441.11
0.13,1450.68
0.14,1460.82
0.15,1470.74
0.16,1479.72
