# Lee1998 Figure 3
# Temperature: 573 K
# Strain rate: 800 s^-1
# -----------
# Chemistry (weight %)
# Ti, Bal.
#  Y, 0
#  N, 0.008
#  C, 0.014
#  H, 0.0057
# Fe, 0.2
#  O, 0.15
# Al, 6.1
#  V, 4.0
# Mn, 0
# Si, 0
# ----------
Plastic strain, stress (MPa)
0,931.38
0.01,1005.83
0.02,1038.1
0.03,1061.12
0.04,1080.41
0.05,1096.19
0.06,1108.2
0.07,1121.03
0.08,1133.48
0.09,1144.15
0.1,1150.94
