length(mm),radius(mm)
5.8246166113, 4.02980433727
5.84993222591, 4.02885928625
5.87524784053, 4.02793955085
5.90056345515, 4.02701981545
5.92587906977, 4.02607476443
5.95119468439, 4.02515502902
5.976510299, 4.02423529362
6.00182591362, 4.02331555821
6.02714152824, 4.02239582281
6.05245714286, 4.0214760874
6.07777275748, 4.020556352
6.10308837209, 4.0196366166
6.12840398671, 4.01871688119
6.15371960133, 4.0178224614
6.17903521595, 4.016902726
6.20435083056, 4.01598299059
6.22966644518, 4.0150885708
6.2549820598, 4.0141688354
6.28029767442, 4.01327441561
6.30561328904, 4.0123546802
6.33092890365, 4.01146026041
6.35624451827, 4.01054052501
6.38156013289, 4.00964610522
6.40687574751, 4.00875168543
6.43219136213, 4.00785726564
6.45750697674, 4.00696284585
6.48282259136, 4.00606842606
6.50813820598, 4.00517400627
6.5334538206, 4.00427958648
6.55876943522, 4.00338516669
6.58433820598, 4.00249116948
6.6096538206, 4.00159674969
6.63496943522, 4.0007023299
6.66028504983, 3.99983322572
6.68560066445, 3.99893880593
6.71091627907, 3.99804438614
6.73623189369, 3.99717528197
6.76154750831, 3.99628086218
6.78686312292, 3.995411758
6.81217873754, 3.99454265383
6.83749435216, 3.99364823404
6.86280996678, 3.99277912986
6.8881255814, 3.99191002569
6.91344119601, 3.9910156059
6.93875681063, 3.99014650172
6.96407242525, 3.98927739755
6.98938803987, 3.98840829337
7.01470365449, 3.9875391892
7.0400192691, 3.98667008502
7.06533488372, 3.98580098085
7.09065049834, 3.98493187667
7.11596611296, 3.9840627725
7.14128172757, 3.98321898394
7.16659734219, 3.98234987976
7.19191295681, 3.98148077559
7.21722857143, 3.98061167141
7.24254418605, 3.97976788285
7.26785980066, 3.97889877867
7.29317541528, 3.97805499011
7.3184910299, 3.97718588594
7.34405980066, 3.97634251996
7.36937541528, 3.97547341578
7.3946910299, 3.97462962722
7.42000664452, 3.97378583866
7.44532225914, 3.97291673449
7.47063787375, 3.97207294593
7.49595348837, 3.97122915736
7.52126910299, 3.9703853688
7.54658471761, 3.96954158024
7.57190033223, 3.96867247607
7.59721594684, 3.96782868751
7.62253156146, 3.96698489895
7.64784717608, 3.966166426
7.6731627907, 3.96532263744
7.69847840532, 3.96447884888
7.72379401993, 3.96363506032
7.74910963455, 3.96279127176
7.77442524917, 3.9619474832
7.79974086379, 3.96112901025
7.82505647841, 3.96028522169
7.85037209302, 3.95944143313
7.87568770764, 3.95862296018
7.90100332226, 3.95777917162
7.92631893688, 3.95696069868
7.9516345515, 3.95611691012
7.97695016611, 3.95529843717
8.00226578073, 3.95445464861
8.02758139535, 3.95363617566
8.05289700997, 3.95281770272
8.07821262458, 3.95197391416
8.1035282392, 3.95115544121
8.12909700997, 3.95033739085
8.15441262458, 3.9495189179
8.1797282392, 3.94870044495
8.20504385382, 3.94788197201
8.23035946844, 3.94706349906
8.25567508306, 3.94624502612
8.28099069767, 3.94542655317
8.30630631229, 3.94460808022
8.33162192691, 3.94378960728
8.35693754153, 3.94297113433
8.38225315615, 3.94215266139
8.40756877076, 3.94133418844
8.43288438538, 3.94051571549
8.4582, 3.93972255816
8.48351561462, 3.93890408522
8.50883122924, 3.93808561227
8.53414684385, 3.93729245494
8.55946245847, 3.93647398199
8.58477807309, 3.93568082466
8.61009368771, 3.93486235172
8.63540930233, 3.93406919438
8.66072491694, 3.93325072144
8.68604053156, 3.93245756411
8.71135614618, 3.93166440678
8.7366717608, 3.93084593383
8.76198737542, 3.9300527765
8.78730299003, 3.92925961917
8.81261860465, 3.92846646184
8.83793421927, 3.92764798889
8.86324983389, 3.92685483156
8.88881860465, 3.92606209681
8.91413421927, 3.92526893947
8.93944983389, 3.92447578214
8.9647654485, 3.92368262481
8.99008106312, 3.92288946748
9.01539667774, 3.92209631015
9.04071229236, 3.92130315282
9.06602790698, 3.9205353111
9.09134352159, 3.91974215377
9.11665913621, 3.91894899644
9.14197475083, 3.91815583911
9.16729036545, 3.91738799739
9.19260598007, 3.91659484006
9.21792159468, 3.91580168273
9.2432372093, 3.91503384101
9.26855282392, 3.91424068368
9.29386843854, 3.91347284196
9.31918405316, 3.91267968463
9.34449966777, 3.91191184291
9.36981528239, 3.91111868558
9.39513089701, 3.91035084387
9.42044651163, 3.90958300215
9.44576212625, 3.90878984482
9.47107774086, 3.9080220031
9.49639335548, 3.90725416138
9.5217089701, 3.90648631967
9.54702458472, 3.90569316234
9.57234019934, 3.90492532062
9.59765581395, 3.9041574789
9.62297142857, 3.90338963719
9.64828704319, 3.90262179547
9.67385581395, 3.90185437633
9.69917142857, 3.90108653461
9.72448704319, 3.9003186929
9.74980265781, 3.89955085118
9.77511827243, 3.89880832508
9.80043388704, 3.89804048336
9.82574950166, 3.89727264165
9.85106511628, 3.89650479993
9.8763807309, 3.89576227383
9.90169634551, 3.89499443211
9.92701196013, 3.89422659039
9.95232757475, 3.89348406429
9.97764318937, 3.89271622257
10.002958804, 3.89197369647
10.0282744186, 3.89120585476
10.0535900332, 3.89046332865
10.0789056478, 3.88969548694
10.1042212625, 3.88895296083
10.1295368771, 3.88821043473
10.1548524917, 3.88746790863
10.1801681063, 3.88670006691
10.2054837209, 3.88595754081
10.2307993355, 3.88521501471
10.2561149502, 3.88447248861
10.2814305648, 3.8837299625
10.3067461794, 3.8829874364
10.332061794, 3.8822449103
10.3573774086, 3.8815023842
10.3826930233, 3.8807598581
10.4080086379, 3.88001733199
10.4333242525, 3.87927480589
10.4588930233, 3.87853270237
10.4842086379, 3.87779017627
10.5095242525, 3.87704765016
10.5348398671, 3.87633043968
10.5601554817, 3.87558791357
10.5854710963, 3.87484538747
10.610786711, 3.87412817699
10.6361023256, 3.87338565088
10.6614179402, 3.8726684404
10.6867335548, 3.87192591429
10.7120491694, 3.87120870381
10.7373647841, 3.8704661777
10.7626803987, 3.86974896722
10.7879960133, 3.86903175673
10.8133116279, 3.86828923063
10.8386272425, 3.86757202014
10.8639428571, 3.86685480965
10.8892584718, 3.86613759916
10.9145740864, 3.86542038868
10.939889701, 3.86470317819
10.9652053156, 3.8639859677
10.9905209302, 3.86326875721
11.0158365449, 3.86255154673
11.0411521595, 3.86183433624
11.0664677741, 3.86111712575
11.0917833887, 3.86039991526
11.1170990033, 3.85968270478
11.1424146179, 3.85896549429
11.1677302326, 3.85827359942
11.1930458472, 3.85755638893
11.2186146179, 3.85683960102
11.2439302326, 3.85614770615
11.2692458472, 3.85543049566
11.2945614618, 3.85473860079
11.3198770764, 3.8540213903
11.345192691, 3.85332949543
11.3705083056, 3.85263760055
11.3958239203, 3.85192039007
11.4211395349, 3.85122849519
11.4464551495, 3.85053660032
11.4717707641, 3.84984470545
11.4970863787, 3.84915281057
11.5224019934, 3.8484609157
11.547717608, 3.84776902083
11.5730332226, 3.84707712596
11.5983488372, 3.84638523108
11.6236644518, 3.84569333621
11.6489800664, 3.84500144134
11.6742956811, 3.84430954646
11.6996112957, 3.84364296721
11.7249269103, 3.84295107233
11.7502425249, 3.84225917746
11.7755581395, 3.8415925982
11.8008737542, 3.84090070333
11.8261893688, 3.84023412407
11.8515049834, 3.8395422292
11.876820598, 3.83887564994
11.9021362126, 3.83820907068
11.9274518272, 3.83751717581
11.9527674419, 3.83685059655
11.9780830565, 3.83618401729
12.0036518272, 3.83551786061
12.0289674419, 3.83485128135
12.0542830565, 3.8341847021
12.0795986711, 3.83351812284
12.1049142857, 3.83285154358
12.1302299003, 3.83221027994
12.155545515, 3.83154370068
12.1808611296, 3.83087712142
12.2061767442, 3.83023585777
12.2314923588, 3.82956927852
12.2568079734, 3.82892801487
12.282123588, 3.82826143561
12.3074392027, 3.82762017197
12.3327548173, 3.82695359271
12.3580704319, 3.82631232907
12.3833860465, 3.82567106543
12.4087016611, 3.82502980178
12.4340172757, 3.82438853814
12.4593328904, 3.82374727449
12.484648505, 3.82310601085
12.5099641196, 3.82246474721
12.5352797342, 3.82184879918
12.5605953488, 3.82120753553
12.5859109635, 3.82059158751
12.6112265781, 3.81995032386
12.6365421927, 3.81933437583
12.6618578073, 3.81869311219
12.6871734219, 3.81807716416
12.7124890365, 3.81746121613
12.7378046512, 3.8168452681
12.7633734219, 3.81622974265
12.7886890365, 3.81561379462
12.8140046512, 3.81499784659
12.8393202658, 3.81438189856
12.8646358804, 3.81379126615
12.889951495, 3.81317531812
12.9152671096, 3.81258468571
12.9405827243, 3.81199405329
12.9658983389, 3.81137810526
12.9912139535, 3.81078747285
13.0165295681, 3.81019684043
13.0418451827, 3.80960620802
13.0671607973, 3.80901557561
13.092476412, 3.80845025881
13.1177920266, 3.80785962639
13.1431076412, 3.80729430959
13.1684232558, 3.80670367718
13.1937388704, 3.80613836038
13.219054485, 3.80557304358
13.2443700997, 3.80500772678
13.2696857143, 3.80444240998
13.2950013289, 3.80387709318
13.3203169435, 3.80331177638
13.3456325581, 3.80277177519
13.3709481728, 3.80220645839
13.3962637874, 3.80166645721
13.421579402, 3.80112645602
13.4468950166, 3.80058645484
13.4722106312, 3.80004645365
13.4975262458, 3.79950645247
13.5228418605, 3.79896645128
13.5484106312, 3.79845218829
13.5737262458, 3.79793750272
13.5990418605, 3.79739750153
13.6243574751, 3.79688281596
13.6496730897, 3.79639344601
13.6749887043, 3.79587876044
13.7003043189, 3.79536407487
13.7256199336, 3.79487470491
13.7509355482, 3.79438533496
13.7762511628, 3.793895965
13.8015667774, 3.79340659504
13.826882392, 3.79291722509
13.8521980066, 3.79242785513
13.8775136213, 3.79196380079
13.9028292359, 3.79149974645
13.9281448505, 3.79103569211
13.9534604651, 3.79057163777
13.9787760797, 3.79013289904
14.0040916944, 3.7896688447
14.029407309, 3.78923010597
14.0547229236, 3.78879136724
14.0800385382, 3.78835262852
14.1053541528, 3.78793920541
14.1306697674, 3.78752578229
14.1559853821, 3.78711235918
14.1813009967, 3.78669893607
14.2066166113, 3.78628551296
14.2319322259, 3.78589740546
14.2572478405, 3.78550929796
14.2825634551, 3.78512119046
14.3081322259, 3.78473350555
14.3334478405, 3.78437071366
14.3587634551, 3.78400792178
14.3840790698, 3.7836451299
14.4093946844, 3.78330765363
14.434710299, 3.78297017736
14.4600259136, 3.78263270109
14.4853415282, 3.78232054044
14.5106571429, 3.78198306417
14.5359727575, 3.78167090352
14.5612883721, 3.78138405848
14.5866039867, 3.78109721344
14.6119196013, 3.7808103684
14.6372352159, 3.78052352336
14.6625508306, 3.78026199394
14.6878664452, 3.78002578013
14.7131820598, 3.7797642507
14.7384976744, 3.77952803689
14.763813289, 3.7793171387
14.7891289037, 3.77908092489
14.8144445183, 3.77889534231
14.8397601329, 3.77868444411
14.8650757475, 3.77849886153
14.8903913621, 3.77833859457
14.9157069767, 3.7781783276
14.9410225914, 3.77804337625
14.966338206, 3.7779084249
14.9916538206, 3.77777347355
15.0169694352, 3.77766383781
15.0422850498, 3.77757951769
15.0676006645, 3.77749519756
15.0931694352, 3.77741130002
15.1184850498, 3.77735229551
15.1438006645, 3.77731860662
15.1691162791, 3.77728491773
15.1944318937, 3.77727654445
15.2197475083, 3.77729348679
15.2450631229, 3.77731042912
15.2703787375, 3.77732737146
15.2956943522, 3.77736962941
15.3210099668, 3.77743720298
15.3463255814, 3.77753009216
15.371641196, 3.77762298134
15.3969568106, 3.77771587052
15.4222724252, 3.77785939093
15.4475880399, 3.77800291134
15.4729036545, 3.77814643175
15.4982192691, 3.77831526777
15.5235348837, 3.77850941941
15.5488504983, 3.77872888666
15.574166113, 3.7789230383
15.5994817276, 3.77916782117
15.6247973422, 3.77941260404
15.6501129568, 3.77968270252
15.6754285714, 3.779952801
15.700744186, 3.78022289948
15.7260598007, 3.78051831358
15.7513754153, 3.78083904329
15.7766910299, 3.781159773
15.8020066445, 3.78148050272
15.8273222591, 3.78180123243
15.8528910299, 3.78214770033
15.8782066445, 3.78249374566
15.9035222591, 3.78283979099
15.9288378738, 3.78321115193
15.9541534884, 3.78355719725
15.979469103, 3.7839285582
16.0047847176, 3.78427460352
16.0301003322, 3.78464596446
16.0554159468, 3.78499200979
16.0807315615, 3.78536337073
16.1060471761, 3.78570941606
16.1313627907, 3.78605546138
16.1566784053, 3.78640150671
16.1819940199, 3.78672223642
16.2073096346, 3.78706828175
16.2326252492, 3.78738901146
16.2579408638, 3.78770974117
16.2832564784, 3.78803047088
16.308572093, 3.7883512006
16.3338877076, 3.78864661469
16.3592033223, 3.7889673444
16.3845189369, 3.7892627585
16.4098345515, 3.7895581726
16.4351501661, 3.7898535867
16.4604657807, 3.79014900079
16.4857813953, 3.79041909928
16.51109701, 3.79071451337
16.5364126246, 3.79098461186
16.5617282392, 3.79125471034
16.5870438538, 3.79152480882
16.6123594684, 3.7917949073
16.6379282392, 3.79204011275
16.6632438538, 3.79231021123
16.6885594684, 3.7925549941
16.7138750831, 3.79279977697
16.7391906977, 3.79304455984
16.7645063123, 3.7932893427
16.7898219269, 3.79353412557
16.8151375415, 3.79375359283
16.8404531561, 3.79399837569
16.8657687708, 3.79421784295
16.8910843854, 3.7944373102
16.9164, 3.79465677745
16.9417156146, 3.79487624471
16.9670312292, 3.79509571196
16.9923468439, 3.7952898636
17.0176624585, 3.79550933085
17.0429780731, 3.79570348249
17.0682936877, 3.79589763413
17.0936093023, 3.79609178577
17.1189249169, 3.79628593741
17.1442405316, 3.79648008905
17.1695561462, 3.79664892507
17.1948717608, 3.79684307671
17.2201873754, 3.79701191273
17.24550299, 3.79718074876
17.2708186047, 3.79734958478
17.2961342193, 3.79751842081
17.3214498339, 3.79768725683
17.3467654485, 3.79783077724
17.3720810631, 3.79797429765
17.3976498339, 3.79814355625
17.4229654485, 3.79828707666
17.4482810631, 3.79843059707
17.4735966777, 3.79854880187
17.4989122924, 3.79869232228
17.524227907, 3.79883584268
17.5495435216, 3.79895404748
17.5748591362, 3.79907225227
17.6001747508, 3.79919045707
17.6254903654, 3.79930866186
17.6508059801, 3.79942686666
17.6761215947, 3.79951975584
17.7014372093, 3.79963796063
17.7267528239, 3.79973084981
17.7520684385, 3.79982373899
17.7773840532, 3.79991662817
17.8026996678, 3.79998420174
17.8280152824, 3.80007709092
17.853330897, 3.80014466449
17.8786465116, 3.80023755367
17.9039621262, 3.80030512723
17.9292777409, 3.80034738518
17.9545933555, 3.80041495875
17.9799089701, 3.80048253231
18.0052245847, 3.80052479027
18.0305401993, 3.80056704822
18.055855814, 3.80060930617
18.0811714286, 3.80065156412
18.1064870432, 3.80066850645
18.1318026578, 3.80071076441
18.1571182724, 3.80072770674
18.1826870432, 3.80074507166
18.2080026578, 3.80073669838
18.2333182724, 3.80075364072
18.258633887, 3.80074526744
18.2839495017, 3.80073689416
18.3092651163, 3.80072852088
18.3345807309, 3.8007201476
18.3598963455, 3.80068645871
18.3852119601, 3.80067808543
18.4105275748, 3.80064439654
18.4358431894, 3.80058539203
18.461158804, 3.80055170314
18.4864744186, 3.80049269863
18.5117900332, 3.80043369412
18.5371056478, 3.80037468962
18.5624212625, 3.80029036949
18.5877368771, 3.80023136499
18.6130524917, 3.80014704487
18.6383681063, 3.80003740913
18.6636837209, 3.79995308901
18.6889993355, 3.79984345327
18.7143149502, 3.79973381753
18.7396305648, 3.7996241818
18.7649461794, 3.79951454606
18.790261794, 3.79940491032
18.8155774086, 3.79926995897
18.8408930233, 3.79913500762
18.8662086379, 3.79900005627
18.8915242525, 3.79886510492
18.9168398671, 3.79873015357
18.9424086379, 3.79859562479
18.9677242525, 3.79843535783
18.9930398671, 3.79827509086
19.0183554817, 3.79814013951
19.0436710963, 3.79797987255
19.068986711, 3.79781960558
19.0943023256, 3.79765933861
19.1196179402, 3.79749907165
19.1449335548, 3.79733880468
19.1702491694, 3.7971532221
19.1955647841, 3.79699295513
19.2208803987, 3.79683268817
19.2461960133, 3.7966724212
19.2715116279, 3.79648683862
19.2968272425, 3.79632657166
19.3221428571, 3.79614098908
19.3474584718, 3.79598072211
19.3727740864, 3.79582045514
19.398089701, 3.79563487256
19.4234053156, 3.7954746056
19.4487209302, 3.79531433863
19.4740365449, 3.79512875605
19.4993521595, 3.79496848909
19.5246677741, 3.79480822212
19.5499833887, 3.79464795515
19.5752990033, 3.79446237257
19.6006146179, 3.79430210561
19.6259302326, 3.79414183864
19.6512458472, 3.79398157167
19.6765614618, 3.79382130471
19.7018770764, 3.79366103774
19.7274458472, 3.79350119336
19.7527614618, 3.79336624201
19.7780770764, 3.79320597504
19.803392691, 3.79304570807
19.8287083056, 3.79288544111
19.8540239203, 3.79275048976
19.8793395349, 3.79259022279
19.9046551495, 3.79245527144
19.9299707641, 3.79232032009
19.9552863787, 3.79216005312
19.9806019934, 3.79202510177
20.005917608, 3.79189015042
20.0312332226, 3.79175519907
20.0565488372, 3.79162024772
20.0818644518, 3.79148529636
20.1071800664, 3.79135034501
20.1324956811, 3.79124070928
20.1578112957, 3.79110575793
20.1831269103, 3.79099612219
20.2084425249, 3.79086117084
20.2337581395, 3.7907515351
20.2590737542, 3.79061658375
20.2843893688, 3.79050694801
20.3097049834, 3.79039731228
20.335020598, 3.79028767654
20.3603362126, 3.7901780408
20.3856518272, 3.79006840507
20.4109674419, 3.78995876933
20.4362830565, 3.78984913359
20.4615986711, 3.78973949786
20.4871674419, 3.78965560031
20.5124830565, 3.78954596458
20.5377986711, 3.78943632884
20.5631142857, 3.78935200872
20.5884299003, 3.7892676886
20.613745515, 3.78915805286
20.6390611296, 3.78907373274
20.6643767442, 3.78898941261
20.6896923588, 3.78890509249
20.7150079734, 3.78882077237
20.740323588, 3.78873645225
20.7656392027, 3.78865213213
20.7909548173, 3.788567812
20.8162704319, 3.78848349188
20.8415860465, 3.78842448737
20.8669016611, 3.78834016725
20.8922172757, 3.78828116275
20.9175328904, 3.78819684262
20.942848505, 3.78813783812
20.9681641196, 3.78805351799
20.9934797342, 3.78799451349
21.0187953488, 3.78793550898
21.0441109635, 3.78787650447
21.0694265781, 3.78779218435
21.0947421927, 3.78773317984
21.1200578073, 3.78767417533
21.1453734219, 3.78764048644
21.1706890365, 3.78758148193
21.1960046512, 3.78752247743
21.2213202658, 3.78746347292
21.2466358804, 3.78740446841
21.2722046512, 3.7873712021
21.2975202658, 3.78731219759
21.3228358804, 3.7872785087
21.348151495, 3.78721950419
21.3734671096, 3.7871858153
21.3987827243, 3.7871521264
21.4240983389, 3.7870931219
21.4494139535, 3.787059433
21.4747295681, 3.78702574411
21.5000451827, 3.78699205522
21.5253607973, 3.78695836633
21.550676412, 3.78692467743
21.5759920266, 3.78689098854
21.6013076412, 3.78685729965
21.6266232558, 3.78682361075
21.6519388704, 3.78678992186
21.677254485, 3.78675623297
21.7025700997, 3.78672254408
21.7278857143, 3.7867141708
21.7532013289, 3.7866804819
21.7785169435, 3.78664679301
21.8038325581, 3.78663841973
21.8291481728, 3.78660473084
21.8544637874, 3.78659635756
21.879779402, 3.78656266867
21.9050950166, 3.78655429539
21.9304106312, 3.78654592211
21.9557262458, 3.78651223322
21.9810418605, 3.78650385994
22.0063574751, 3.78649548666
22.0319262458, 3.78646222035
22.0572418605, 3.78645384707
22.0825574751, 3.78644547379
22.1078730897, 3.78643710052
22.1331887043, 3.78642872724
22.1585043189, 3.78642035396
22.1838199336, 3.78641198068
22.2091355482, 3.7864036074
22.2344511628, 3.78639523412
22.2597667774, 3.78638686085
22.285082392, 3.78637848757
22.3103980066, 3.78637011429
22.3357136213, 3.78636174101
22.3610292359, 3.78635336773
22.3863448505, 3.78637031007
22.4116604651, 3.78636193679
22.4369760797, 3.78635356351
22.4622916944, 3.78634519024
22.487607309, 3.78636213257
22.5129229236, 3.78635375929
22.5382385382, 3.78634538602
22.5635541528, 3.78636232835
22.5888697674, 3.78635395507
22.6141853821, 3.78637089741
22.6395009967, 3.78636252413
22.6648166113, 3.78637946647
22.6901322259, 3.78637109319
22.7154478405, 3.78638803553
22.7407634551, 3.78637966225
22.7660790698, 3.78639660458
22.7913946844, 3.78638823131
22.8169634551, 3.78640559622
22.8422790698, 3.78639722294
22.8675946844, 3.78641416528
22.892910299, 3.78643110762
22.9182259136, 3.78642273434
22.9435415282, 3.78643967667
22.9688571429, 3.78645661901
22.9941727575, 3.78647356135
23.0194883721, 3.78646518807
23.0448039867, 3.78648213041
23.0701196013, 3.78649907274
23.0954352159, 3.78651601508
23.1207508306, 3.78653295741
23.1460664452, 3.78652458414
23.1713820598, 3.78654152647
23.1966976744, 3.78655846881
23.222013289, 3.78657541115
23.2473289037, 3.78659235348
23.2726445183, 3.78660929582
23.2979601329, 3.78662623815
23.3232757475, 3.78664318049
23.3485913621, 3.78666012283
23.3739069767, 3.78667706516
23.3992225914, 3.7866940075
23.424538206, 3.78671094984
23.4498538206, 3.78672789217
23.4751694352, 3.78674483451
23.5004850498, 3.78676177685
23.5258006645, 3.78677871918
23.5511162791, 3.78679566152
23.5766850498, 3.78681302643
23.6020006645, 3.78682996877
23.6273162791, 3.78684691111
23.6526318937, 3.78688916906
23.6779475083, 3.78690611139
