"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.824742268041237,0,0.838487972508591,6.13496932515337,1.03092783505155,298.773006134969,0.890034364261168,12.8834355828221,0.969072164948454,282.822085889571
