theta0,p,s0,sinf,y0,yinf,y1,y2,beta,kappa,gamma,vel
0.046231459757645,6.0052454530308,0.016519463360741,0.008082725399093,0.009091494336229,0.003873176456401,0.062203677667233,-1.47057633998883,0.212419566389872,0.580105768770368,0.000517656083331,0.030801124908641
0.048361970029888,6.29146781512071,0.029153192086933,0.015809848249282,0.015102141177096,0.009092561038441,0.065106222346494,-1.05327811466595,0.251828138215933,0.569432745888061,0.001241305206847,0.030646720198071
0.062269293424024,4.99046768919565,0.019975224574089,0.012550574201371,0.013655124789724,0.00644503401634,0.061900920488573,-1.87929795283942,0.192373178502719,0.64140791748073,0.000131247356304,0.030916308559783
0.036640045606847,4.5923153696768,0.019635356739009,0.013204451002919,0.011574938603969,0.004621437195723,0.051391280349724,-1.87146301711802,0.25275021458976,0.719996189328288,0.000114939572533,0.03078234779419
0.053776137470203,5.65968876719242,0.022431882829143,0.008396875456766,0.012755709884835,0.004715556228106,0.071528572294373,-1.15428468725534,0.24977687734348,0.578193156132111,0.000652270446741,0.030832855557905
0.036952468468096,4.3517514629988,0.022700723850323,0.014359259017997,0.012058297557604,0.00714824390395,0.051788409061743,-1.49265137436072,0.243613750349788,0.43399086601086,6.17995770477482E-05,0.030805737951263
0.05300209000579,5.75699553692946,0.024756564875721,0.010482690293886,0.010629435278937,0.005440131401043,0.077012074860764,-0.753136310775643,0.244228357071173,0.364220887072296,0.000418449695148,0.030999894489423
0.049151276914663,5.29046198348049,0.030871922867906,0.016603847827414,0.021578385476347,0.00733005188952,0.075626828785322,-1.15023305726792,0.265367661056051,0.551392422512618,0.000391740807687,0.030930205352541
0.06475989731653,6.64411345745903,0.012856421266482,0.004415168487466,0.005894468635398,0.002637078854715,0.050851618930034,-0.993271444249305,0.203925593519118,0.430720136835666,0.000178151516884,0.030862089609206
0.066318661407184,3.80825615053298,0.028563813317949,0.016380623575292,0.019343831610333,0.007178878343232,0.057634468078128,-1.09532551473121,0.180415655936173,0.42031903012549,0.000262058389625,0.030813001317155
0.042753025890415,5.63161342405016,0.018713931904063,0.009446889826298,0.011430914731955,0.005862553986575,0.071036911235048,-1.09952015759631,0.221378330717795,0.396050904087378,0.000212781803444,0.030704656915276
0.050522053486272,2.92452897418058,0.025595080642468,0.009761976949447,0.009529664611641,0.006049939320607,0.054538810961783,-1.49098750134724,0.268344423331728,0.374480839780257,4.31338917643108E-05,0.031007112427354
0.053332973314757,4.1363774427562,0.013020721144538,0.008516286130014,0.005585441333212,0.002279068821135,0.077956482252519,-2.44651736626554,0.21904370291275,0.400819505753645,6.78158533037228E-05,0.030690968212223
0.051812620925213,5.94632110943785,0.029222388486898,0.020242149925945,0.021694902911085,0.011229660816369,0.07447664864738,-2.10631764643089,0.238348252678581,0.626802793487301,3.43099765481516E-05,0.030696202411101
0.052688753255444,6.37737829386257,0.0280438826374,0.017701286418211,0.013026667849282,0.004323177845394,0.059003065467961,-1.33824306503377,0.274457092340279,0.290162777761316,0.001057157542131,0.030627781686732
0.062102224218665,3.1460617396282,0.013885096224042,0.005843648101975,0.007301019598551,0.002422377712187,0.040479056303016,-0.88405712430605,0.216803519373469,0.637559349072096,0.001438732436664,0.030779148320377
0.051670451139998,6.51955971467542,0.026650174577282,0.010034688174465,0.006629773221216,0.002718064853701,0.065496052581941,-0.75907426562225,0.186678453950852,0.321250049624485,0.001605179296349,0.030605990269087
0.065847810873982,3.58507055557566,0.028764967060002,0.014571085543028,0.01682802698578,0.009726890672728,0.058031522202745,-1.44995586520604,0.270722500520991,0.585857107473952,0.000476276549116,0.030663123992279
0.043090727482765,5.80297936286544,0.015945571815222,0.006984506137868,0.007294719527162,0.00253130940896,0.064924451345812,-0.967648579844628,0.242982872904744,0.635852532955911,0.000128888427575,0.030500453978118
0.065779053800206,5.16808054476511,0.028306693872923,0.008897947498592,0.009357107229904,0.0052559865521,0.066710245556146,-1.3832384355199,0.191673409261508,0.596627263497407,4.79763670359329E-05,0.030925355607959
0.066924658493693,6.10156947190408,0.030426318141537,0.020631918851648,0.017606667072571,0.008630108798717,0.070679311040635,-0.834420984524845,0.220178292462835,0.328293058148725,0.004008980869515,0.030933615519413
0.042989521472525,5.07905294522876,0.024380020284665,0.016460134000375,0.015785855663377,0.006871957062558,0.057444085056953,-0.997830307593498,0.185630515708879,0.670926231346619,0.00118112761204,0.030700507821285
0.059108179146721,3.42220088556409,0.020876365529393,0.008893444775238,0.006169365443871,0.003484306548915,0.05488924057088,-2.27633143034849,0.266296194652212,0.791442238857138,8.64839450794637E-05,0.030840519179698
0.067142318135836,3.85746543242596,0.020448658703562,0.007871297103411,0.013931261467258,0.004913489462947,0.042714641098162,-0.262399627420888,0.172245105082227,0.462276166147196,0.000683456839359,0.030691221208031
0.033786221787305,3.29233860261738,0.02547028953945,0.017716869377251,0.009864552179661,0.002884282460466,0.067441887341574,-1.44465445216357,0.208382600687968,0.458498954710828,0.002214581936737,0.030511310869399
0.060731448594697,6.21888184385607,0.014044824273861,0.005767035400776,0.008461235854045,0.002883034340653,0.061537973766788,-1.76250725845491,0.160505704812414,0.711348364097083,9.08710779010204E-05,0.03088920246992
0.0416277113048,2.52129085319815,0.021732858530164,0.012766814056118,0.01021056749604,0.003828763106118,0.063546540947185,-0.706606682850297,0.192590495591401,0.296942140566327,3.29157077783505E-05,0.030647390055633
