# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.039834651024173079e-01,3.968328555134533531e+00,2.739286162215841605e-02,1.172291693795240834e-02,1.835606141342231989e-01,4.858835127148521652e-05,2.512428027602671421e-02,4.971685004982294084e-03
1.390033130479854384e-01,4.565668355225007247e+00,2.652017462145209864e-02,1.115687758212353248e-02,1.646590761684268989e-01,4.219994134678294013e-05,2.111798863354437394e-02,5.269278334732799274e-03
8.784758514187192280e-02,3.815688253327398360e+00,2.794975680161138065e-02,1.249213647850577237e-02,1.817482636401022145e-01,4.745890007037380855e-05,2.511676827689706543e-02,4.949721470131052820e-03
1.603345686711152573e-01,4.721419402227033046e+00,2.205500488652288940e-02,1.463117118716782475e-02,1.402021142909601337e-01,5.678664008969572604e-05,2.025144319475105995e-02,4.612815924824273731e-03
1.192546155267049102e-01,3.802123033962143239e+00,2.499041303776975906e-02,1.328892208075827322e-02,1.821156295675420977e-01,4.911427172741049467e-05,2.479543991167425937e-02,4.991514117855841252e-03
1.419098658034760041e-01,4.617295032707973590e+00,2.201899750114758719e-02,1.344095222055744984e-02,1.113616215932070191e-01,4.230133115858013872e-05,1.714357818484872967e-02,5.730173864715530814e-03
1.383646843830129980e-01,4.610006985551549086e+00,2.376488838452794211e-02,1.271578962315554270e-02,1.223007604320425212e-01,3.918551878147291093e-05,1.726402126864576628e-02,5.440920497130428100e-03
1.067229977933440849e-01,3.323411033890855570e+00,3.041885416812145290e-02,1.137970370731637877e-02,1.985430121132497339e-01,4.741430721162792606e-05,2.584331167129669607e-02,5.238134561307325465e-03
9.719300199379647676e-02,4.035783776569781267e+00,2.684198017411046008e-02,1.189700577703899260e-02,1.697653124693321580e-01,4.719436622033628548e-05,2.364934969047426463e-02,5.123551648086389736e-03
1.362599050768704412e-01,4.628515438028789397e+00,2.397120669786368535e-02,1.287993319797605361e-02,1.372401379283898215e-01,5.645849658281318681e-05,2.057822347820310871e-02,4.083515818569978528e-03
1.101044324358793347e-01,3.990733747105510432e+00,2.676546209292658685e-02,1.199761504791777532e-02,1.757339359900403075e-01,4.600441922035424717e-05,2.334564705556520584e-02,5.123760536564106287e-03
9.168469869082689072e-02,3.423036673613391923e+00,2.729747798583822063e-02,1.204525069525401275e-02,1.897645817755612141e-01,5.191211306148605672e-05,2.553582618744649341e-02,5.239339804743836648e-03
9.272583808359763369e-02,3.514945962898797127e+00,2.805859625580407399e-02,1.146769207108447146e-02,1.850396075407237662e-01,5.235693633470016165e-05,2.506949827100633799e-02,5.271456291716213570e-03
1.516864718593483596e-01,4.387531076907018601e+00,2.751425275691662259e-02,1.003880042034662606e-02,1.600635576632150336e-01,6.010780366375127602e-05,2.075539231056667405e-02,4.822716816451715592e-03
1.066900177534452626e-01,4.117051419804631074e+00,2.586643274142319190e-02,1.249244781056504765e-02,1.737372493117728955e-01,5.055118490286187916e-05,2.414480827757936252e-02,4.956995501256324273e-03
1.161976380763402178e-01,4.091467625996099144e+00,2.596170653317911997e-02,1.372814998508340920e-02,1.848929006078558201e-01,5.562812402498479113e-05,2.468381326967355321e-02,4.860515309921081134e-03
1.371097402437929658e-01,4.485338520943004781e+00,2.283638129426164218e-02,1.422915360902928320e-02,1.244135485977864719e-01,4.497644151579410370e-05,1.867155836926326709e-02,4.570023682113229929e-03
1.627545573665790113e-01,4.820455961644869447e+00,2.262195773045593689e-02,1.451170277747605188e-02,1.545031306401848104e-01,4.962693869365047435e-05,1.920423974214822277e-02,6.383575692673220704e-03
1.486995130866479442e-01,4.782305533924314567e+00,2.195350369297927387e-02,1.702166162702503996e-02,1.313128924805287423e-01,4.013739786626084393e-05,1.910466576423390170e-02,4.292437992422053900e-03
9.699577225746981723e-02,3.971237131148362742e+00,2.744856830932763947e-02,1.332917950912566527e-02,1.956770569953788508e-01,4.308008949094538961e-05,2.700372607478286613e-02,4.848956081673881820e-03
9.099021618104156939e-02,3.776686875225287121e+00,2.663488685285867255e-02,1.329127662670128926e-02,1.866808837730814519e-01,4.465738693423534705e-05,2.585332564677769382e-02,4.976960346955217052e-03
9.409262393642632560e-02,3.847267233229100913e+00,2.716891583142139882e-02,1.337433352356344821e-02,1.891097708749843731e-01,4.467518608454092578e-05,2.574387207272793576e-02,5.074403025793758522e-03
1.181962800306301103e-01,3.166556514111970699e+00,3.011697104717894757e-02,9.628552339822387535e-03,1.841564814954259610e-01,5.159192146358339591e-05,2.507258321755152786e-02,5.069576147887450666e-03
8.573538526884223743e-02,3.719696539533873914e+00,2.690340477801255945e-02,1.226107962645135371e-02,1.766768647115467827e-01,3.886944071148852630e-05,2.481930660486231580e-02,5.043573888969977471e-03
1.321569854612821560e-01,3.684231012724261234e+00,2.968682739221471800e-02,1.023297417491127181e-02,1.830482575733459183e-01,5.305139881798231197e-05,2.340804614368222070e-02,5.314637138110051701e-03
9.433501293233105545e-02,3.784891553121465968e+00,2.721501183899860052e-02,1.244137157694547198e-02,1.857312144487198724e-01,3.986107479241410707e-05,2.520146413219696846e-02,5.191228772043503768e-03
1.037480392077218122e-01,3.752672150041611143e+00,2.940000310422939689e-02,1.123362492904585348e-02,1.829460685832746125e-01,4.962777233467941706e-05,2.407317599365100744e-02,5.231126261284433331e-03
