# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.001174852195693410e-01,3.075502024232868781e+00,3.258695408536551458e-02,1.057623143552505543e-02,2.437154555989119731e-01,3.653851973285428278e-05,2.455323447933971392e-02,7.517652113727573901e-03
9.212866066400718368e-02,2.836978311522190932e+00,3.462616324771533582e-02,1.042797895287678189e-02,2.009894388545941935e-01,5.554204745526433208e-05,2.365993466000570686e-02,8.507748065959913619e-03
9.012629758552516412e-02,3.023289332867637125e+00,2.780282202735206293e-02,1.092125494178328680e-02,2.581037761540576070e-01,5.602221963564136631e-05,2.739615959993424790e-02,7.627865798114432348e-03
1.089311138774835402e-01,2.104802405444575530e+00,3.104895070794283160e-02,1.023774147440778375e-02,1.859508930117570735e-01,5.142008114468864396e-05,1.858837944656350702e-02,8.462283686829635831e-03
1.078002763291312643e-01,2.400441483275483456e+00,3.404843768378031099e-02,1.074491162078436597e-02,2.740673232858528707e-01,5.067273696924147719e-05,2.233386256188735208e-02,8.627163731575416758e-03
8.438593552840609191e-02,2.170535248968846531e+00,3.464319214740924080e-02,1.096240881128269715e-02,2.164124437500669074e-01,5.790877047285878710e-05,2.429910897133623002e-02,8.386506002214185601e-03
1.109044896041079392e-01,2.626994562079024043e+00,2.470018960351489171e-02,1.088577954930349673e-02,2.648161940651903024e-01,4.751655097123093016e-05,2.291813854632345979e-02,8.287656209396952051e-03
8.230841715102171774e-02,3.468870055749475156e+00,3.286769785557715207e-02,1.066381133595254230e-02,2.708507977677339640e-01,5.566255226427608882e-05,2.478966754154511565e-02,8.418176729667332936e-03
1.108759331701573841e-01,2.525463986898825119e+00,2.904843366945926084e-02,1.049063724544198675e-02,2.384862472761538343e-01,5.004821921831250828e-05,1.426391343853128553e-02,8.536039701721820014e-03
7.892300414415240328e-02,2.904002355941881053e+00,3.115472202594822895e-02,1.056785005486561221e-02,2.155758724464687803e-01,5.258756330098424353e-05,2.766202450409612976e-02,8.581613288058178093e-03
7.282424847190113737e-02,3.566149412506919081e+00,3.298798539777957062e-02,1.037256885843153634e-02,2.241035277682057736e-01,4.779184897074291222e-05,2.702106384190820776e-02,7.922061261288505796e-03
7.823820200556855231e-02,2.664006877776534665e+00,3.293986536237999280e-02,1.054084186530104481e-02,2.854658746530064350e-01,5.169332815782200967e-05,1.786832806775716723e-02,8.230077590236809654e-03
1.061615648214913610e-01,2.203958621765345072e+00,3.503057860592678763e-02,1.075785948877228289e-02,2.129066234324860085e-01,5.484592606035980562e-05,1.741792601989482214e-02,8.737002086162319256e-03
8.788685378214936006e-02,2.458229753866319811e+00,2.747638750701403981e-02,1.047672255318717396e-02,2.153659311184219216e-01,4.775065799145949741e-05,1.909009518932196919e-02,8.405945677749162084e-03
1.129041492377794720e-01,2.155299396065970097e+00,3.456812552627724910e-02,1.069876487023091634e-02,2.897420324737305375e-01,5.343979114034349810e-05,1.800130877660632150e-02,8.627269603915400237e-03
1.050105452185287891e-01,2.042551109875089921e+00,3.355801262758170006e-02,1.049114285596248163e-02,2.821980562135665838e-01,5.774782484449859276e-05,2.208374305519813022e-02,8.554461188034769362e-03
1.037986220156199152e-01,2.161355523706785409e+00,3.597243810247043733e-02,1.055694666981906935e-02,2.991568061772174048e-01,6.236396163711124851e-05,1.830491141087491752e-02,8.390962508430695188e-03
1.049716676012598660e-01,1.875117418493801980e+00,2.855488763384262177e-02,1.041959155738925689e-02,2.611158523857856628e-01,4.491096882565698316e-05,2.196888952228796821e-02,8.634039995401163875e-03
1.141983580384715868e-01,2.260082518681789665e+00,3.008846934272521589e-02,1.060915978394896299e-02,2.334810047684152956e-01,5.566678112286086360e-05,2.493447965171704042e-02,8.496463086962911804e-03
1.130114663887862858e-01,2.171237344727416474e+00,3.213679461463803122e-02,1.061166292953967007e-02,2.346882694720556772e-01,5.832554212012885269e-05,2.643376265067781672e-02,8.669844331796421402e-03
1.015464880257463121e-01,2.935734519905892626e+00,2.936377690536781312e-02,1.018223544800238994e-02,2.044129333050287989e-01,5.166728385339242248e-05,1.517039169327601481e-02,8.295027545210621397e-03
