# theta,p,s0,sInf,kappa,gamma,y0,yInf
4.795920412895328389e-02,2.708714592946775301e+00,3.772686854684410146e-02,2.220220394975130906e-02,2.173666642707395569e-01,4.311863402560303838e-05,2.334954337141924297e-02,4.011015835384816597e-03
4.313142813748968574e-02,2.446933043416386955e+00,3.583854123517348639e-02,2.786019581282446478e-02,2.530910264673144061e-01,5.953670527337252713e-05,2.571591004839317296e-02,5.044018008312527689e-03
5.070207080855583526e-02,2.867404058845561821e+00,3.364469258648673800e-02,2.794180543040495138e-02,2.615201847809415225e-01,4.487152003536885034e-05,2.485609146028747163e-02,5.282434419591979999e-03
5.737231766098372515e-02,3.002647507275425287e+00,3.475863409608495602e-02,2.138261993501824193e-02,2.730427037785521094e-01,4.224945782531661320e-05,2.588213634947607658e-02,4.974920300438944419e-03
5.532142431097802904e-02,2.756912998961067451e+00,2.690685189148818435e-02,2.170657439831906801e-02,2.289298827691721716e-01,6.372109162046449271e-05,2.545369906615406116e-02,3.629429688704533929e-03
4.057696551931526396e-02,2.213650181058614663e+00,3.570521447794508529e-02,2.920659775035976818e-02,2.185213767079743907e-01,5.186482230310570410e-05,2.354372681073294699e-02,4.977005580135341299e-03
4.068421291267629997e-02,2.209552741570052881e+00,3.930953632987502222e-02,2.658437875327974986e-02,2.336659090391146054e-01,6.488687231713687444e-05,2.476688476072229361e-02,4.651919345977121104e-03
5.200354042693487028e-02,2.790830033466085158e+00,3.269963863978404134e-02,2.903553611117931643e-02,2.007655477739332117e-01,4.859790108350194493e-05,2.215775750769170133e-02,4.210687877237704636e-03
5.826122831500506194e-02,2.746346537124228160e+00,2.854553030027540475e-02,2.854134985273302713e-02,2.882701604761701009e-01,4.807981633217772315e-05,2.778989918209417639e-02,4.646588174727540703e-03
5.496407381302739759e-02,2.416343480592670456e+00,3.234207095171954399e-02,2.556170185282747795e-02,2.786897800844510553e-01,4.748953662243423143e-05,2.786490732021484201e-02,4.228956606700593271e-03
4.198101030761098446e-02,2.968537569599648318e+00,3.472515425413484624e-02,2.823109377189382194e-02,1.977590609391126630e-01,6.727471121510237532e-05,2.285485967257741904e-02,4.060223200549232560e-03
4.924265326663864600e-02,2.459099621484931664e+00,3.406820239243016357e-02,3.212414492948601624e-02,2.752888501237067964e-01,6.011177100389478287e-05,2.718397572476600674e-02,4.933116738511566547e-03
4.998686624984704369e-02,2.090213732974859795e+00,3.286118677406705407e-02,2.506445544081535581e-02,2.707597674100742369e-01,4.546472850992872358e-05,2.710364498967184413e-02,4.424105515600017767e-03
5.071385144409457785e-02,2.491979959455856264e+00,3.369326110939730584e-02,2.859592196743681453e-02,2.160143814485408209e-01,6.121944608025632216e-05,2.323380497397486977e-02,4.024616528722809415e-03
5.422787274603536184e-02,1.990637925050131818e+00,3.210693928493672800e-02,3.024672465029653798e-02,2.702751252342713850e-01,4.957155418359207962e-05,2.673557609102726607e-02,4.440257418033737372e-03
4.788222769969049247e-02,2.316055795459380562e+00,3.311559501691691693e-02,2.629015617901433663e-02,2.414771832631228965e-01,4.389047988635069053e-05,2.409268454317178149e-02,5.288073059072917470e-03
5.412366767781377069e-02,2.273306379719262083e+00,3.661763863804114172e-02,2.231931977514467133e-02,2.874809748424299594e-01,7.069162485362929247e-05,2.935575989448932499e-02,4.475915928511272658e-03
5.613025007185854648e-02,2.689963844104909185e+00,3.420504447441830020e-02,2.560448515855280952e-02,2.750308189197291364e-01,5.842111818094524291e-05,2.615488121965650267e-02,5.268540519425276604e-03
5.637247110858828458e-02,2.705332973595899304e+00,3.403955553760964342e-02,2.674890153973944265e-02,2.934689854093220363e-01,6.353858929257658278e-05,2.854471511990470944e-02,4.912984891929371087e-03
