# theta,p,s0,sInf,kappa,gamma,y0,yInf
4.421866087969048812e-04,3.423397864070147900e+00,3.837726298843689710e-02,2.053790348764723828e-02,2.654515914150287759e-01,3.842197699069308946e-05,3.093569235787591368e-02,6.551100902361037259e-04
3.202170932723926041e-04,3.711536561922926136e+00,3.662786816748500596e-02,1.690148069485708851e-02,2.695814628735667129e-01,3.841951362384529093e-05,2.449797950725899828e-02,6.642391976796286962e-04
3.056826471815771466e-04,3.667290343799852081e+00,3.518362408158453442e-02,2.131787437015495237e-02,2.988590980997486435e-01,5.020446998906535500e-05,3.011254517700600111e-02,5.265243602954903851e-04
2.261263118060370409e-04,3.644739199113524286e+00,2.874966717242233988e-02,2.179105060010595035e-02,3.542051190572546582e-01,6.175461438012569122e-05,2.574459128734057911e-02,5.967259091380830568e-04
3.502080898521326975e-04,3.891893706612187032e+00,3.848250799973496061e-02,1.937111771626229967e-02,2.566822998058011507e-01,5.641185512266196967e-05,2.485223273759930296e-02,8.622627321351514738e-04
2.584002003951425298e-04,3.780033225526806095e+00,3.949895459023244210e-02,2.332881189223949200e-02,2.941821033276804109e-01,6.893769019629304316e-05,2.310041760594928190e-02,9.197492254227969443e-04
4.548302730086053948e-04,3.805043538964112404e+00,3.854246828390905238e-02,2.130354959298650513e-02,2.339157488350663561e-01,5.286488515988587979e-05,2.471477410989968149e-02,8.756523552341748508e-04
2.494871066379486394e-04,3.534581619553226250e+00,3.665335833473956639e-02,1.883040439283843737e-02,2.654502803874153605e-01,5.442982323353719008e-05,3.037283795372005407e-02,9.958068055495221740e-04
1.727927120865843137e-04,3.738138273587654492e+00,3.823556383462155261e-02,2.184071784257967525e-02,3.056551493078701887e-01,5.006265509859416870e-05,3.457959309561133010e-02,8.716089781196243108e-04
2.426872290258753071e-04,3.663042191422508420e+00,3.774588410674169225e-02,2.379162402674387874e-02,2.613711042517453120e-01,3.680592311229937980e-05,3.111124769689763148e-02,8.472351708517862796e-04
1.887228676311321959e-04,3.387231441230759366e+00,3.591623888166902562e-02,1.292698231377836966e-02,2.919622196133626613e-01,6.027568202495265585e-05,2.989020262745749335e-02,7.568083647803167200e-04
3.625082993497642076e-04,3.248868067262599357e+00,3.276704876415557216e-02,2.409483772210218797e-02,2.869118548118634315e-01,4.478644063583212394e-05,2.526530423751823656e-02,6.853011486934142745e-04
3.407929264078784419e-04,3.732557192135973256e+00,3.785297201240871851e-02,2.431239621546042382e-02,2.915489937178490920e-01,6.108326116463046044e-05,3.574092093453418162e-02,9.500918451819401894e-04
4.650878958317240016e-04,3.668377752908631440e+00,3.699556113358151016e-02,2.083743477668625887e-02,2.520681523271712243e-01,3.577405996879130568e-05,2.673318528480331246e-02,6.470892021754485806e-04
5.641563415772945633e-04,3.720671649571396067e+00,3.710489067025449922e-02,2.005520957787372202e-02,2.885478027238947973e-01,4.631145893832100543e-05,2.601926081606152630e-02,5.955960057123472562e-04
1.817528349700372071e-04,3.162507014793212168e+00,3.533901655198565944e-02,1.719249746866386569e-02,2.777374372792732471e-01,6.919023737051882312e-05,2.578278630355461745e-02,7.082057822927774861e-04
3.933377679046007520e-04,3.621651611070055399e+00,3.288688062217120373e-02,2.180237460866521482e-02,2.629241671466531205e-01,3.795573903450514056e-05,2.402899451039668122e-02,5.552228781378735784e-04
3.705209847885776128e-04,3.725988721785721491e+00,3.060450770372988294e-02,2.160392681724844846e-02,2.669870746901504832e-01,4.046296578861410771e-05,2.386158342330233287e-02,4.298819971017840192e-04
6.432679300835706998e-04,3.456057569565763377e+00,3.198326188175668050e-02,2.682316927711225762e-02,3.060576811755568172e-01,6.430414219494676197e-05,2.904849919372816391e-02,6.332530172050117919e-04
6.338557346365468080e-04,3.320867493540201831e+00,3.727859052135228113e-02,1.593338179146295067e-02,3.501958328238691243e-01,3.923709448024363319e-05,2.475248020779863625e-02,5.843412133557977046e-04
2.460510893032563109e-04,3.593706982837185038e+00,3.631791497994921875e-02,1.886176549612692682e-02,3.200164914845238240e-01,4.397725030390898382e-05,3.157314613204655063e-02,4.106557181507564775e-04
5.074189026855890775e-04,3.885399841547215072e+00,4.059109434788981535e-02,2.612560703439640100e-02,2.734826187872930747e-01,5.227145602287817239e-05,2.329625885129510063e-02,7.066790993536594019e-04
3.550125592435415399e-04,3.765817363207454527e+00,3.786972171965558021e-02,1.641640906545136988e-02,2.989489639919417074e-01,4.980422800179152540e-05,3.480093600446336477e-02,4.595014038505264970e-04
2.979143536077524888e-04,3.698405137015279287e+00,3.825655716710282123e-02,1.780008107497403277e-02,3.431755273144780904e-01,5.244421229565038696e-05,2.204300377447534001e-02,4.880208353839136080e-04
3.425841702431469977e-04,3.677956618705918945e+00,4.047638630379891272e-02,2.706667128517087004e-02,3.441453365182892687e-01,5.620034741990844514e-05,3.164841735976264836e-02,6.215740707234462597e-04
3.239286775065488211e-04,3.658022641843381439e+00,3.709866156261260733e-02,1.859780230438629056e-02,3.004856381786366604e-01,3.833727103515630953e-05,3.165095013917487710e-02,5.722410008541529286e-04
5.993893203314027644e-04,3.878468858811997322e+00,4.047552695120657656e-02,2.359588654783106865e-02,2.397120719829728408e-01,3.202246244494096907e-05,2.922426706584705519e-02,4.904604693499492766e-04
3.120416443426264445e-04,3.453221187834196293e+00,3.356121820463350142e-02,2.114109014061529151e-02,2.102016233676542167e-01,5.903224533353338890e-05,2.713827473125991763e-02,6.049355973916134121e-04
3.569592438024159274e-04,3.615274383795082258e+00,3.116020979361855056e-02,3.011454178861759298e-02,2.520454536789219491e-01,4.020163691595320256e-05,2.811065064111142528e-02,7.301667356994583601e-04
4.831054671000479346e-04,3.336174617132944942e+00,4.103282765255545500e-02,1.840830463629407679e-02,3.175787019022958124e-01,3.281050358495851585e-05,3.015025260685766720e-02,6.336623950328070356e-04
3.390837354216540817e-04,3.713089607748048415e+00,3.658260250032111666e-02,2.591364998779118953e-02,3.103691878070137244e-01,7.379779717082572731e-05,3.318287944706081044e-02,7.569334750794746731e-04
2.289245663541566393e-04,3.476810785614167454e+00,3.882671161432694334e-02,2.721397511347205603e-02,3.032019300009937690e-01,5.798566080926091573e-05,2.149439446964211339e-02,7.329803894200880195e-04
5.184864073448090024e-04,3.151167429715517443e+00,3.520275716971999619e-02,1.766774246575675278e-02,2.802803464963946611e-01,5.582739594048917534e-05,2.423521550166161595e-02,7.384274683796946716e-04
5.444167055583233952e-04,3.518936192058054413e+00,3.717430198479002718e-02,1.933820853748916338e-02,2.533817058346949369e-01,4.386159378879393099e-05,2.555370944360157992e-02,6.465420334343229686e-04
2.650414296232998660e-04,3.531699747817878432e+00,3.928404263552547765e-02,2.940956451734241806e-02,2.898672940493285943e-01,5.819261637012690912e-05,2.786738360435940184e-02,7.238714131650493284e-04
5.545390663070302309e-04,3.469194876684115414e+00,3.794249786941764763e-02,2.204356601849393610e-02,2.909151721130617818e-01,3.970309977524380822e-05,2.439868399922413139e-02,6.387389019166696269e-04
2.295286771022761593e-04,3.819472029454572315e+00,3.205365112288486446e-02,2.245743074101459735e-02,3.170887796773942391e-01,5.979667248772083885e-05,2.400508120069589843e-02,5.206642502277912879e-04
4.132330309837566767e-04,3.350499474887738582e+00,3.684918813429773066e-02,1.547960141407570857e-02,2.702356839850017511e-01,3.971116026307165958e-05,3.594017326898358428e-02,6.572513346692380413e-04
4.072464162928110380e-04,3.677437127334223899e+00,3.819594019446792554e-02,2.203054097853928903e-02,3.095172512126725950e-01,3.853246874508628765e-05,2.216777679725498093e-02,6.681138503239706511e-04
7.162331851318905424e-04,3.510189845998668012e+00,3.354346493009244257e-02,2.471517030565043710e-02,2.496694064750956676e-01,3.421390886208206276e-05,2.809367241964480164e-02,5.641813985777558403e-04
2.060495904410705259e-04,3.026494900864606930e+00,3.363412305574747796e-02,3.088338071319766953e-02,3.266517891261074835e-01,6.138613636528801034e-05,2.241252312855859796e-02,6.949750569662294965e-04
6.019161801965317157e-04,3.460750823465386095e+00,4.211475550107434546e-02,1.817892755969921156e-02,3.226337147149911377e-01,4.814323642730982793e-05,3.491741400649338301e-02,5.831920480938738906e-04
3.302577526128715798e-04,4.114016540877663886e+00,3.720242172542993081e-02,1.996903462641731047e-02,2.561998877858324697e-01,4.533391613825819985e-05,3.101732794140289393e-02,6.268703280845316222e-04
6.920436674349293065e-04,3.387168947004981057e+00,3.906108514631338735e-02,2.602080350474702056e-02,3.182209582424121996e-01,3.790455703354641322e-05,2.897669843526539876e-02,4.339721010591885493e-04
2.956376813711085309e-04,3.516123100510464283e+00,2.994939480875899451e-02,2.324611960027988047e-02,2.390609440482117931e-01,5.554449103607943472e-05,2.570788469210579658e-02,3.302146838368790025e-04
5.598546479847889105e-04,3.591085582113314079e+00,3.746599754017297668e-02,2.437334864440796403e-02,2.456353666809504566e-01,4.923123866993879636e-05,2.486164190459561399e-02,3.761200673784176481e-04
9.134372930427527319e-04,3.473923964734973779e+00,4.174045199308425852e-02,2.345377606615831056e-02,3.628016462615822335e-01,3.522701214663685255e-05,2.494455891119813640e-02,3.974132653641010253e-04
4.951906258485119653e-04,3.585140579987438070e+00,3.332391838461551403e-02,2.644736314318970813e-02,2.845557398009995742e-01,5.018652723394645312e-05,2.901167515048858753e-02,5.212774566018999562e-04
3.689986929134700302e-04,3.319507228259154452e+00,4.180554227290722569e-02,2.566331953828894161e-02,2.847660466168230875e-01,4.282209806436706946e-05,3.667002221196490747e-02,7.104440245542597383e-04
6.215238343876867836e-04,3.108135014017332054e+00,3.105132010251272431e-02,1.960377762812875319e-02,3.073676411531318653e-01,5.444885221734944210e-05,2.734919059356772861e-02,4.943704493909230726e-04
5.566130986957477196e-04,3.729039908913384771e+00,3.951965775590386004e-02,2.106018266200775785e-02,2.249723161571121344e-01,4.908249071279868509e-05,2.822509762965197747e-02,3.148118614747564582e-04
5.259337864726140515e-04,3.133768414039782790e+00,3.899880742128469802e-02,2.386634565590753376e-02,2.845048677379311552e-01,3.627815467498518223e-05,2.945747868421231402e-02,5.198838303677880482e-04
4.292188032153835099e-04,4.019404635838263573e+00,4.172621011360368171e-02,2.337495620214674608e-02,2.834411456528581619e-01,3.916984793891982762e-05,2.652740541929072063e-02,3.750677882183595926e-04
2.767952798468785078e-04,3.865670431171927213e+00,3.175423026577312707e-02,2.596662299894025860e-02,2.639407411156000638e-01,6.748463672592219722e-05,2.267424082214536743e-02,6.068494944737280392e-04
3.280205005475348920e-04,3.815164989423944331e+00,3.642822217498277448e-02,2.042488726018458142e-02,2.651056843196933355e-01,4.453198282522705706e-05,2.743533352587874258e-02,4.478085747683898440e-04
2.740432924703025525e-04,2.957717577570389889e+00,3.798144337427642597e-02,2.513175288363318424e-02,3.372950165329379746e-01,4.559536810925887441e-05,2.528517115593760523e-02,6.412307746986019383e-04
5.240945514839121530e-04,3.043913606559644158e+00,3.668978296786250259e-02,2.097804017907862681e-02,3.693390377933372104e-01,3.775124066354396216e-05,2.276930400155995418e-02,6.078992325469448777e-04
2.354694968425785585e-04,3.456404186786737665e+00,3.799758513778370150e-02,2.354477253379359467e-02,2.825778996275680743e-01,6.328873325961805775e-05,3.238352869214464191e-02,4.884274919943785509e-04
3.869225713879167377e-04,3.472768777959309716e+00,3.793335606270781951e-02,2.505440887581125015e-02,2.788823928217035730e-01,5.472852662721605323e-05,3.053481859454977923e-02,5.316516773908321839e-04
3.306584743968963365e-04,3.470379098032211562e+00,3.941118225296219579e-02,2.296870817736196974e-02,3.134871676292587672e-01,5.017337037016371247e-05,3.278122107165881705e-02,6.304912679536289625e-04
5.833047785919521794e-04,3.225904827323518909e+00,3.226742850712563393e-02,2.532188837809174267e-02,2.769734231055883122e-01,6.128931845429390238e-05,3.221703292019356679e-02,1.129074227275855781e-03
1.102322055088123497e-03,3.655170614913104465e+00,3.606673612697272602e-02,2.792947805174059855e-02,3.163326944688523712e-01,3.262121869667411071e-05,3.228229410647906472e-02,6.505679827395755965e-04
9.039527802232849270e-04,3.997902170032923141e+00,3.685198712852870429e-02,2.869185063551454515e-02,3.094259428891883434e-01,4.161294408287914118e-05,3.194451934920238684e-02,6.307169888952071733e-04
7.123786239248685323e-04,3.714081856603270282e+00,3.667334177600300310e-02,2.058447322657723511e-02,2.957877330353013146e-01,5.505256794246390591e-05,2.622353627620927288e-02,3.242778786987620125e-04
3.732586382631048133e-04,3.504317184685285191e+00,3.941990092709390936e-02,2.381646857386137198e-02,2.856943391008402999e-01,2.847692314089833490e-05,3.455547204859072546e-02,6.022407476469699220e-04
3.438047589954793849e-04,3.434972423333377378e+00,3.004044037217834529e-02,2.696663503535796577e-02,2.890260900046216497e-01,6.228498930321042651e-05,2.211579030492461309e-02,5.165114613616126390e-04
4.530067547361201646e-04,3.677651810720508063e+00,3.734004509647644715e-02,2.826952184456516318e-02,2.469415278839884598e-01,5.126865025676952950e-05,2.673790517511080017e-02,5.132398565421554234e-04
2.079716847285188849e-04,3.571876087288416102e+00,3.688364015936219237e-02,2.869295032053821234e-02,3.442817850747203479e-01,4.634574379380006063e-05,2.518447991722502430e-02,8.742638542658495888e-04
9.601264580128114363e-04,4.122540108517373625e+00,3.654057246317849589e-02,2.755010300154778907e-02,3.001083555011047621e-01,5.564250936006167724e-05,2.683209110283536758e-02,5.192204775479051159e-04
1.705709794990639856e-04,2.729954801925241092e+00,3.569325359389407398e-02,1.616862170077590019e-02,3.078681593779511450e-01,6.161469851706979830e-05,3.213687202318409042e-02,7.357176981312483306e-04
2.648500940673677870e-04,3.638966100566721096e+00,3.673439339842402007e-02,1.671997618456056572e-02,3.425699933650131479e-01,5.573441584913026918e-05,2.200791290769633229e-02,8.936694881327587534e-04
4.548830990833528523e-04,3.448092823950769326e+00,3.869528859856896652e-02,2.490691017671736729e-02,2.704640908728346282e-01,4.922438941172574699e-05,2.330086261096862496e-02,3.884852684199800819e-04
4.946352291456339962e-04,3.614535467788435152e+00,3.980083178157522300e-02,2.543704981497242612e-02,2.471301684283549460e-01,3.653952492102052681e-05,3.145957149610385806e-02,7.211685116489793736e-04
4.430609563613210314e-04,3.846914051042640725e+00,3.169283845709575109e-02,2.485013726715010543e-02,2.763919507523627250e-01,4.913964506850108862e-05,3.104338227092966890e-02,5.326054424755940478e-04
7.834805182887262000e-04,3.946599687635837572e+00,3.164691169009703486e-02,2.832567299421553941e-02,2.745814850328092693e-01,6.033779623911212834e-05,2.781702372155890612e-02,4.210462665000733185e-04
1.095231902969521750e-03,3.786898584824257785e+00,3.495464845321687164e-02,1.680914620848649246e-02,3.370001455013889036e-01,3.286631617067189184e-05,3.008928623683602283e-02,4.809180201800314120e-04
1.135784097435781591e-03,3.789336196000124168e+00,3.432743835776422281e-02,1.770768308869781135e-02,3.446091136146972600e-01,3.295135175735951081e-05,2.969366371436152688e-02,4.697171894591607375e-04
9.609565972565207222e-04,3.925510059499730087e+00,3.302192873132834411e-02,1.760325139295030455e-02,3.398736574808308153e-01,3.082208777469760275e-05,3.221661834073578923e-02,5.186918354092216700e-04
3.535434404665319542e-04,3.298503555655636355e+00,3.431413292297998824e-02,2.332399395305483070e-02,2.982435102724029230e-01,7.105639750629515162e-05,2.664652003044299527e-02,5.232506538755739723e-04
5.162209112212426268e-04,3.345063285209747495e+00,3.510557019915923338e-02,2.573648743437209965e-02,2.905429967327870511e-01,3.605534412757718251e-05,2.129759904994174211e-02,5.002679237740998439e-04
4.170177183691652556e-04,3.785326322181545411e+00,4.117936588892535943e-02,2.183010818867650235e-02,1.812073785244548985e-01,4.571394485538283190e-05,2.812654302989939931e-02,6.517120849196604256e-04
3.985446167922788432e-04,3.316701375670981555e+00,3.278315312115602509e-02,2.494238515714676530e-02,2.828812483557709423e-01,6.933972500421636527e-05,2.102592481787078291e-02,5.242094635796597756e-04
4.590742654845066822e-04,3.153594773157854636e+00,3.262052238633503243e-02,2.505993267119633119e-02,3.101006306228060727e-01,6.966596953952569474e-05,2.197849941948693681e-02,5.653294920796031334e-04
5.163906382779082094e-04,3.376730559018741751e+00,3.214428178473039549e-02,1.869780920747107084e-02,3.251222000693224090e-01,5.496952109024196887e-05,2.980568488627359167e-02,4.283459215965947260e-04
2.351420005702570368e-04,3.131521412302872065e+00,3.116711663858713968e-02,1.962105149488915790e-02,3.463636545335436745e-01,4.935087401565181121e-05,2.010822114837410718e-02,7.210791102649121223e-04
7.822491322835386672e-04,3.725597979421784611e+00,3.676283278506610463e-02,2.668881009134394661e-02,2.579415621526378044e-01,5.333114265506011591e-05,2.706423298641753156e-02,7.100719993735805794e-04
5.868176760381164404e-04,3.474778243712877579e+00,3.595234351895378738e-02,1.720032634899824539e-02,3.298283549269511727e-01,6.396951297789965705e-05,2.390943223486961811e-02,7.066530182052931878e-04
2.082910741324919628e-04,3.947635554358736254e+00,4.216169521845537088e-02,2.344223409508821784e-02,2.929516644022429062e-01,5.109502272864780553e-05,2.259862217629552555e-02,5.634479569630246798e-04
3.081882496783590808e-04,3.967626746450596986e+00,4.149702369426749859e-02,2.187951232819819111e-02,2.898009580045395883e-01,5.231763258487748627e-05,2.062008860848144054e-02,5.460685142659330374e-04
1.930778552119654756e-04,3.992097651719476392e+00,3.729388402644553263e-02,2.494971273440149684e-02,3.138803463614353029e-01,5.625947089911449960e-05,3.494559051200477051e-02,8.185676748673855786e-04
3.066073726873479155e-04,3.110817804705316547e+00,3.870157947433922746e-02,2.142349118816399417e-02,2.901009125844234426e-01,7.365264195685923142e-05,2.207553526487097961e-02,6.473315835501913633e-04
3.431802907851353953e-04,3.116240740861516478e+00,3.306722132533200520e-02,2.168007979299887977e-02,2.547052102736793167e-01,5.175823690166678957e-05,2.441698755714538302e-02,3.425696369136482116e-04
6.084851485432967756e-04,3.285757626870811965e+00,3.333864040657063404e-02,1.913522867693446400e-02,3.032651157262662434e-01,5.215573615346238469e-05,2.489520423954836442e-02,3.924243623574257445e-04
2.929569153183951124e-04,3.617277490039856325e+00,3.450568815795090893e-02,1.814707821493046283e-02,2.172239343471549788e-01,5.971523949267902495e-05,2.116098438987254818e-02,5.601845724527262016e-04
4.429997924457981275e-04,3.657446246311172100e+00,3.759431045675690891e-02,1.557438716955974849e-02,3.407462494311496171e-01,5.370666496029794917e-05,2.124656789320844563e-02,6.227709471134890108e-04
4.552300284445421220e-04,3.790078086082949049e+00,3.886629193623758471e-02,1.916690829480193273e-02,3.608824308772339839e-01,5.348606078244658337e-05,3.442613734780930468e-02,3.443107376246426423e-04
