# theta,p,s0,sInf,kappa,gamma,y0,yInf
5.607381616038075584e-02,2.731562802398372458e+00,3.993816849614574560e-02,1.411279941656420379e-02,2.288109279799404872e-01,3.091510196551115991e-05,2.071770756191787521e-02,4.417566045180064925e-03
8.426445202935575751e-02,1.578909276070322276e+00,3.915888205737597105e-02,3.355611033388646025e-02,4.560659847144322154e-01,5.652649714506167679e-05,2.306533322348476578e-02,4.714968978427703378e-03
5.167195362344445542e-02,2.635831067061871202e+00,4.205259305850186924e-02,2.191562308855833641e-02,2.085619241600155105e-01,3.362579842378677914e-05,2.017581191491661652e-02,5.873266910853415512e-03
5.348278367493433660e-02,2.624881397931241978e+00,4.163225670209997481e-02,2.123774453756667804e-02,2.419331859347178260e-01,3.452424832002135507e-05,2.078494002512045608e-02,5.565972766210767336e-03
5.639902711654964929e-02,2.895532114342193264e+00,3.872626639917723518e-02,1.947340766422719915e-02,2.218795310537098331e-01,4.373941368086432650e-05,2.058794917672878214e-02,4.247727454587890521e-03
6.161548763758759734e-02,2.796221286696263242e+00,4.023290289963628308e-02,1.773285680026739225e-02,2.469851467281011792e-01,4.224762935951912072e-05,2.060984389394140970e-02,4.667780093783621340e-03
4.905861462974290405e-02,2.099520536943148663e+00,4.116055184540338974e-02,1.762071148883071620e-02,2.168771896712521352e-01,4.829851000281601100e-05,2.087862492908721876e-02,4.721653649299540484e-03
5.333893490925652181e-02,2.501611748821064296e+00,4.188418173133549166e-02,1.939117317812091845e-02,2.318779353957884093e-01,3.272520433306267285e-05,2.055900811330621178e-02,5.523785434913999585e-03
7.208114103634798153e-02,1.131030367678456772e+00,4.167830747747938019e-02,3.862971858352705345e-02,4.543578769322336175e-01,4.375671375216557860e-05,2.333387241421147965e-02,4.719984332609456455e-03
7.687206523942283209e-02,1.329945035835097045e+00,4.141322974469154733e-02,3.198542024120582666e-02,4.533596733722817240e-01,3.615531162013738397e-05,2.268268221047150743e-02,4.735380356747131807e-03
4.218988286829255391e-02,2.249933120916454143e+00,4.198576543892922758e-02,1.804154067480194870e-02,1.923898559129098296e-01,3.646195390900513263e-05,2.023897822423584986e-02,5.897519397897676117e-03
6.303727707446941941e-02,2.185922859853660860e+00,3.861394399958552326e-02,1.699459494616736843e-02,2.403299766364189183e-01,3.979502475108716715e-05,2.026624456484744236e-02,4.876385709631561420e-03
5.396023056562111730e-02,2.104414079307553642e+00,4.095767736471647713e-02,1.951315248231424299e-02,2.534073447940602408e-01,4.281874186862514794e-05,2.113652961478468262e-02,4.679239558014353442e-03
5.446715760112410404e-02,2.867697721232147057e+00,4.143359398483428824e-02,1.803437361343847647e-02,2.238985590255938574e-01,5.092734960286624408e-05,2.054516846637870556e-02,5.324784407724015949e-03
5.012509858587938655e-02,2.840270883569362859e+00,3.558803586039274713e-02,2.077826004805783527e-02,1.934803195693472200e-01,4.330046193259488591e-05,2.040579775971954404e-02,5.380309972575142603e-03
4.174761642477078233e-02,2.182014999609126260e+00,4.347277278497681946e-02,1.416600340009486342e-02,1.991362533788298972e-01,3.417528115130920123e-05,2.067016617183080676e-02,4.961058519615670764e-03
7.740445076142143943e-02,1.485307557311879245e+00,4.240619706234999980e-02,3.657963391918408330e-02,4.459290807213812657e-01,5.310340355600361287e-05,2.302008691516984826e-02,5.176828517692332217e-03
5.960462490199410629e-02,2.419396007541084082e+00,3.872212024388858864e-02,2.405315018781017250e-02,2.755872501007176623e-01,5.041206122896589885e-05,2.108175703409654461e-02,5.479233217189476493e-03
5.765437881411152043e-02,2.760181320538642069e+00,4.031534441786491924e-02,1.651565422299057853e-02,2.467631970617189530e-01,4.533146450622073614e-05,2.078691375360700033e-02,5.057115657203910264e-03
6.654622004729539297e-02,1.499062461993007522e+00,4.098173149211598032e-02,3.598961508573593482e-02,4.069976321708855260e-01,5.006962610198415967e-05,2.252665357858849027e-02,5.364710303814521249e-03
