# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.518376435151729265e-01,2.380756920228465301e+00,3.688814253424624323e-02,1.249846509708691690e-02,1.603390641500343772e-01,6.023643479176069774e-05,2.290624085300196205e-02,9.022962726972803826e-03
1.567038007364285057e-01,2.347285916995859090e+00,3.555776653037772544e-02,1.147360483384466875e-02,1.403275903233643651e-01,5.776248140300007798e-05,2.097178086149185591e-02,8.851913183185964110e-03
1.587195023421142936e-01,2.610379757724678562e+00,3.469451429306016910e-02,1.160735294399863927e-02,1.435326723670903859e-01,7.939733051914597329e-05,2.827052427718480809e-02,7.721698611058409531e-03
1.611412477247744779e-01,2.529744870323981321e+00,3.593952003794884109e-02,1.150900877131647883e-02,1.386564556242455837e-01,7.065196519493059722e-05,2.880566121555445600e-02,8.765523873365091076e-03
1.494859116918925146e-01,2.721491210229751712e+00,3.589120224686136174e-02,1.225531012878399752e-02,1.583546229261588167e-01,7.797596986329275641e-05,2.257644464492382722e-02,8.655376856220697857e-03
1.609943293796411434e-01,2.577454073816045188e+00,3.262131213213289443e-02,1.171090885270231925e-02,1.431981241859980047e-01,7.535143257088447108e-05,2.519973743097059932e-02,8.089443510037557308e-03
1.348194158954509059e-01,1.560580295463195100e+00,3.989062177991021391e-02,8.349152591096063031e-03,1.081544847260576536e-01,5.561104786700929968e-05,3.235689419988008880e-02,5.412516125381960919e-03
1.542196136990823807e-01,2.535629066128223918e+00,3.452755580455992707e-02,1.048965813326765972e-02,1.218083125222128998e-01,6.908402946613839625e-05,2.595820301982105713e-02,7.615335444254632200e-03
1.629910098720905587e-01,2.197843732913210779e+00,3.381189967428713250e-02,1.201248054117502566e-02,1.442255713474475121e-01,6.217267196910836820e-05,2.585416583158644394e-02,7.519112400170948132e-03
1.288743316377939374e-01,1.590393201559890057e+00,4.121798899603177496e-02,8.155231634021771481e-03,1.086364973643748760e-01,5.731972685609757254e-05,3.382488378418946340e-02,5.581234353059849607e-03
1.533724655361988487e-01,2.721678671607189237e+00,3.538141126982770335e-02,1.066486732982871791e-02,1.205760092996789323e-01,6.655923283215311830e-05,2.455230834600004644e-02,7.655376097067945022e-03
1.186147987462415759e-01,1.607479551240553306e+00,3.684360680593061488e-02,8.868966798218030564e-03,1.073211425714239303e-01,5.326337764799707694e-05,3.084692275398077249e-02,4.961125543026574485e-03
1.479044967714900627e-01,2.530187138458698470e+00,3.425585286696180426e-02,1.018261771142344070e-02,1.170115104298918990e-01,5.912318613052775521e-05,2.353640838273914071e-02,7.852671788540876996e-03
1.184986677827194884e-01,1.622939843764196199e+00,3.817686197929729547e-02,8.407797715038266284e-03,1.069596919756301695e-01,5.378564054895295759e-05,3.304751427935156971e-02,4.921057169329369485e-03
1.552313203303752331e-01,2.511507107406397488e+00,3.500995783145693235e-02,9.844289268521511441e-03,1.149531529576990896e-01,6.087827007738308774e-05,2.121970018704576535e-02,7.486879022473343602e-03
1.525562180480707075e-01,2.584060986477271449e+00,3.438019520660219597e-02,9.786104203277577393e-03,1.148144446340917391e-01,6.377568109865066931e-05,2.317331929118010211e-02,7.519278236122669927e-03
1.599485281323359542e-01,2.607380434293685934e+00,3.659338199767258465e-02,1.086118090240152656e-02,1.329885214135277383e-01,7.035418294941559716e-05,3.116141252104245515e-02,7.547572319620547698e-03
1.298483746082785550e-01,1.424801024028768737e+00,3.777183461534118492e-02,6.576994688296458960e-03,9.320364259209995561e-02,5.955666685001513903e-05,2.900510493599392156e-02,4.658235741216415655e-03
1.150759850382956223e-01,1.897547021365995290e+00,3.899538808606324569e-02,6.882125306180588049e-03,9.719871884774010373e-02,5.810956439114891030e-05,2.930303053355284501e-02,4.860389754376651973e-03
1.557969151357092297e-01,2.772888875463779712e+00,3.674492022580250900e-02,1.233212286468434241e-02,1.558053302035372900e-01,5.068836483582690017e-05,2.616793644001405919e-02,8.798084119184661558e-03
1.339183912466747339e-01,1.927749474910861016e+00,3.830862917422782343e-02,8.305384355915724701e-03,1.036168090998386415e-01,5.863026896917189902e-05,2.978226848377309166e-02,4.522959753246253573e-03
1.199232234768161792e-01,1.705103398546855553e+00,4.075737675307064545e-02,7.027136085666751270e-03,1.000008208936353643e-01,6.061949094432506643e-05,2.879182548556218080e-02,4.485526603108688087e-03
