# theta,p,s0,sInf,kappa,gamma,y0,yInf
3.436050072031090336e-02,1.797789648372781768e+00,4.046387520766086404e-02,2.202981843761762926e-02,1.861016046325992268e-01,4.609855073845231819e-05,2.043770751754464196e-02,5.450634953808097816e-03
4.169952133595407340e-02,1.883478971687558623e+00,3.947471250529620279e-02,2.709988900172297446e-02,2.487997764048007765e-01,6.113480448670842525e-05,2.217745953720435398e-02,6.312275927028251910e-03
4.513575366352368806e-02,1.373342117298764098e+00,3.644333551137677457e-02,2.576218840835068843e-02,3.165059234523473486e-01,3.117989523303320645e-05,2.453538146132118111e-02,6.303247821746977425e-03
4.951949690963619588e-02,1.505976552402252144e+00,3.623359555716749308e-02,2.646965511967710669e-02,3.213417869827425166e-01,3.021365631777365101e-05,2.419596095861423213e-02,6.169925976742491290e-03
4.475382999460117417e-02,1.542619673935292646e+00,3.750984397566218403e-02,1.859576733846998384e-02,2.591103288831784202e-01,5.686324158060137657e-05,2.321277373455751802e-02,5.299518612314682922e-03
4.463670153383399869e-02,1.350130881352830103e+00,2.814595722997486477e-02,2.402133103086900520e-02,2.125499225081650123e-01,5.881902488067161335e-05,2.095660057712524227e-02,5.867141768066584488e-03
4.465905698736422763e-02,1.583383133384286268e+00,3.789883596698583046e-02,2.544798488353305910e-02,2.519218142431584595e-01,5.113697981138681017e-05,2.396131870548998816e-02,3.819561983359771179e-03
4.860305945957364704e-02,1.463316026459682506e+00,3.250547480128358063e-02,2.821286865689949172e-02,2.552341781535523713e-01,5.515977511300466273e-05,2.273335211772748582e-02,5.226052022023029361e-03
4.454088408682770062e-02,2.206026030096707835e+00,4.032877664856218680e-02,2.794311595529111111e-02,2.750731884855722176e-01,4.867764062046958998e-05,2.287489028105866781e-02,6.256036454963680854e-03
4.579247273255255407e-02,1.652325134818956265e+00,3.873249458152552144e-02,2.511601057333572723e-02,2.553300968546937666e-01,5.600296857155693967e-05,2.410506202666192963e-02,3.738802140771030954e-03
