# theta,p,s0,sInf,kappa,gamma,y0,yInf
3.547951851316973331e-04,2.892680085976301108e+00,3.426426649170913330e-02,2.039170827961959975e-02,2.043933764901366412e-01,4.373576640526657543e-05,2.066405478470835153e-02,1.016628446660823885e-03
5.281298841575771336e-04,2.526257587713220953e+00,3.056783748500263229e-02,2.568886422689670851e-02,2.093059910024838433e-01,4.254073300622830889e-05,2.783407829743390904e-02,1.037206513644585134e-03
3.722578910674714608e-04,2.915017770115731821e+00,3.514389072905238498e-02,2.881297783197747653e-02,1.959500035432072129e-01,4.557503357738198731e-05,2.237440905178931377e-02,9.510349785827830731e-04
5.308027350518771444e-04,2.366379389506124920e+00,3.446895410772058549e-02,2.906355133147536449e-02,2.128400977450705944e-01,4.929415305896965235e-05,2.524640677282548665e-02,7.305473606988828819e-04
2.521001701402306823e-04,2.613749005786092372e+00,3.214392189286488510e-02,2.848653880961985602e-02,1.940267080580874992e-01,5.358382381437936949e-05,2.722065343803883875e-02,7.535184899108626419e-04
3.290267336273723425e-04,2.438705688007452022e+00,3.120450622986320824e-02,2.665535014522965596e-02,2.207715445127117759e-01,4.307591414700168402e-05,2.291970435615053869e-02,9.378779499048317059e-04
3.793106222171684127e-04,2.864142840931428680e+00,3.204842761321293615e-02,2.071559325167304441e-02,2.359565423477591739e-01,5.270782960513100649e-05,1.908043519276323569e-02,8.326026613644785853e-04
3.274208594284723235e-04,2.797654244000060686e+00,3.781852969743786791e-02,2.304305518912600978e-02,1.787173281926053847e-01,5.238788738820257036e-05,1.786384958663814193e-02,9.328451817083529716e-04
2.976499286439938247e-04,2.543259818997047006e+00,3.672627322561897167e-02,2.492387645974580498e-02,2.178541308820826361e-01,5.277642031849678173e-05,2.954620699726100141e-02,8.175117637263543341e-04
3.720426443731105880e-04,2.556075987033757713e+00,2.988429873933295261e-02,2.049456669527784797e-02,2.479383059934602007e-01,4.709947710927814204e-05,2.330732921331954421e-02,9.049394755779370612e-04
6.175806333197517367e-04,2.763073967418846255e+00,3.291930955872073711e-02,3.139195597057028303e-02,2.173546285721437155e-01,4.735175470463650753e-05,2.583631784470128215e-02,9.550066883266394987e-04
2.756545162891941366e-04,2.243002929650149913e+00,3.133166125834586924e-02,2.067213020169833548e-02,2.125738442632756908e-01,4.720393513979092903e-05,2.684605823965785162e-02,7.840111825973719410e-04
2.446341308530553633e-04,2.610161433321247948e+00,3.325740745113540953e-02,2.748700091802345688e-02,2.185540640965890902e-01,5.067859722883508991e-05,1.695815428023764865e-02,7.639285048336793985e-04
3.480519443401061588e-04,2.767206305994678317e+00,3.192951952226825291e-02,3.032159521237479463e-02,1.486478995514160795e-01,4.485286225243159496e-05,2.438224068939045044e-02,7.154738572184697089e-04
4.022434830412108080e-04,2.556559861903963782e+00,3.332114141260223567e-02,2.669146805862634281e-02,1.550862884241961670e-01,4.490343480443309288e-05,2.836588760002852622e-02,1.090110346264923022e-03
3.860918905634698386e-04,2.500792861516606180e+00,3.269696391763315252e-02,3.147145088975188826e-02,1.777118395633929537e-01,5.510705365924677731e-05,2.846177219179429202e-02,7.779042619840803151e-04
4.435711362216094851e-04,2.854766394614062008e+00,3.481247708091433912e-02,2.797512315226615212e-02,2.207899032219715896e-01,5.276720938727182862e-05,3.045115941786563987e-02,7.303152663848786093e-04
3.723611903607258072e-04,2.661194939540920235e+00,3.741516738334924735e-02,2.434350399550582605e-02,1.827878477872671437e-01,6.173127158814269069e-05,2.024751955101841347e-02,7.764725410866890739e-04
6.595548906142024168e-04,2.716311368642440272e+00,3.478077108337472578e-02,2.589370378752403265e-02,2.279890341080385574e-01,6.198235384209323012e-05,1.785333191435010264e-02,9.590933957683083714e-04
