# theta,p,s0,sInf,kappa,gamma,y0,yInf
5.038226923311452804e-02,4.056223062798630430e+00,2.979030935749022932e-02,2.232022051260669146e-02,1.029142989696297111e-01,3.078870984834999213e-05,1.806616473533418157e-02,5.348775217338568207e-03
4.614751695026311079e-02,4.054141342142643545e+00,3.219908159176249757e-02,2.091230881442525044e-02,1.134931160327601329e-01,3.425081837898320483e-05,2.261916189673289154e-02,4.918309354355030610e-03
4.614751695026311079e-02,4.054141342142643545e+00,3.219908159176249757e-02,2.091230881442525044e-02,1.134931160327601329e-01,3.425081837898320483e-05,2.261916189673289154e-02,4.918309354355030610e-03
4.614751695026311079e-02,4.054141342142643545e+00,3.219908159176249757e-02,2.091230881442525044e-02,1.134931160327601329e-01,3.425081837898320483e-05,2.261916189673289154e-02,4.918309354355030610e-03
5.203662473764217311e-02,3.943212509967164436e+00,2.898210565888684198e-02,2.139017420502331221e-02,1.010631538697808335e-01,3.088265743936586681e-05,1.747069529356104836e-02,5.626643646341635344e-03
5.677551117287717858e-02,3.941357591249843750e+00,2.681701224463098679e-02,2.430537391774306374e-02,1.023232516388266761e-01,2.653708056276447434e-05,1.587119039961333231e-02,5.746129139596537448e-03
5.023998144975513891e-02,4.212097390938520647e+00,2.693612139490668411e-02,2.514605638176141411e-02,9.996470956547863496e-02,2.618815768783022842e-05,1.653302425307485307e-02,5.706435410597087733e-03
5.273209664654238821e-02,4.099809636366882337e+00,2.836094859325734990e-02,2.568175414901052722e-02,1.113508780859578662e-01,2.681450356480601823e-05,1.906982192749258689e-02,5.570640064911715726e-03
5.458905575102562802e-02,4.035380948186189087e+00,2.962657077699935512e-02,2.130328721097406522e-02,1.189072839262401010e-01,3.465205576758813137e-05,2.112992274804743886e-02,5.430932373217157126e-03
4.940976111808732807e-02,4.140154608409396531e+00,3.065893580406297073e-02,2.454962022931370808e-02,1.117199608749809142e-01,4.318154985403405458e-05,2.155451428238686074e-02,5.025467313865130542e-03
5.454749552081220726e-02,4.178996413799027643e+00,2.919818169689873330e-02,2.355964489836792977e-02,1.138821346708393800e-01,4.430391381625767549e-05,2.162499477172330486e-02,5.055528637835508474e-03
4.788301329172166276e-02,4.061852116642725719e+00,3.095763154544676349e-02,2.169753296958073369e-02,1.157089081715246132e-01,3.531524117078523630e-05,2.221109666032972454e-02,5.187833399785972757e-03
4.873270485748458503e-02,4.066783556246385878e+00,2.982349954723358121e-02,2.358045039147791885e-02,1.169432783274589743e-01,3.328433573018062361e-05,2.285326067430153152e-02,5.107010092467192258e-03
4.873270485748458503e-02,4.066783556246385878e+00,2.982349954723358121e-02,2.358045039147791885e-02,1.169432783274589743e-01,3.328433573018062361e-05,2.285326067430153152e-02,5.107010092467192258e-03
5.072807791238144459e-02,4.236480300342571503e+00,2.943894204804430037e-02,2.278505448840032269e-02,1.167930945291436179e-01,3.303613711314153307e-05,2.260804565752874001e-02,5.138108443139011335e-03
4.982880013189874835e-02,4.225541682029762214e+00,2.901917202523799158e-02,2.281160183468271610e-02,1.148179749938221111e-01,3.681658190304305903e-05,2.244716941498671806e-02,5.206921582669516574e-03
4.948403534248534824e-02,4.183025034413468290e+00,3.118415876002297166e-02,2.152008363665228186e-02,1.133123533458672977e-01,3.985574984548280849e-05,2.187988454302840918e-02,5.177830869942581099e-03
4.586666339693368233e-02,4.172605388886656108e+00,3.139100718794427675e-02,2.194259100667095286e-02,1.119002318598785739e-01,4.060009648882248364e-05,2.131807895280158488e-02,5.266281143149779617e-03
4.695310576026414523e-02,4.164899611646170285e+00,3.056402145239466711e-02,2.109419742009628965e-02,1.084681820480376674e-01,3.288889937029058349e-05,2.093276641647417308e-02,5.002623957983081196e-03
5.119868233616967773e-02,4.132692249030056608e+00,2.998485964353126559e-02,2.205125428462646059e-02,1.147300514536835903e-01,4.135266874406384827e-05,2.216176949093242449e-02,5.127596981899804410e-03
5.066539397656105725e-02,4.206109521219310921e+00,3.036691936754541687e-02,2.195303286760000652e-02,1.147449646999234157e-01,4.082123204949782272e-05,2.179132120895048430e-02,5.185974745356178132e-03
4.820950522431652341e-02,3.954424745571729627e+00,2.915834559941449591e-02,1.968661963767039808e-02,1.100154370421722039e-01,3.871333136659713922e-05,2.183537698840071553e-02,5.009767429426117101e-03
