# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.221970486605961637e-01,2.919085800337760439e+00,3.545678457227004199e-02,1.278018432289160407e-02,2.808751899552742737e-01,6.339952993094617815e-05,2.527367991446255110e-02,7.870790077612337468e-03
1.383870599326832151e-01,3.377980700366078004e+00,2.096075661262467027e-02,1.067438139305640354e-02,8.248267905894790530e-02,5.091414180665890476e-05,1.769610568306109397e-02,4.990553896414907584e-03
1.423648158568467381e-01,3.126542257274364633e+00,2.100795839129797685e-02,1.020062278742983955e-02,8.121586500406439979e-02,4.962998712967976365e-05,1.940911836987344388e-02,4.463142661782352680e-03
1.580694891438154670e-01,3.364653929210316363e+00,2.003652271163655282e-02,1.050634690735715790e-02,7.298487700457942373e-02,5.370403538749908285e-05,1.899528960091430990e-02,3.561046938843762284e-03
1.086647439985404667e-01,2.872120781534846845e+00,3.686216049687490726e-02,1.297853217440646939e-02,3.197412472978889975e-01,5.569166627389760492e-05,2.476770402644241573e-02,8.357284710054048091e-03
1.377614440739517998e-01,3.536977507386266595e+00,2.300133901887287807e-02,1.060137000036569764e-02,8.900464664433301032e-02,4.502483203897832560e-05,1.911868215360894296e-02,5.636382527662344051e-03
1.370748556281506103e-01,2.332290438598208837e+00,3.748971035020182835e-02,1.277701035808655704e-02,2.838459494864359334e-01,6.172104184452394040e-05,2.100245992371828699e-02,8.302347917821355228e-03
1.378105339586579436e-01,4.522591221565869013e+00,2.756656607856336136e-02,1.262205752650954853e-02,2.828338030162989014e-01,5.104424742326020570e-05,1.403058594336594953e-02,8.380663666902573097e-03
1.272885792191636722e-01,2.206240811527518719e+00,3.397082055655602228e-02,1.278848492501495279e-02,3.208994850060438719e-01,6.495810293804952021e-05,2.129574375708487288e-02,8.122224867723364453e-03
1.424371497714001511e-01,4.624001384459243802e+00,2.993660929120490338e-02,1.289632127688191375e-02,2.912923240477021114e-01,6.389348956706686464e-05,1.328339920694990815e-02,7.976812461300646778e-03
1.440631985894243183e-01,3.374828168312557164e+00,1.929177361494965881e-02,1.003557199823772693e-02,7.267114625448181653e-02,5.503913840804610486e-05,1.481505085684052363e-02,6.072272902567309172e-03
1.395948975291153304e-01,3.498678545787915262e+00,2.116941216255687624e-02,9.811822499198680214e-03,7.520956663410736931e-02,5.332816907141703133e-05,1.433593770861605818e-02,6.048338353479217576e-03
1.555396868501937035e-01,4.166778240208796724e+00,3.510675836419510643e-02,1.285281790076288518e-02,3.160405512292673302e-01,5.218954828510432773e-05,1.075092051834415467e-02,8.122248342088935619e-03
1.453631423280435930e-01,3.567143829757714713e+00,2.365049650529534031e-02,8.839599774036761837e-03,7.702534201654162582e-02,5.127847747345522293e-05,1.581411546164160006e-02,6.001438396782803227e-03
1.470408331392646373e-01,4.475221973265897546e+00,3.588607935598321641e-02,1.290220040148839717e-02,3.017966002367126754e-01,6.122108290532400621e-05,1.474719366862261433e-02,7.865365700293574028e-03
1.450063315507625350e-01,3.014111742059892851e+00,2.622272897934505714e-02,6.585572800819250797e-03,6.979999726044339159e-02,5.044392453101637834e-05,1.665172309197463299e-02,4.304538781984490296e-03
1.479408422834853909e-01,4.568922264342038631e+00,3.422793225898575903e-02,1.255247304114627711e-02,2.944867015212864203e-01,5.417705377702769162e-05,1.354047580795194813e-02,7.952447265890675437e-03
1.683231819470644985e-01,3.289529603905558819e+00,1.926127132626502189e-02,8.790430345872402018e-03,6.253164438764835520e-02,4.297197015625127246e-05,1.565041643349826539e-02,3.748844246609589828e-03
1.575048250492760427e-01,3.493558807360170881e+00,1.684194270627695569e-02,1.061164412905303556e-02,6.542638460416071167e-02,4.244878346671656277e-05,1.396626736223039941e-02,5.750186774268642269e-03
1.633874050268611378e-01,3.200294052817981960e+00,1.794997773731857316e-02,9.233403374025428087e-03,5.606707805792333910e-02,5.417821475358644366e-05,1.543603710281588569e-02,3.816783089044268728e-03
1.651032449599771357e-01,3.299251215706349161e+00,1.863452160062404467e-02,8.216489588743292397e-03,5.211284779651167293e-02,5.458802945072888341e-05,1.363627072278707046e-02,3.797795960740671991e-03
1.480996864543435432e-01,4.483600544915156583e+00,2.389791250633059930e-02,1.258769375792366356e-02,2.880240298036778612e-01,4.314346970316017927e-05,1.477340038591400811e-02,8.361928759801476319e-03
1.667398462930581027e-01,3.326517057997921079e+00,1.893600629506504360e-02,7.311861083910629541e-03,5.164772929602803875e-02,5.519788518229649406e-05,1.389305000854808465e-02,3.925011221001268452e-03
1.587999114777842724e-01,3.226895166973914097e+00,1.828574290498214544e-02,9.017769469238514496e-03,5.043939198569857146e-02,5.108375057312243832e-05,1.329603832473321041e-02,3.875702913638044093e-03
1.534114716534371314e-01,3.634943275061010670e+00,1.765572164557016599e-02,9.716683299074832872e-03,5.458369306235667795e-02,4.172618045033741854e-05,1.460308351862193293e-02,3.596973667811890259e-03
1.382895959537755459e-01,4.504723252169807957e+00,2.843027264784117950e-02,1.276843214938343241e-02,2.560473999341723594e-01,6.324722706992937354e-05,1.762768352062133240e-02,8.619986511550437047e-03
1.625485482137637161e-01,3.227383573762302671e+00,1.885034971770012391e-02,7.892908543828472401e-03,4.908312289769163617e-02,5.132413161245877033e-05,1.221052837006239566e-02,3.670421830261350656e-03
1.461852408494547784e-01,4.578957399520745319e+00,2.719386134534262922e-02,1.288728997971991599e-02,2.220504271477983793e-01,5.627837496359002926e-05,2.149081358569997907e-02,8.259963776216960873e-03
1.272135541847492779e-01,2.612559764281270347e+00,3.563029997688314798e-02,1.270489781324183470e-02,2.690729990258356463e-01,6.169887410979199929e-05,2.202706411236932116e-02,8.206993074776148048e-03
1.640695584006186536e-01,3.472385423541933580e+00,1.874821323986648053e-02,8.597649699699455236e-03,5.387878931093380286e-02,5.763895182675661923e-05,1.464123200558369205e-02,3.575272777542604086e-03
1.279439332024477904e-01,2.309736813056300520e+00,3.307393246020713662e-02,1.271631370752609666e-02,3.195507487532966429e-01,6.848189637045751135e-05,2.289332264895630950e-02,8.500963263854367444e-03
1.381965730372560763e-01,2.546057826910591793e+00,3.562343952263267999e-02,1.262957693960802506e-02,2.629217131786716344e-01,6.447223127263930649e-05,2.315191846343480492e-02,8.352620571657962123e-03
1.291687376282547595e-01,2.680778302874841756e+00,3.322891702780565032e-02,1.271601364519068904e-02,3.734570625614469508e-01,5.918843054219575682e-05,1.996075162183951965e-02,8.423587697748721390e-03
1.437904029883501911e-01,2.893626866115948104e+00,3.601443596641970557e-02,1.220129860807689370e-02,3.200844887772713587e-01,5.160834121806921911e-05,2.392705815207831627e-02,8.246411354740530719e-03
1.417946915661047746e-01,3.462444213850111030e+00,1.832928182136935730e-02,1.019202495303921444e-02,6.873488475005026799e-02,3.465047203003803101e-05,1.591128973723177423e-02,4.379538868272290532e-03
1.369276229857452065e-01,4.443844645351733291e+00,2.899625805999080097e-02,1.270314809165238451e-02,2.732989925683235177e-01,3.864028283274818462e-05,1.739303655394691672e-02,8.093909237401558307e-03
1.473418352444911539e-01,4.631597000883308723e+00,2.808828855285952844e-02,1.283345893312130316e-02,2.022994667620086895e-01,4.632472536832576737e-05,1.962837415619078651e-02,8.089311189217738771e-03
1.351404792250755216e-01,3.196144452701769278e+00,2.363859940881154337e-02,9.598367821585575624e-03,8.346468940688268889e-02,4.483681066968989431e-05,2.036996383324448170e-02,4.551850347250984558e-03
1.408143452904840331e-01,4.658153219556150582e+00,2.575930492536104149e-02,1.313735258358411477e-02,2.562538949126210164e-01,4.183239706354824838e-05,1.664282534971769575e-02,8.412486740462125911e-03
1.410336203344999817e-01,4.602443684341363195e+00,3.101026543706349517e-02,1.282779842362645473e-02,2.545457458226816905e-01,3.943171224305074766e-05,1.384001871828694982e-02,8.654191185883990806e-03
1.708262873728004783e-01,4.374035586541889842e+00,3.407154126170344050e-02,1.266991349040490385e-02,2.622558840199889496e-01,4.893159476939237026e-05,1.670652775561618647e-02,7.759513114536652732e-03
1.599494705592459098e-01,3.854422848516772415e+00,1.833230949823990569e-02,8.271113845605141540e-03,5.466225189991716360e-02,3.441625377193521204e-05,1.438018682588854819e-02,3.715005627663786787e-03
1.552998372708903896e-01,3.235786340025550434e+00,2.216557208310975663e-02,8.955925542133591488e-03,7.463163965560976054e-02,5.338527360150973228e-05,1.745029261705142651e-02,4.742085755567780267e-03
1.303542942958610951e-01,2.618128630714013028e+00,3.276391194800844231e-02,1.228976110645443182e-02,2.324601959165762122e-01,6.050931437606313850e-05,1.682449603385133621e-02,8.348544884276573250e-03
1.678554914916886021e-01,3.706958193649879885e+00,1.810048385481584712e-02,9.953928175411352886e-03,5.932745129155456848e-02,3.655714943038981064e-05,1.541636894515693336e-02,3.492971546332671907e-03
1.448147626054446802e-01,4.341804263619500226e+00,2.771612061152872730e-02,1.282789156923004083e-02,1.947810072562798367e-01,4.781181459076174687e-05,1.580961915927375783e-02,7.960019393242106014e-03
1.167834056641385843e-01,2.802015945541625364e+00,3.468159394731637479e-02,1.307770303680859218e-02,2.675506191534037792e-01,5.907257185163765709e-05,2.077401872335965169e-02,7.780397200739605154e-03
1.524696224108630926e-01,4.303640659541350111e+00,3.194015598026359731e-02,1.268549607975461187e-02,2.782885959850935897e-01,4.822538352595560245e-05,2.083052472553578380e-02,8.080472876687923647e-03
1.655260543462149236e-01,3.823420584027356739e+00,1.818336087643412577e-02,9.377630369967705423e-03,5.579591401180249155e-02,3.848603247839771493e-05,1.499316408681303052e-02,3.093394880657374026e-03
1.623118097593307940e-01,3.861595688806879867e+00,1.712821805996125879e-02,9.022248612863935022e-03,4.884907443750181183e-02,3.237594081899461060e-05,1.404987689167409674e-02,3.077528655704825020e-03
1.540916761556013204e-01,4.661346777680935638e+00,3.144632119045761426e-02,1.239725666970994261e-02,2.529347104263157675e-01,4.230268339806517072e-05,1.801473193201727496e-02,8.104139970774247234e-03
1.169760391266389810e-01,3.047619050320861334e+00,3.784963095871297228e-02,1.278885594710829632e-02,3.272416942165590759e-01,5.907406673150278060e-05,3.161895531413710936e-02,8.573159686367461466e-03
1.428733935152347034e-01,3.541466032730759217e+00,1.983151936781955491e-02,9.515135228891280147e-03,6.450710080423457948e-02,3.206360074524472942e-05,1.567342793707766913e-02,4.785089779929560354e-03
1.431168812805461987e-01,4.632159222993049497e+00,2.645718552683942390e-02,1.278324519692555956e-02,2.062580263777890888e-01,4.688676101974007546e-05,2.471896795568104960e-02,8.419539774310261931e-03
1.279545887597578757e-01,2.484337347625201087e+00,3.698109245768020636e-02,1.245873520620280686e-02,2.272442035796458093e-01,6.596744257738894931e-05,2.264419442208751021e-02,8.512829174693896037e-03
1.298576949990541685e-01,3.220524089450369054e+00,2.699718706457131939e-02,8.810890709962873255e-03,8.703113788545913110e-02,3.145412480983519036e-05,1.856058954872005437e-02,5.176377600577119521e-03
1.388481527200534915e-01,3.107079863083558102e+00,2.615233407123455922e-02,8.450979923680780256e-03,8.205324288087539886e-02,3.034091715926947463e-05,1.868054620172349481e-02,5.795764613997667937e-03
1.550627312064779550e-01,3.754351003576241297e+00,2.012345736294357187e-02,9.999034019547475144e-03,7.044175974916462579e-02,4.088091032303995927e-05,1.585756903583995098e-02,4.931585989441557814e-03
1.387095641224035947e-01,2.953901146671760181e+00,3.510053487164108144e-02,1.281972803386398005e-02,2.877265859711412022e-01,5.130419387879424673e-05,2.529453201510008242e-02,8.293030650171446042e-03
1.542624663953356956e-01,4.543913005448350084e+00,3.659051723307328585e-02,1.278248834637228486e-02,2.497246253828778462e-01,4.243508142658791439e-05,1.486759828146219133e-02,8.166904948899818967e-03
1.262090745306558570e-01,3.544952181870692609e+00,2.104763222645689852e-02,6.335815282493560512e-03,5.198276117813359354e-02,4.726904817538293770e-05,1.242330863888791576e-02,4.473055504726305975e-03
1.407094718063594818e-01,3.214933119681959717e+00,2.181101658984621952e-02,6.230763058574756430e-03,5.528219661025292331e-02,4.297967565422064479e-05,1.369318190367980505e-02,4.201675601345746837e-03
1.502132373403762267e-01,4.578674463726024157e+00,2.746858805428875963e-02,1.268918177513577404e-02,2.461813909511010867e-01,5.169715809616713562e-05,1.659379935945865664e-02,8.808287756098107449e-03
1.419710878530120735e-01,3.463338800149939001e+00,2.221887338299925047e-02,1.016313206824487336e-02,8.178619190485322821e-02,5.855976525381922199e-05,2.137958663100616996e-02,4.281465589402131192e-03
1.176774351341525748e-01,1.968019998373322643e+00,3.764894385488477130e-02,1.271255318962590149e-02,3.276815973220936762e-01,6.509596846766705020e-05,2.546685188616444606e-02,8.234327894184888946e-03
1.542924913338366566e-01,4.304065761428742753e+00,2.590812758055301840e-02,1.246735773074268867e-02,2.226663226425664166e-01,5.365894772000639508e-05,1.282452321852924071e-02,8.574880534227675988e-03
1.216633264254396857e-01,2.583241154471676460e+00,3.135966758027514123e-02,1.283649957756145300e-02,2.977132630950915515e-01,5.037065389484316646e-05,3.072862476447327587e-02,8.102081334877775376e-03
1.520316114382188333e-01,3.775847191954055049e+00,1.913331231332316210e-02,9.419599542081442956e-03,6.444754562852680890e-02,3.397807215226613498e-05,1.450284967833383870e-02,5.040695955664126378e-03
1.670986053311047936e-01,3.770905516120676371e+00,1.952501182469589328e-02,8.675595471910851897e-03,5.806680334795986248e-02,3.959142193664089398e-05,1.290620199133016288e-02,5.035856368219317897e-03
1.522719474949347507e-01,3.238604225752746757e+00,2.766255751579428657e-02,6.003806807993430396e-03,6.779113199572617265e-02,5.806281685729536762e-05,1.557742912945651176e-02,4.349319089363971880e-03
1.476845736078814808e-01,3.240397383049719693e+00,2.670901147393380318e-02,8.494544555238299488e-03,7.932971092486360010e-02,6.117856779780087202e-05,2.067627593362649993e-02,3.790107829841976410e-03
1.426214754605349411e-01,4.454648183465770295e+00,2.735276814218542268e-02,1.281738958841550750e-02,3.063506928330867463e-01,5.803099818939007711e-05,1.801250851934484143e-02,8.261688551131038047e-03
1.207920377077239121e-01,2.931769221173000872e+00,3.311192805260526617e-02,1.302412351315612379e-02,2.698868302529554564e-01,5.847731102359498374e-05,2.085942967835632475e-02,7.846437565947453341e-03
1.491244617242375448e-01,3.429981082778322143e+00,2.746332323027275701e-02,7.511771796141072759e-03,7.595707733182799348e-02,4.810432793822174970e-05,1.889135750299104910e-02,3.947631669555618471e-03
1.576459115700039604e-01,4.597187272018470772e+00,2.836553696785091075e-02,1.248787325171077899e-02,2.197993716185932811e-01,4.776112599060089242e-05,1.676455027698739789e-02,8.296345209482205996e-03
1.390008309229170957e-01,4.565480714578026955e+00,2.559033912918816378e-02,1.274378633481360913e-02,2.345333544816999294e-01,5.059896732209701514e-05,1.995834925550498198e-02,8.764929775088307201e-03
1.360004003756194735e-01,3.131135917877411856e+00,3.099242752064795825e-02,1.254272517405729571e-02,2.576201131540321043e-01,5.468580891208839052e-05,3.059281517228145536e-02,8.365983258535922285e-03
1.613421928234515246e-01,3.192491589991497403e+00,2.610263916691881250e-02,9.604727968355675563e-03,8.829800189899701668e-02,5.179818499660029485e-05,1.917463727904051077e-02,5.081512767150768092e-03
1.370410320213735211e-01,2.381990075216125380e+00,3.695372022347856444e-02,1.259334723971648230e-02,3.600741557361681333e-01,6.768246551929282557e-05,2.834077315752451393e-02,8.784345245734265228e-03
1.544941967813236727e-01,2.917112112805174462e+00,2.128545290306607315e-02,8.418745625861421764e-03,6.714110667454346870e-02,3.917663530436973879e-05,1.689374864506778054e-02,3.782121714842200458e-03
1.568344646113870311e-01,3.153108412956564077e+00,1.942108427287369751e-02,4.963971941761916029e-03,4.342937394800949757e-02,4.165114623770910799e-05,1.290270067433400836e-02,3.757853048240809585e-03
1.604177463467729992e-01,3.083365126853573113e+00,2.429094055125849416e-02,6.006492426292409786e-03,6.316044313950047728e-02,4.074490012584481338e-05,1.699003252683725998e-02,4.329885870729697876e-03
1.431273015587512243e-01,4.714875303746890012e+00,2.428043872541274170e-02,1.294506186199859132e-02,2.753544305507357737e-01,4.132794637082162596e-05,1.588865887544266622e-02,8.600965651409780630e-03
1.559921009018790106e-01,3.346876846960547880e+00,2.023469703051677254e-02,7.394222051162816813e-03,5.779553281296401918e-02,5.060408371079606541e-05,1.607349421194745678e-02,3.683061433385384931e-03
1.352702135559039620e-01,2.616390555078506264e+00,3.833337231892262886e-02,1.258901537959810843e-02,3.000218869916135289e-01,6.421163640851796511e-05,2.575134891307985854e-02,8.283099126975262266e-03
1.477201759243813306e-01,3.078886100297230755e+00,2.341171150668767617e-02,8.436503047114402368e-03,7.330065991225985511e-02,5.727177021858448282e-05,2.047902910166158469e-02,3.927139884034485003e-03
1.494738569598013656e-01,4.617610600427770606e+00,2.947330135891152239e-02,1.232822902610459029e-02,1.866224388561793512e-01,4.234669764410262072e-05,2.017580098229176250e-02,8.454530294884176136e-03
1.412966113656382305e-01,4.475002172898289388e+00,2.599142661510864608e-02,1.301764013465402971e-02,1.846377348074310643e-01,5.121496231889843766e-05,1.611608076337784495e-02,8.457632003733129775e-03
1.373255339672287134e-01,4.464909322711056561e+00,2.475757700405794431e-02,1.287815734424511971e-02,2.117385046268912552e-01,4.692334949501377850e-05,1.491987912231546032e-02,8.406345043623935157e-03
1.371842272216323155e-01,4.607284815716964133e+00,3.313519611229040485e-02,1.251902629035211816e-02,2.605726608404116962e-01,6.403823292687272153e-05,1.943886362493152387e-02,8.321423949225978736e-03
1.515739829439721742e-01,2.462843022821961991e+00,3.507848429849982214e-02,1.268366319055592648e-02,3.492454071433572782e-01,4.637008676510949960e-05,2.833010232789234806e-02,7.984730146157251879e-03
1.331428826099876062e-01,4.555093652109745150e+00,2.977279547325035677e-02,1.282950922152501470e-02,2.514317796486026935e-01,6.331153511977163201e-05,1.936872730748364843e-02,7.819563559709674302e-03
1.226610573568203272e-01,2.508835473634219770e+00,3.952209092350292274e-02,1.244433624253668373e-02,3.413232990399979738e-01,4.608791704440220181e-05,2.612768397726529870e-02,8.638672628194093983e-03
1.437450191416468626e-01,4.159330313686674607e+00,3.041620636344126091e-02,1.258263786459872142e-02,2.872845108545799553e-01,4.883827474359519311e-05,1.586264055498818118e-02,7.837787689206175343e-03
1.483845948666311920e-01,4.123211787784991422e+00,3.194499060744653007e-02,1.309211401789247067e-02,3.119698554387065892e-01,6.073137303734919829e-05,1.404949105942530918e-02,7.975760591698192320e-03
