# theta,p,s0,sInf,kappa,gamma,y0,yInf
2.839806417738727912e-02,4.232239895504556593e+00,2.891192099656009901e-02,1.698518818750924253e-02,1.401524909519286655e-01,4.275575873190192507e-05,1.978166309493849251e-02,5.614298900721938212e-03
2.597990226508940792e-02,3.933434526101139639e+00,3.090295517662903710e-02,2.062619458170958722e-02,1.899492305214113552e-01,4.650548771497621628e-05,2.610902301706509443e-02,5.328691073420404288e-03
2.864409408076386623e-02,3.816715118282569374e+00,2.698316797357077843e-02,2.515082116765903278e-02,1.444864161531750901e-01,5.990490057888480285e-05,2.059992405397801166e-02,5.582792856024243293e-03
3.199966943337678726e-02,4.233970713079107995e+00,2.879580413253557056e-02,1.470221546654448472e-02,1.412644628704758654e-01,3.890984884671363212e-05,1.967507637126736722e-02,5.676192824789024448e-03
2.704988449926507693e-02,3.815621820903355665e+00,2.924535244461672415e-02,2.614452490711662719e-02,2.015603348018608354e-01,5.421949998249596744e-05,2.885666088520865216e-02,4.830487485393272946e-03
2.531888846194431386e-02,3.978096751208521908e+00,2.879554362330601774e-02,2.649067029289757166e-02,1.984852994952445715e-01,4.512228978635813057e-05,2.862207833450676475e-02,4.912214654571253787e-03
2.914622437497118093e-02,4.223960128969309835e+00,3.087950470289277730e-02,1.350198739447286758e-02,1.549581801910484835e-01,4.696250781823667532e-05,2.206559819706491524e-02,4.958021933714583905e-03
3.079374979518685954e-02,3.792309242657945667e+00,2.686598392501226770e-02,2.256926360670109821e-02,1.506011019317456956e-01,6.108450635907454321e-05,2.175336178341219506e-02,4.584425697444025755e-03
2.166054446533138486e-02,3.709349888891567470e+00,3.420420989752830793e-02,2.285239692994367119e-02,1.951720347244747522e-01,4.761554336919734444e-05,2.902253168302749292e-02,4.567769736930253101e-03
3.199992131039779836e-02,3.153124502847254984e+00,2.364324422167277465e-02,2.159813268222495267e-02,1.483772649043859637e-01,6.212165960261686697e-05,2.188314340093609409e-02,4.473132396210273247e-03
2.978163762646914361e-02,4.302556571618710635e+00,2.741151715990781251e-02,1.963237147371083360e-02,1.482546968952539179e-01,4.793435135653201614e-05,2.170843112684190529e-02,4.938984426818670247e-03
2.682772724871102313e-02,4.047633908405249947e+00,2.917694819953379343e-02,1.646799356752159244e-02,1.627333673212504883e-01,5.406319708749010035e-05,2.308501878457039358e-02,5.165721207514724876e-03
2.263485365353293602e-02,4.288658946523169924e+00,3.558443910580334768e-02,2.357375144188948377e-02,1.930822654455681964e-01,3.813625615966894527e-05,2.729543721107843823e-02,5.036403467823915084e-03
2.699014784984620635e-02,4.092366142865234480e+00,3.310647577376261280e-02,1.518217787010724129e-02,1.496812667522896823e-01,5.700523119243710267e-05,2.103439459246973439e-02,5.527763319366239825e-03
2.492701064801819064e-02,4.013173005006791527e+00,3.200157837052888810e-02,1.679610782001522348e-02,1.440378169863550384e-01,5.753465095963219446e-05,2.091979927923201185e-02,5.521459036668197387e-03
2.740503913273147421e-02,4.150832699486916688e+00,3.154817763763902855e-02,1.422931675723374152e-02,1.729769440563895255e-01,4.765634504583281337e-05,2.367260519882187497e-02,5.525169000415420216e-03
3.000484049037632078e-02,3.897705234213524328e+00,2.799109616087235020e-02,2.544812994361009620e-02,1.373309727082092924e-01,5.274980227946254234e-05,2.020712280252125528e-02,4.808973311629317210e-03
3.535327359722727214e-02,3.712922841557454667e+00,2.669259933754779962e-02,2.240886683602035662e-02,1.834259575201732939e-01,4.105528994892648732e-05,2.484781469414657287e-02,4.963306166159209450e-03
3.248499908688264742e-02,4.478378212115653234e+00,3.172823179827735651e-02,1.201295254056976812e-02,1.693418799421115839e-01,4.785734822047099863e-05,2.255476244335678088e-02,5.435114494728562375e-03
3.381334448547338584e-02,3.688249753097003314e+00,2.738497071690743079e-02,1.793181826548768606e-02,1.418054645514638390e-01,5.262198455466692324e-05,2.034231853313752877e-02,4.825708543835790371e-03
3.161356259233306237e-02,4.014070492044262473e+00,2.839891169199826662e-02,1.289229064661155146e-02,1.279811581947126187e-01,5.433057086475166607e-05,1.834563374545655073e-02,6.174794502606167565e-03
3.109473504266141788e-02,3.739799942208315020e+00,2.675277494694483851e-02,1.940924871368222490e-02,1.349401795457559616e-01,5.110241101618199247e-05,2.014767186505132812e-02,4.811247303402601920e-03
2.941246427909013222e-02,4.184302030018552720e+00,2.829531580918143510e-02,1.670443849690081417e-02,1.346891860335720226e-01,5.156321619328246787e-05,1.913168114955415486e-02,5.994866964277238523e-03
3.194487917925561277e-02,3.824504706345297933e+00,2.593274819503026477e-02,2.021253121133954889e-02,1.436955683223784253e-01,4.831919769751902982e-05,2.091680891673490528e-02,4.748387896635211138e-03
3.159648336244508249e-02,3.758987265186582327e+00,2.684411385347045681e-02,2.143491697046940453e-02,1.459199749722407957e-01,5.268675012298795914e-05,2.127666017272292209e-02,4.766714066413997586e-03
3.193766383958547561e-02,3.919002804138558727e+00,2.747604855250863551e-02,2.240384943551590111e-02,1.397755313553272483e-01,5.070430651245334553e-05,2.020832042971291986e-02,4.927094123255796113e-03
2.752365907302073422e-02,4.240557614840845702e+00,3.310294454174181333e-02,1.506108505501520256e-02,1.828798520575314335e-01,5.447119599166346470e-05,2.562965878778561760e-02,5.088363788097849394e-03
2.506857053487822340e-02,3.750943829900078352e+00,2.971777109758626939e-02,2.594214214437438187e-02,1.440414084258293259e-01,5.460381668437790597e-05,2.070798662424070194e-02,5.480881049022300056e-03
2.681958889681274050e-02,3.940856212476262055e+00,2.951205722078262955e-02,2.805820553005271278e-02,1.528046826773865885e-01,5.165374183827801670e-05,2.160884245803166431e-02,5.173274204445896252e-03
2.537592836717288136e-02,3.647948115399296753e+00,2.814094713105207493e-02,2.177073882741558178e-02,1.521525997346330483e-01,5.719389222316143429e-05,2.176830260900073158e-02,5.431227916439879122e-03
3.204064776866966807e-02,4.093212294478462354e+00,3.258906770741387682e-02,1.323220164597892733e-02,1.932546125848441376e-01,5.755644713494677375e-05,2.724114747541555789e-02,4.656944984074799614e-03
2.551588532079763702e-02,3.828484202372559153e+00,2.884136003940462531e-02,1.951410323403687461e-02,1.563266144550339576e-01,5.559913761495073988e-05,2.266248357636425903e-02,5.047263843152490284e-03
2.551588532079763702e-02,3.828484202372559153e+00,2.884136003940462531e-02,1.951410323403687461e-02,1.563266144550339576e-01,5.559913761495073988e-05,2.266248357636425903e-02,5.047263843152490284e-03
3.543161683825950259e-02,4.267617949389129528e+00,2.847724552832638090e-02,1.737548349944430595e-02,1.908462093335333565e-01,6.164215195572345281e-05,2.799895092389246068e-02,4.206715750993927395e-03
2.911846255260636465e-02,4.192948578530590886e+00,3.010082213659827713e-02,2.932568679552979146e-02,1.668198263609216025e-01,4.536102199405385080e-05,2.392218678133761420e-02,4.305666936134358060e-03
2.737742624191056087e-02,3.895768035178197586e+00,2.954574362366063980e-02,2.123891179093711709e-02,1.803124166933711414e-01,5.366343165176147833e-05,2.663310788269946522e-02,4.323440791086620265e-03
2.849867120136208992e-02,4.043387075912497686e+00,2.958146360889577289e-02,1.992724673564141499e-02,1.861316596703386506e-01,4.297955893455758953e-05,2.692218716749515336e-02,4.349600621038661810e-03
2.769619367015974110e-02,3.583212020021145694e+00,2.692012261488750668e-02,2.467754780592858535e-02,1.172563859373430967e-01,6.522205893018407643e-05,1.859068155755517690e-02,4.954837249986062363e-03
2.782359251536823189e-02,3.538091259105633490e+00,2.789856599350115304e-02,2.306391298018052941e-02,1.855346317181357507e-01,5.458389573051068092e-05,2.579238536084398417e-02,4.989950539352174842e-03
2.898325121851156802e-02,3.819646401642516675e+00,2.870213448046957105e-02,1.743130007910731125e-02,1.397226127693639020e-01,6.015255910570751482e-05,1.951792549143957500e-02,6.181993943139207567e-03
3.337596147533283125e-02,3.903816484068404868e+00,2.873024380891362264e-02,1.528239560534195088e-02,1.634388286171201965e-01,6.497136424481894331e-05,2.130205319116717719e-02,5.869459993440133590e-03
