# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.220150195954481792e-01,3.253841576844054728e+00,2.834190054808827935e-02,1.097746726295944879e-02,1.812329661812699111e-01,4.468553727580524285e-05,2.784665385872704332e-02,4.924485692977778606e-03
1.425139607977683742e-01,3.159471727929836771e+00,2.922543118856688396e-02,9.179608132032245071e-03,1.632910127441964399e-01,2.886049312496461732e-05,2.372149760515688405e-02,4.595552322335668717e-03
1.345697839140532204e-01,3.333423183332722584e+00,3.021274987874715545e-02,8.768363742547352971e-03,1.663270640868187988e-01,4.710703386137645246e-05,2.490211055511811281e-02,5.147821291276115548e-03
1.587605124968839987e-01,2.627779580556093730e+00,2.862581997557185273e-02,8.276050612667860962e-03,1.658184246699614117e-01,2.960061569518173245e-05,2.209767633230261610e-02,5.132045903899068451e-03
1.271736135671565626e-01,4.003016316244149664e+00,2.940977205332688180e-02,9.711149655593314528e-03,1.385034211558774375e-01,5.972406022817169252e-05,1.860005208724133455e-02,5.894789236967865574e-03
1.142173387569266618e-01,3.752143379929005818e+00,2.358979863721827330e-02,1.101577839726880850e-02,1.358594112179551394e-01,4.842949654316546458e-05,2.110546067641889262e-02,5.223950921696116773e-03
1.405029307863037147e-01,2.781956052335003537e+00,2.516611329322628737e-02,7.193918921448856120e-03,1.265787486667001027e-01,4.836528186947324604e-05,2.035388518292334178e-02,4.195728868107555590e-03
1.338225905946960337e-01,3.407086798880556877e+00,2.341319859713290874e-02,1.256342234135523171e-02,1.585022623009942344e-01,5.056551135008244984e-05,2.047670877875458137e-02,6.439261259349272903e-03
1.507271840133517782e-01,2.491057613962642137e+00,3.102690733051121155e-02,6.913101907173038567e-03,1.601785552985595662e-01,3.278285755463782085e-05,2.349505497613670751e-02,4.936286216301138258e-03
1.519518958616908610e-01,2.545014023837574246e+00,2.846766651025937553e-02,8.644294423718315926e-03,1.608021063626833003e-01,3.761012522884468301e-05,2.318013681122569128e-02,5.031232176147970407e-03
1.426184002744298185e-01,4.015294899822651864e+00,2.647441796838271438e-02,1.208298622746320147e-02,1.646341880841842020e-01,5.749462151749411591e-05,2.046354351857980480e-02,6.221108752275889518e-03
1.235944917478644933e-01,4.076140788919019542e+00,3.018494158364244326e-02,1.052548004165532181e-02,1.635369603183316201e-01,7.161858658270553576e-05,2.209770047686246755e-02,5.842972167497219316e-03
1.457866948809811991e-01,4.030290701287501776e+00,2.555528258013535156e-02,1.032226289480894267e-02,1.632303639672594286e-01,7.035424812655547322e-05,2.364897020663385765e-02,5.949183450437816635e-03
1.094000701709382378e-01,3.588231923091161679e+00,2.352889525070698748e-02,1.011055030763851129e-02,1.364884592522761786e-01,5.406483936534312273e-05,1.969330705581177551e-02,6.181022125636945717e-03
1.180587168944723236e-01,3.538076857911468753e+00,2.877072624139863366e-02,9.545627207827291072e-03,1.634485845272866389e-01,6.646383396949000048e-05,2.239500350531727080e-02,6.307729306586702840e-03
1.570367945683754651e-01,3.227622588548764604e+00,2.736117947145037810e-02,1.034529831390217439e-02,1.722176249608204923e-01,4.296322341304543047e-05,2.187513037722555592e-02,6.156261899670485357e-03
1.488002808800312216e-01,3.128535279501403199e+00,2.154569702887225782e-02,1.164493317628444678e-02,1.409422200284677351e-01,4.348597060107497049e-05,1.965473859889221506e-02,5.700136447164810133e-03
1.464481975401192293e-01,3.730223427274862225e+00,3.160820075683268282e-02,8.991242545508662531e-03,1.793411858381010193e-01,6.339466421468616499e-05,2.445526549540628231e-02,5.918702444292853887e-03
1.682545112228290562e-01,2.867102843097784515e+00,2.735094528863313626e-02,1.131046341985453632e-02,1.936515890231590709e-01,4.202791244031703745e-05,2.586408705224689519e-02,5.896927029712035508e-03
1.575598610773528141e-01,2.636415121546464402e+00,2.906696998869375687e-02,8.576940884992249534e-03,1.568460003158921867e-01,5.370087255647477747e-05,1.894043050863923258e-02,6.519904844923133172e-03
1.520006436431090013e-01,3.064756889598402534e+00,2.373929964271779755e-02,9.796096349832684319e-03,1.525501080943667542e-01,6.069689524553154567e-05,2.015951234587961410e-02,6.633338340977079813e-03
1.490783428488482720e-01,3.612346143939043408e+00,3.025523368523620749e-02,1.128329504211605071e-02,2.097382328886431002e-01,7.145116938368725626e-05,2.977785585709210106e-02,6.580623327963034189e-03
1.688650659911361818e-01,3.175035009584561418e+00,2.702295070531578539e-02,1.015110675009809130e-02,1.798048668054059163e-01,3.843233854932692637e-05,2.551841095330954073e-02,6.028515833637141871e-03
1.432314668838057803e-01,3.527042182710519391e+00,3.296461998639945573e-02,9.108352711077129585e-03,1.757073303121682029e-01,5.762690494174205896e-05,2.363338605522251681e-02,5.861129145644501312e-03
1.684847046940447235e-01,3.214401766698647300e+00,3.530630170828578940e-02,1.139652632995286768e-02,2.203006456983038208e-01,6.929697979830243704e-05,3.114192814670617773e-02,6.662996307796540882e-03
1.377119518002703213e-01,3.380491327259516954e+00,3.400145540117971432e-02,7.335680189915433878e-03,1.731033378928529265e-01,4.875305938926980705e-05,2.326579979314303062e-02,5.955718204057947225e-03
1.586857843607493712e-01,2.809058587899599946e+00,2.991051860587945130e-02,1.143102102746072768e-02,2.047531900515933145e-01,3.401384663320242943e-05,2.719616381814619552e-02,6.241234693254694120e-03
1.560755434201256397e-01,3.155263498892335594e+00,3.338000168258162259e-02,1.178237655807581365e-02,2.271381456064112403e-01,6.970656277987555759e-05,3.263244388593035394e-02,6.841937174689430648e-03
1.426636898488262695e-01,3.319987347515184428e+00,3.294051631232718796e-02,1.184479542444676070e-02,2.264828248191995963e-01,7.007483524964473753e-05,3.286196575226386918e-02,6.828142471887801122e-03
1.042611965792375750e-01,3.871337846961357076e+00,2.910622490238538862e-02,1.079196870910310510e-02,1.804560717713068474e-01,4.399225750278144885e-05,2.783265926143588601e-02,4.973597117531828628e-03
1.510388095638052763e-01,3.400963362274361579e+00,3.361312522621807269e-02,1.122581344941042149e-02,2.259361902406624434e-01,6.975192468261231669e-05,3.328783766770081198e-02,6.935969941337158558e-03
1.555168642123217482e-01,3.557362606462010746e+00,2.902771721550762365e-02,1.099791086873550504e-02,1.836562542158031719e-01,5.270260696723460907e-05,2.782682539161844895e-02,5.103784123850581798e-03
1.646768719062260411e-01,3.442043714384727338e+00,2.856883910560898548e-02,9.912790280786114294e-03,1.712185913198555065e-01,5.069330388381297403e-05,2.356638051719087135e-02,5.465114048878728405e-03
1.808162838090401348e-01,3.117736165102230395e+00,2.294098417356664477e-02,1.138348257782500345e-02,1.657702353866735978e-01,5.633234891876210348e-05,2.183789665815814504e-02,5.593499688948918788e-03
1.588145280049797492e-01,2.966018298304931911e+00,2.798916858462123167e-02,1.049744552015416388e-02,1.681279187268906739e-01,5.913152275441696358e-05,2.524064502319525380e-02,4.310073701406074917e-03
1.736087078085372659e-01,3.823486737598253971e+00,3.064005663139777319e-02,8.925403771341232362e-03,1.710847851859901569e-01,6.401394121587577167e-05,2.323147012331305133e-02,5.216038404854843324e-03
1.371760852146909904e-01,2.751242606749975117e+00,2.730943210952966119e-02,7.947186948514019245e-03,1.498384082791181515e-01,2.648028215370254302e-05,2.119352471535502352e-02,5.027969263274568133e-03
