# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.472673452541433670e-01,4.114603958597093047e+00,2.551773548406301509e-02,1.170259761163633914e-02,1.617202776162135203e-01,4.049856043823442603e-05,2.195678274472383229e-02,4.632001544693859635e-03
1.271977957992304620e-01,3.576835011963241495e+00,3.029225228989467986e-02,8.169348873262977442e-03,1.741800731409161029e-01,3.824511905795428167e-05,2.527367440372052174e-02,3.677671157738435139e-03
1.141298380079915215e-01,2.355070026235057234e+00,2.826823645439211635e-02,1.063688704787642443e-02,1.875098251751376177e-01,4.359516155618715498e-05,2.691185585722997986e-02,4.526452095196978158e-03
1.474349004789873852e-01,4.239733667031970299e+00,2.590081709568764490e-02,1.277778540724695301e-02,1.708102738896330741e-01,4.753753584368614987e-05,2.353730809469626109e-02,4.753706023468880389e-03
1.387172600776369058e-01,3.580023674045115900e+00,3.038904742470779907e-02,6.153646301154847183e-03,1.625380492884756223e-01,2.976700764343707289e-05,2.176603272384499202e-02,4.848467986201276426e-03
1.405329703542354813e-01,3.254178461772843978e+00,3.078932025887989865e-02,9.486006433744621769e-03,1.932448477823243693e-01,3.250429067458022992e-05,2.541497468147031411e-02,5.071992165383800398e-03
1.371214945010771347e-01,3.755308629674031451e+00,2.536684762402335175e-02,9.778479923498452700e-03,1.525660137826085061e-01,2.610693165770572226e-05,2.127845773799378129e-02,4.749378631949186837e-03
1.410731393035670744e-01,3.462603819113073911e+00,3.707567065598954548e-02,8.352772928084371135e-03,2.017526709835698040e-01,4.391667705380411177e-05,2.635450717538721441e-02,5.092859972591623485e-03
1.598753121576250991e-01,2.736813555753237370e+00,2.687652556397805356e-02,1.043548731977145608e-02,1.609272811917425994e-01,6.059352908590536440e-05,2.179006682146494497e-02,4.924399875049399571e-03
1.156886215819135783e-01,3.249892176879572769e+00,2.654167788521973395e-02,1.125001009535605591e-02,1.569064659021805197e-01,4.240211654521875930e-05,2.205954095584552674e-02,4.629311109853713468e-03
1.133586135516426729e-01,2.988210448343207926e+00,2.401970122068643188e-02,1.337538542571835298e-02,1.599023249765228472e-01,5.615796742604212572e-05,2.256000728632505739e-02,5.321673831395761986e-03
1.489000292293775896e-01,2.725595547028946353e+00,2.556455642956778629e-02,1.109582013501459602e-02,1.543103518868169377e-01,6.283069264780324198e-05,2.214391541775409186e-02,4.586198112456909767e-03
1.098530178031730392e-01,3.306219377416984351e+00,2.304987378724725894e-02,1.258703569653354948e-02,1.484420011851866061e-01,3.833032853483709892e-05,2.259052053219986686e-02,4.243703252806266084e-03
1.231873286228787612e-01,3.363736342950428337e+00,2.564036639199704717e-02,1.185793453354209472e-02,1.669087728376436042e-01,5.539801624298721429e-05,2.459083817065196853e-02,4.822353166831234300e-03
1.435860628856162891e-01,2.623246992170524372e+00,3.020682350165055860e-02,9.860508646164443600e-03,1.912497175193766663e-01,3.567260653438323817e-05,2.221656888732171514e-02,6.356062852641069724e-03
1.239031658491109439e-01,3.534056958451846864e+00,2.231065930083666118e-02,1.287353110441146961e-02,1.374290440398663327e-01,4.689816398658860127e-05,1.919872227026087064e-02,6.543860681914742856e-03
1.633116167208276959e-01,3.844197602398023328e+00,2.270660042945433013e-02,1.259459034936425380e-02,1.531386624882705161e-01,3.966331282990126852e-05,2.085516069220333044e-02,5.463519675265755653e-03
1.231833114278664681e-01,3.050402071760902167e+00,2.709408724101628613e-02,9.159182515290291426e-03,1.551827517526462030e-01,5.311929735291491875e-05,2.359071908357406738e-02,3.572217334593540301e-03
1.334758298923128250e-01,3.041279476031785389e+00,2.757993151972730483e-02,9.318341478205470832e-03,1.491747117298098391e-01,5.231297582487950899e-05,2.251715489716281729e-02,3.637594289193861203e-03
1.309620404104419877e-01,3.443504385699172499e+00,2.395912587078612849e-02,1.319945737909269425e-02,1.625577241109817661e-01,4.364234126663175457e-05,2.019392610882842290e-02,6.556490269562590886e-03
1.420789024629139918e-01,2.587563798674746618e+00,3.221927394689603347e-02,1.143983471568864319e-02,2.262784013578493791e-01,3.340466996900371712e-05,2.587959608118580584e-02,6.693982026846806259e-03
1.250060935840670018e-01,3.496161715719384944e+00,2.436221208787705747e-02,1.081415729735935027e-02,1.542354166413740790e-01,4.513597513977230945e-05,2.112285327595883611e-02,6.050509788501187008e-03
1.225813209334065818e-01,3.851259943553646092e+00,2.626271816508160897e-02,1.169273401680634948e-02,1.716401945588611477e-01,4.069363955737833460e-05,2.179232333484314166e-02,6.087720231955398055e-03
1.556664742553941494e-01,3.428858579601256285e+00,3.118626461240844167e-02,9.426180381538591668e-03,1.899762909493534768e-01,3.006159517907835719e-05,2.321496365853294858e-02,5.245108809260639465e-03
1.533345760720701279e-01,4.051652550803357400e+00,3.203120799581802430e-02,9.943693213858420532e-03,2.046293606001717003e-01,2.187427705820687630e-05,2.459940404706180417e-02,5.166514670124935232e-03
1.179425430844253109e-01,3.155028949697594065e+00,3.197484473328584403e-02,1.083914945576893406e-02,2.193423892866550040e-01,2.421886076593788759e-05,2.656461329366522142e-02,6.049249305740690176e-03
1.253859183409232192e-01,3.389864333228491233e+00,2.963269288765016385e-02,1.125451670145812856e-02,2.003769930750516626e-01,4.376122312794738275e-05,2.468815894384220055e-02,6.438613450745006572e-03
1.174385109718956155e-01,3.130843842935808752e+00,2.682434540954899832e-02,1.334431998733108526e-02,1.914906267361832781e-01,3.914197529746023480e-05,2.405264813196214893e-02,6.150655906252707091e-03
1.217250464982700953e-01,3.918156672729659729e+00,2.365149756324077049e-02,1.039738637308374423e-02,1.151810475231522385e-01,2.768989194673924462e-05,1.861410816109193567e-02,3.720885958301279640e-03
