# theta,p,s0,sInf,kappa,gamma,y0,yInf
2.854663018419594314e-02,1.856019139489966552e+00,3.280619035248513032e-02,1.873662997341159209e-02,1.697848281809904158e-01,4.706100488304802227e-05,2.103451002221045849e-02,5.972250531423224998e-03
3.392425692992947356e-02,1.363320583331530500e+00,3.338363429232179408e-02,2.820208927732575574e-02,2.504303032750926916e-01,5.922426992021078324e-05,2.522080584635240375e-02,5.062764128578731843e-03
2.800586318619709483e-02,1.778126773324366638e+00,3.391639573348664838e-02,1.740487567983926842e-02,1.577004469397929043e-01,5.151005993045704726e-05,2.075974245781241068e-02,6.009678089454147283e-03
3.469036221688646254e-02,1.472829788351709190e+00,3.539368649489025437e-02,3.066805418455069779e-02,2.576673111275050165e-01,5.686080788571075721e-05,2.555335234776742390e-02,5.012048621747901278e-03
2.915268034793442112e-02,1.928890824488386668e+00,3.329305251202902688e-02,1.951087435856509178e-02,1.827389133969345436e-01,4.774638762828134069e-05,2.162772209448578578e-02,5.807582649200558264e-03
2.921100340274273427e-02,1.829792141432848629e+00,3.222520366776829986e-02,2.065036977723307479e-02,1.780528383542051007e-01,5.073304521228359380e-05,2.154234489783258405e-02,5.729154472644958085e-03
3.940386251610292212e-02,1.409379610507944580e+00,3.570530004561141973e-02,2.310989762699595593e-02,2.513856325737573449e-01,2.920559317569335054e-05,2.447412832332457669e-02,4.291973694865966991e-03
3.592007643104364739e-02,1.417234044388563374e+00,3.285516464106635198e-02,3.049464560791938575e-02,2.659300192733848323e-01,6.191850979137958745e-05,2.560114897128664552e-02,5.409427150632142682e-03
3.288201430292860689e-02,1.912371363719040929e+00,3.181334516271285690e-02,3.007037438892309553e-02,2.136223565625996468e-01,3.190520020999789303e-05,2.217342453191104013e-02,5.723394449209146147e-03
3.192408893525656988e-02,1.130237069388945415e+00,3.472560640005737526e-02,2.754164516515112890e-02,2.426747802174761548e-01,5.659716787938746848e-05,2.445031837613311984e-02,5.700250332324523390e-03
3.235111071403242583e-02,1.379253785098425888e+00,3.383547684538091432e-02,2.412196335038600814e-02,2.326399143265881764e-01,2.690667321689830434e-05,2.374285330106449404e-02,4.508502645122131232e-03
3.456238642263741861e-02,1.404392203500530290e+00,3.660153500772205665e-02,2.483322327106306932e-02,2.306652550871521046e-01,2.744885295538662440e-05,2.341899602621662010e-02,4.564325630324850627e-03
3.777705278777527403e-02,1.770916958962616139e+00,3.105385141513338637e-02,2.402529426091145129e-02,2.376948999880734714e-01,4.001010021165585256e-05,2.414697077706108586e-02,4.802218630800523386e-03
3.335880236022744499e-02,1.892697772320054872e+00,3.285520594535305816e-02,3.275291981407738029e-02,2.369166881191553109e-01,3.021478962707765145e-05,2.361414597395881249e-02,5.473222937620108967e-03
3.158261638704164265e-02,2.341367756351520946e+00,3.454712450739525625e-02,2.869569917198119477e-02,1.908471502639910167e-01,4.427466275004203104e-05,2.170369041917342631e-02,5.500264714079053201e-03
3.394119909627783122e-02,1.622444210692805200e+00,3.273887539475504177e-02,2.642356756929914799e-02,2.302287970283178886e-01,4.221852121885497007e-05,2.393338369663158827e-02,4.840567115169019767e-03
