# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.484157349548427263e-01,3.656782468603287484e+00,2.641292485857373029e-02,1.384089521308394695e-02,9.681720440664894067e-02,3.138340166844555521e-05,2.226365844365400110e-02,5.262021723338765160e-03
1.567905118441716983e-01,3.853567173063839224e+00,2.944512498793076458e-02,1.295146695987052336e-02,1.034134781018152677e-01,3.445376247438320234e-05,2.292077868832188836e-02,6.356179305800868998e-03
1.620447342462408291e-01,3.188477187143896607e+00,2.731155701651106354e-02,1.424370552294804831e-02,1.249612155149091158e-01,4.451006821876961480e-05,2.473658467972544503e-02,7.143992762344140122e-03
1.580713891161118489e-01,4.008061896420580972e+00,2.812569636467861234e-02,1.425051171248667425e-02,1.113123518517699501e-01,3.989624052193821441e-05,2.109062799001867189e-02,6.779179156527302165e-03
1.641448978713805906e-01,3.304666438680419205e+00,3.067179627961530083e-02,1.332049994352410040e-02,1.141345550624389138e-01,3.950964613906641593e-05,2.848614023472799753e-02,6.041462819299454716e-03
1.508474637014236286e-01,3.895845727109492174e+00,2.904903337288061022e-02,1.382327566757660109e-02,1.102147458699410942e-01,3.887814251627837669e-05,2.287022243520880904e-02,6.809669035253571728e-03
1.557892210779643904e-01,3.288710661704782101e+00,2.443931713588660612e-02,1.543866475880017845e-02,1.225660848807343245e-01,3.674324306777698295e-05,2.372548921114393805e-02,6.771427489102982075e-03
1.581559707312276686e-01,3.606855688772806268e+00,2.773586372610254910e-02,1.266956132426096115e-02,9.665989691927598382e-02,3.385463535836232847e-05,2.410852799061543802e-02,5.395830470497142879e-03
1.443576661915499937e-01,3.424468226790259529e+00,2.731974049532074830e-02,1.534725971962956799e-02,1.268659186033391506e-01,4.810372553234229086e-05,2.580734656641853544e-02,6.817502160421324252e-03
1.438033689159623485e-01,3.774100550878183302e+00,2.695561340561256417e-02,1.199831196759623513e-02,8.573946939209793616e-02,4.308110988817964065e-05,1.922889495905414498e-02,5.792258434984054634e-03
1.381907962250202571e-01,3.475192250281603279e+00,2.812035032778800736e-02,1.418934180156665968e-02,1.096093093553034831e-01,3.247226846171106276e-05,2.335423253674447086e-02,6.731379807929716193e-03
1.633898393967060103e-01,3.123294619757844170e+00,2.632666606026310557e-02,1.249914745889851159e-02,9.242420978893985117e-02,3.737364437464604490e-05,1.760070671829725916e-02,6.755727378237603997e-03
1.655280617416579059e-01,3.753009365627959948e+00,3.428266888134658824e-02,1.257555866446700456e-02,1.157322345988049117e-01,4.545451785917982299e-05,2.315569863122928992e-02,6.789931144999077767e-03
1.530808947898705530e-01,3.732643518525430082e+00,2.296131045821546771e-02,1.291264917613437271e-02,8.783853027651168655e-02,4.862953565713016110e-05,1.764115533514914319e-02,7.268256699268766004e-03
1.392879916684847952e-01,3.436152947333904084e+00,2.431078250441199087e-02,1.371197713425831473e-02,9.556410253325572923e-02,3.701992325368502328e-05,2.225078407140297990e-02,6.000914878231774184e-03
1.509407592001737464e-01,3.189513391971112721e+00,2.479362703307950999e-02,1.451168012583613914e-02,1.050822086242461373e-01,4.447320571839467022e-05,2.309367346117490935e-02,6.211628214594647028e-03
1.413115558973692953e-01,3.738513052537645542e+00,2.760894497987551738e-02,1.343646224160880039e-02,1.028289258964282943e-01,3.780563330801753390e-05,1.831936269714877843e-02,7.389944129609191288e-03
1.495258491821281344e-01,3.716550587670810923e+00,2.362239669568470465e-02,1.480981643906473244e-02,1.047271038220021350e-01,4.697888390534106761e-05,2.125987429624047464e-02,6.496298083091886846e-03
1.547420009319418754e-01,3.609230987131601065e+00,2.619517654699750689e-02,1.127063542788405738e-02,7.595919806672801755e-02,4.068891533399393112e-05,1.429923357753262562e-02,7.000261206778870746e-03
1.599983402961288603e-01,3.626738366827385818e+00,2.944432837326459856e-02,1.179301015171376615e-02,9.591291584395784942e-02,4.831464001567652931e-05,2.109755088185405122e-02,5.897245472703787315e-03
1.523133207005331613e-01,3.671002608809631251e+00,2.624712393838269514e-02,1.345469034135631133e-02,1.075383802868396937e-01,4.294863094743668153e-05,1.749999662329459679e-02,7.461202340966585807e-03
1.725203978074588140e-01,3.818243946334207717e+00,2.011625899465349643e-02,1.444887995249054084e-02,8.216586511927355396e-02,4.110384594063168796e-05,1.653376685650701297e-02,6.721102325591230692e-03
1.654046455902097312e-01,3.447358861420761755e+00,2.420099015911200344e-02,1.378375715698110064e-02,9.679467234753758031e-02,4.437684211789358276e-05,1.965213720643123677e-02,6.996075670971043520e-03
1.518257945098584749e-01,3.399666590807906452e+00,2.491590396547432862e-02,1.415188700748317048e-02,1.130939245042039271e-01,4.190087612295118091e-05,2.042326797388755236e-02,7.338129078167330774e-03
1.361406453335021471e-01,3.932767368788721019e+00,2.763809127687764933e-02,1.308899436530200182e-02,9.637815140742711506e-02,5.551320484127390923e-05,2.448745219834978781e-02,5.471641052155643697e-03
1.420145895634271627e-01,3.898775802151736691e+00,2.860027142068574321e-02,1.218593975958826535e-02,9.276002537192930275e-02,5.272774407744921686e-05,2.104175768505229388e-02,5.826711886307814510e-03
1.322989930109162993e-01,3.343839596826248872e+00,2.722712433510776978e-02,1.193798332388914391e-02,8.413795020418490811e-02,5.194839303199722495e-05,2.163782661816678402e-02,5.229759612089209669e-03
