# theta,p,s0,sInf,kappa,gamma,y0,yInf
8.323601012486427086e-02,1.794994916097670368e+00,3.491374440905575804e-02,1.399301457793755872e-02,2.750551330404142347e-01,6.361456334959420531e-05,2.679334297334547837e-02,4.858978022633405475e-03
9.263705647178559210e-02,2.759719225531303000e+00,2.490431318302445407e-02,2.057019429873218133e-02,2.082811866386179156e-01,3.273469830840455180e-05,2.199395760885728551e-02,4.096548116508512243e-03
8.646984517795217040e-02,2.510270340831679992e+00,2.939756371493362427e-02,1.441180226693526342e-02,2.345093842688359964e-01,3.904150319640528730e-05,2.360114908842744080e-02,4.443600955965418611e-03
8.818769688555276598e-02,3.040893385048383912e+00,2.664484553430256086e-02,2.316862476306286167e-02,2.054306121468616464e-01,3.025298890237571888e-05,2.103112614461042848e-02,4.265080175682891932e-03
8.295571133531667862e-02,1.894300594084354028e+00,2.940049370135593143e-02,1.775866999134064969e-02,2.812293676508227924e-01,6.032123186791409753e-05,2.600315155515328311e-02,5.963632015359392538e-03
7.671693736233403671e-02,1.991450774333670903e+00,3.145714316126181631e-02,1.646932668030930136e-02,2.631615395591825890e-01,5.615854384917442143e-05,2.455354691232574174e-02,5.823397499969055861e-03
1.013060170692044043e-01,2.181568165851551555e+00,2.531971834470466212e-02,1.659861117263435396e-02,2.217705413258476144e-01,2.909341076438466865e-05,2.151040977760280970e-02,4.652700553282910004e-03
8.967271996371371789e-02,2.304388407542548034e+00,2.675614868517418865e-02,1.988703730485330556e-02,2.133522130905977920e-01,2.576258152856984772e-05,2.086155970294307702e-02,4.684740858650547971e-03
7.345356968848444634e-02,1.928294816383375299e+00,2.924693347863572407e-02,1.999694127134680338e-02,2.405233765774941745e-01,4.303300426444064741e-05,2.450248209052414278e-02,3.748800894378767710e-03
1.043659687375323303e-01,3.146917441980482177e+00,2.693001441349913289e-02,2.061513265960561447e-02,2.415000387675517723e-01,4.091036409622907062e-05,2.481560458135571856e-02,3.455519402113922233e-03
9.161626864739853826e-02,2.638191818362936480e+00,2.715685699237866194e-02,2.065802379362292537e-02,2.452493286857989341e-01,4.005730568956954320e-05,2.440552913879549812e-02,3.421734867509250693e-03
9.517667858941704362e-02,3.396206047098465852e+00,2.561366799732984686e-02,1.718156934781509687e-02,1.682976171618450201e-01,2.756178767498292930e-05,1.953467067222755538e-02,4.473720776793134631e-03
9.786149220420042871e-02,2.424994945005523039e+00,2.490232323378950910e-02,1.636949322661658546e-02,1.795243411229570651e-01,3.663663443142638632e-05,1.888482350309889091e-02,5.510418415841392137e-03
1.105939581254120618e-01,1.816436602643629383e+00,2.279876988848975744e-02,1.789415466537197866e-02,1.959297863197400347e-01,4.314225285585351872e-05,1.975507584968469801e-02,5.851187742591006796e-03
1.055413641788267576e-01,2.670743121556084176e+00,2.366238219398509451e-02,1.890855423488599016e-02,1.704980253431675752e-01,2.030151568985881093e-05,1.861557702854092430e-02,5.020764934377168129e-03
1.048494936135022648e-01,3.089242128126093334e+00,2.562039501751547238e-02,1.982724013699902268e-02,2.173201436474681558e-01,2.372048642011457520e-05,2.110251346431445824e-02,4.469752068832166976e-03
9.239017025616091949e-02,2.865190327254911740e+00,2.650124366527574493e-02,2.583459729020965226e-02,2.430017912853160156e-01,2.492217179426811131e-05,2.380522559561171550e-02,3.618342752396138100e-03
8.474486149489789122e-02,3.134517601209464654e+00,2.594020028311502454e-02,1.882563086560995816e-02,1.911387661402298987e-01,2.661314358932332754e-05,2.042919212262296960e-02,4.824442883916466897e-03
8.549953778781979596e-02,3.008468169032731510e+00,2.566081487167460803e-02,2.304854807290874358e-02,2.253697777837136706e-01,2.424527811070959442e-05,2.232287104059185734e-02,4.744595453324107308e-03
8.599726582322793356e-02,2.529972806356705739e+00,2.820768710996574696e-02,2.049938128312588786e-02,2.687641432322307455e-01,3.212324108735758750e-05,2.541624378589266847e-02,4.192321820046226825e-03
