# theta,p,s0,sInf,kappa,gamma,y0,yInf
8.765393970309137694e-02,3.720897539945355881e+00,2.930911941601496359e-02,1.145030816285688181e-02,1.318138413456445557e-01,5.027852235311407999e-05,2.587898755801093520e-02,4.795780993197877595e-03
1.523558085030122522e-01,2.588996104627476758e+00,3.096111616597811700e-02,9.297916861694750096e-03,1.357508693985587656e-01,3.947601883152883795e-05,2.103504256571420150e-02,6.405102662661860471e-03
1.624577887556036271e-01,3.977983370848733102e+00,2.888725959580795352e-02,1.210861262473914707e-02,1.415204705253936823e-01,4.919964013471262658e-05,2.266574287427950210e-02,5.404643719837338815e-03
1.676461787853165408e-01,2.615925052760737390e+00,2.581421894008372603e-02,1.166576853036870726e-02,1.200661768422520287e-01,5.005275808562259114e-05,2.232475492482521168e-02,3.830694711790470254e-03
1.685781291769378187e-01,3.222708037508694723e+00,3.033581675819996271e-02,1.311245972651027027e-02,1.730371396580049903e-01,5.936646511345701309e-05,2.518356461610533545e-02,7.066771657794720940e-03
9.761613768836499561e-02,3.503732398112008983e+00,2.834488613494710180e-02,1.410021673370000402e-02,1.376529616482534413e-01,4.792840644549990238e-05,2.495338083029894141e-02,4.931205427117718067e-03
1.644553611809060900e-01,4.294102082389860797e+00,2.682347546995036622e-02,1.092076408296186775e-02,1.080137176271159932e-01,6.530123772872932465e-05,1.853102861306027069e-02,5.683984418364404316e-03
7.965318473690861933e-02,3.576971862449654260e+00,2.545306950243656635e-02,1.958287572292125023e-02,1.315192195699847189e-01,4.888411664828146261e-05,2.416594463912933102e-02,4.913325618289329094e-03
8.366433798301459168e-02,3.298408527648526434e+00,2.477099994314275327e-02,1.693279887115665960e-02,1.238464192623639354e-01,4.820955809599576023e-05,2.322388510350384405e-02,4.913520624655123847e-03
1.614450230544700604e-01,1.660178970497047990e+00,2.835512807914700867e-02,1.048178198781562348e-02,1.265840274383720765e-01,5.092217043546222981e-05,2.107716727612886018e-02,4.733542621023110845e-03
1.112413825374161946e-01,3.186069436071016892e+00,2.798236502513467769e-02,1.247317741761013940e-02,1.413909112442882643e-01,4.951719383035505998e-05,2.501194719565026647e-02,5.125728727388667930e-03
1.783193630663626184e-01,2.093505826179240970e+00,2.765939722192802333e-02,1.435628522200160795e-02,1.717719053656789618e-01,5.636479164153855451e-05,2.715417339433677524e-02,5.071503545266354412e-03
8.289054150066457738e-02,3.442063808478036169e+00,2.645338318307976708e-02,1.369632395090971712e-02,1.301119084307148788e-01,4.861493587941836779e-05,2.394646861750613157e-02,5.434707693918991271e-03
7.857903873385049809e-02,3.521628892355868512e+00,2.778132791984756420e-02,1.453751352915777853e-02,1.391367666531276026e-01,4.956313207243955265e-05,2.592474501617707261e-02,5.367345110422517412e-03
1.595783176525501224e-01,2.679608218916035511e+00,2.708186360939499743e-02,1.217658397967673854e-02,1.367476520626876024e-01,5.069250520626203985e-05,2.387471658808689931e-02,4.327231122763230964e-03
1.680340548010897384e-01,2.785261989836012031e+00,2.608685484901555537e-02,9.451965131562061265e-03,1.089927546977902811e-01,5.522189301051958827e-05,1.895299757395766879e-02,6.224557212305288287e-03
1.606622591792400134e-01,4.454205475117475110e+00,2.437890025988150022e-02,1.206573639710765110e-02,9.610222242046313756e-02,6.732073373657158151e-05,1.938218119701349065e-02,5.148251521613187928e-03
1.492117132426405701e-01,2.924866917636512298e+00,2.988584326009335879e-02,1.064611596259658864e-02,1.405676237956115238e-01,3.945558643239231895e-05,2.331388066355252753e-02,4.684775027088662440e-03
1.521429589931480031e-01,2.545145708248061300e+00,2.802806930222583731e-02,1.021079105440200752e-02,1.265334646117360351e-01,4.128470545247234404e-05,2.297239169843231718e-02,4.313789573182548465e-03
1.510482500090314650e-01,3.568685986533865595e+00,2.463111370708055692e-02,1.401629895430497180e-02,1.417535464191434502e-01,3.591119737213296930e-05,2.453312285739785506e-02,5.176374183724487960e-03
1.384824541019107069e-01,3.585592618245940777e+00,2.463285204534050934e-02,1.401204465676123695e-02,1.417299724032260733e-01,3.590478163599502409e-05,2.453481686945771165e-02,5.176799634915779831e-03
1.092396932797810999e-01,3.054387891044401115e+00,2.516178576802216571e-02,1.425757757810860483e-02,1.272314606378026902e-01,4.299360824246045341e-05,2.292783196868803525e-02,4.813988064538608780e-03
1.402037656170876667e-01,3.790658781281705636e+00,2.787071600313404535e-02,1.515113368097532019e-02,1.546666861711704644e-01,3.739588945055276456e-05,2.484479743839522123e-02,5.218449378910834137e-03
1.005412862449742289e-01,3.578513460904572341e+00,2.784059428074646750e-02,1.328945146517957442e-02,1.278402038514253047e-01,3.853206605344712532e-05,2.255276688163354235e-02,4.661400326617581510e-03
9.529468242211866502e-02,3.365450050400676130e+00,2.615642247160687370e-02,1.528721451233676018e-02,1.241005444137344704e-01,4.600619046975072966e-05,2.277582192206798611e-02,4.869030199284855864e-03
1.719138973859805630e-01,2.665176778885852915e+00,2.531838766322686354e-02,1.204273738870218456e-02,1.293291854288290132e-01,3.563813027326780662e-05,2.248141864426345116e-02,4.295938691019177656e-03
1.714949243957916147e-01,2.473153082316279505e+00,2.203310081575097362e-02,1.431562091684651823e-02,1.289819225356730881e-01,3.375825736722498215e-05,2.170252607343055307e-02,4.856574449261254721e-03
1.633091959801436788e-01,3.811571245764901583e+00,2.754576135671779266e-02,1.306937002609702067e-02,1.608577512673842191e-01,4.201567257754983012e-05,2.719578041751161135e-02,5.973876123731493293e-03
1.505324342573150787e-01,4.132495585473138888e+00,2.378817077904677238e-02,1.691651796012789977e-02,1.152686287277124993e-01,4.923226772124830654e-05,1.966781473994059018e-02,5.523010391133778216e-03
1.538889644364304643e-01,4.205635983241037934e+00,2.704586548872210325e-02,1.187849603892742432e-02,1.272369715505297649e-01,4.551683518194023768e-05,2.060058393691871492e-02,5.753216142299996672e-03
1.679416669404195650e-01,4.037921603828800166e+00,2.374169553772038227e-02,1.564071882451729956e-02,1.032035692495899132e-01,5.390560070134681181e-05,1.832579044347717664e-02,5.029163556097932149e-03
1.541134020228198676e-01,3.201233536247591438e+00,2.761225827885181380e-02,1.370095661101962577e-02,1.579453485734397811e-01,6.481949241112590267e-05,2.364551684255346287e-02,6.870298651877375373e-03
1.565101742243966421e-01,4.238761750930271077e+00,2.550619598303817057e-02,1.294561855777909970e-02,1.254251127867072602e-01,5.446542007322874610e-05,2.144932119147783742e-02,5.515721949468963860e-03
1.638410123209534386e-01,4.218758191719092387e+00,2.537820035066467445e-02,1.311687416397546053e-02,1.233951997716333238e-01,5.666813715142313975e-05,2.144897118017958723e-02,5.440959503360185551e-03
1.650320029858950988e-01,4.351322147219620184e+00,2.575840294322537249e-02,1.343580552911846464e-02,1.316742461996666114e-01,6.535765703666122082e-05,2.272528580059994183e-02,5.982727213467704634e-03
1.722904456115427196e-01,2.887230195715507097e+00,2.944497758953970590e-02,1.233442959936007464e-02,1.522046136169145636e-01,6.668868198933004940e-05,2.197092186777710107e-02,7.104457007016650935e-03
1.542424325517499084e-01,3.835267782256029268e+00,1.986640381791769661e-02,1.941857492113649789e-02,8.400874474380136403e-02,5.687086435175774590e-05,1.857553576025071027e-02,4.997025461955378889e-03
1.659322135006291998e-01,4.205834979710285637e+00,2.296066954245598243e-02,1.579163037281272608e-02,1.078124482283495944e-01,4.847092861073070460e-05,1.979236296032360967e-02,5.018402491750968870e-03
1.569405043962723845e-01,4.161755578316485682e+00,2.056356400477214047e-02,1.633475176890459429e-02,9.787093281614950291e-02,5.965886079335755654e-05,1.906611383031338314e-02,5.926234050771019175e-03
1.588249936502098836e-01,2.921315624356837670e+00,3.428744586719293524e-02,1.197978569715731426e-02,1.699719536478649373e-01,6.134218008093304494e-05,2.407696354499973615e-02,7.318594521680922733e-03
1.537789398880858582e-01,3.950251154134291287e+00,2.252150191146121833e-02,1.594937224160598854e-02,1.094684304383521517e-01,5.496245236117502123e-05,1.979589443541223195e-02,5.468739281770277488e-03
1.823283198180930265e-01,2.174538132953570457e+00,2.788895911904464703e-02,1.167186330597519590e-02,1.449970421779401553e-01,5.568089347139922409e-05,2.231108593450017996e-02,6.245000165561697715e-03
1.519983322665663383e-01,3.865808730679116234e+00,3.299642144822989565e-02,1.144916077428106797e-02,1.643160242826831319e-01,5.616844734746594337e-05,2.895102721821089450e-02,5.104435502132502293e-03
1.695665242437033593e-01,1.718722654177300191e+00,2.420508913850509189e-02,1.367607203005161663e-02,1.399150487485991412e-01,5.127265869860886789e-05,2.354014655503074496e-02,4.692215823813379941e-03
1.380796136859148149e-01,3.988351320916802223e+00,2.990704969786845552e-02,1.152426843351982838e-02,1.457524164546306900e-01,5.946439891758671984e-05,2.672671123546759356e-02,5.069413588895271133e-03
1.506605822327663768e-01,3.613919188501661051e+00,2.282348630019025160e-02,1.355074639754847918e-02,7.469686087954517661e-02,5.655817784381798332e-05,1.618864211899957717e-02,5.637046689646398739e-03
1.525429959277634084e-01,4.054481492269656151e+00,2.182724671539166758e-02,1.284815222122249155e-02,8.938149308867511522e-02,5.144549909346370715e-05,1.819012474779378025e-02,5.977147983459800071e-03
1.574753090040159620e-01,1.899454220318734787e+00,2.950876504549316409e-02,1.218201194641112782e-02,1.629813062760243347e-01,4.441948769185659427e-05,2.707273120569473474e-02,5.253281085200653226e-03
1.528050784895119973e-01,3.885297483899766480e+00,2.045894784261697436e-02,1.620218117462431801e-02,9.843424254895603853e-02,4.740541322182517670e-05,1.865202417224205017e-02,5.977123930529567447e-03
1.706982728959888507e-01,4.203879893690679381e+00,2.622716376318168924e-02,1.387569731229900023e-02,1.416510993470855295e-01,6.838335389128629674e-05,2.365335415171418432e-02,5.536836439025419158e-03
1.457023354505561918e-01,3.999464501066153588e+00,2.222280846380664601e-02,1.837044853357005375e-02,1.285968828613168191e-01,4.460149861453170466e-05,2.089139644310890678e-02,5.818362112045375248e-03
1.689054556150401398e-01,2.705179700373210316e+00,2.931668706124072182e-02,1.057774730032191336e-02,1.328889839236357673e-01,4.822908287421092045e-05,2.019900104589929593e-02,6.161710829992875574e-03
9.400856978548427501e-02,3.551193653988828025e+00,2.610751302506508428e-02,1.113583625727546621e-02,1.116952890065327636e-01,4.779185486161966753e-05,2.135288132294721475e-02,5.139389912839147437e-03
1.786432913493415930e-01,2.352359504839099724e+00,2.835550802017315630e-02,1.179628464566189611e-02,1.461392920807387530e-01,3.085758060624817147e-05,2.090103150622287312e-02,6.095144810566991388e-03
9.367094944214690577e-02,3.732010021238134190e+00,2.677325607247135406e-02,1.279779813767090678e-02,1.023787816695837793e-01,4.386309452168299161e-05,1.922824942633726344e-02,5.618816176469521723e-03
1.184552603016261890e-01,3.399817475538056577e+00,2.337431573037113131e-02,1.654670639603815496e-02,1.100558478333936163e-01,4.466596586004024255e-05,1.971170216215417659e-02,5.830256253499396628e-03
1.602038432216568165e-01,2.312210280507080107e+00,3.192498622579949263e-02,8.436914003723393340e-03,1.356325360844930772e-01,4.910564618455642974e-05,1.994705261751680142e-02,6.962682261241077801e-03
1.654976353249191512e-01,4.087864877667754193e+00,2.680604131324163669e-02,1.355436192708232845e-02,1.477040539856644963e-01,5.177931490329251550e-05,2.429705357647740302e-02,5.245910658555263603e-03
1.007356503842178896e-01,3.794070198672943928e+00,2.386051709013094907e-02,1.438398339496122988e-02,1.181392804046651063e-01,4.900410547755353101e-05,2.193497287061020248e-02,5.648872763723660796e-03
1.779763759775236653e-01,2.890727767893688238e+00,2.139963843991421130e-02,1.327075991521865610e-02,1.026754631971398685e-01,3.192498236168264924e-05,1.913590490677875150e-02,5.127767428956958584e-03
1.749949795502427907e-01,3.076778060136783566e+00,2.578716926956239192e-02,1.074627564820044082e-02,1.062605083990022237e-01,5.449043958571289767e-05,1.839059062136794501e-02,5.974663233256738426e-03
9.289597940718616331e-02,3.758066561189176813e+00,2.516884385472671973e-02,1.530461732274994435e-02,1.095223023296674758e-01,4.557782981340454857e-05,2.068728048288001956e-02,5.076436305941485830e-03
1.561915083427600770e-01,4.260837762884857938e+00,2.509137716628932757e-02,1.382095754651127550e-02,1.058301412304088612e-01,5.670816660430482158e-05,2.134254069401611553e-02,5.489300254305899164e-03
1.663035908814847474e-01,1.913930488185458412e+00,3.523167218348133289e-02,1.035342921398132651e-02,1.671955687093900078e-01,5.112956647132198946e-05,2.419007724851867172e-02,6.710562890278262346e-03
9.684811906760185107e-02,3.152505351148132906e+00,2.339085236896464720e-02,1.591044393052746739e-02,1.114354833108847781e-01,4.294252204189602946e-05,2.080104252565722484e-02,5.147792443402256744e-03
1.638249853387902522e-01,3.906760522547191528e+00,2.165044625540913856e-02,1.699111085736624421e-02,1.219930782877182290e-01,4.265406950532644336e-05,2.103883781008058368e-02,6.030989465994692975e-03
1.053233600123635455e-01,3.308610550062721423e+00,2.568813153649303349e-02,1.390623791269672734e-02,1.272321550046957572e-01,4.907315617075695918e-05,2.409078724725224538e-02,4.823342427122792424e-03
1.614709843653671373e-01,2.033151213903332533e+00,2.965033362038361001e-02,1.164172731940577715e-02,1.610635354244748796e-01,3.792475037692356600e-05,2.647691822306364601e-02,4.755038632176700371e-03
9.037166760985899938e-02,3.546349968618109472e+00,2.590580488870562401e-02,1.352753550484295762e-02,1.205080984054738014e-01,5.217740425593004667e-05,2.359325408238143254e-02,4.967147194432968739e-03
8.447624800148260948e-02,3.814872930128479833e+00,2.760417977612356771e-02,1.330336583036178209e-02,1.273209396845275676e-01,5.439168788209390500e-05,2.456392405152910477e-02,5.073271033383642062e-03
1.555274696699623649e-01,3.000436800743335297e+00,3.036176228056762863e-02,1.468314432081176818e-02,1.960346340499212747e-01,5.164567690162984523e-05,2.770186016266653825e-02,6.903654822012732575e-03
1.021094792989536704e-01,3.510991999441626987e+00,2.578758704387310377e-02,1.677890830271546244e-02,1.367502252413716757e-01,5.353370560731676080e-05,2.438548944651052625e-02,5.106433721268066606e-03
