# theta,p,s0,sInf,kappa,gamma,y0,yInf
3.313447881194916955e-02,4.364121952471238686e+00,3.014018479740953466e-02,1.762095473698464115e-02,8.206657558588094370e-02,5.411704548910436266e-05,1.941026711519419981e-02,6.195715232816065982e-03
3.353081982914456194e-02,4.213382685364621238e+00,3.191098693496573213e-02,2.370879143674980288e-02,1.204819275354486879e-01,5.585145541403038468e-05,2.631740172062920283e-02,6.132769193436689997e-03
3.009667684204254262e-02,3.712649054602906507e+00,3.113992473524598154e-02,1.438879035921282815e-02,6.278876905521982299e-02,4.792884687902782123e-05,1.844337240137637612e-02,4.283125177268217072e-03
2.399518012918972279e-02,3.682059027164316767e+00,3.225354197890736851e-02,1.614233963238231179e-02,6.385232697025197690e-02,4.710114514689543372e-05,1.882085855703819616e-02,4.131291084177235104e-03
2.778381636875777022e-02,4.201094875283290619e+00,3.307077054570191355e-02,1.998123843343137945e-02,1.011987710884595798e-01,4.072957218369572412e-05,2.483753103776774329e-02,4.422538487008864823e-03
3.177620755043759210e-02,3.795426790794021343e+00,3.042114890975558886e-02,1.982526303530482426e-02,1.054849913402271383e-01,5.995260194237081718e-05,2.357524878250528630e-02,6.113131295859718616e-03
2.574200508811871208e-02,3.870348527262752025e+00,3.286199745345534662e-02,1.995782955196384600e-02,6.021172896412946979e-02,6.019143769481313973e-05,1.781910197384036290e-02,4.859055587309469432e-03
2.674575835916272182e-02,3.988330403735872665e+00,3.272946514922673439e-02,1.985487591071417521e-02,6.179148672084665977e-02,6.131416710486896685e-05,1.815135465070793347e-02,4.776855458500910839e-03
2.851232740768804702e-02,3.832343090632014171e+00,3.128847229638922339e-02,2.345973265557880702e-02,1.119389103760929510e-01,4.621585262195938756e-05,2.377369928584946099e-02,6.375207134781793288e-03
3.060864764307559896e-02,3.997426285034734406e+00,3.129827568544575611e-02,2.264572510836552338e-02,9.583863606584944184e-02,4.860909969437290977e-05,2.256143373745540803e-02,4.737107523884907627e-03
2.980406411248290657e-02,4.099715974374771754e+00,3.269726445924932973e-02,1.996069569729674170e-02,9.164571908117889742e-02,4.434499507248191994e-05,2.322991649356197230e-02,4.419923081041717688e-03
2.844193407039875832e-02,3.812309833356549937e+00,3.356554050220877244e-02,1.805478519742475738e-02,9.206433947370080972e-02,3.987488369892296856e-05,2.262898916001198149e-02,4.206537566284852987e-03
