# theta,p,s0,sInf,kappa,gamma,y0,yInf
5.599398147123745006e-02,1.486095646628104117e+00,3.987214917697551320e-02,3.158493888417556600e-02,2.571966226225617658e-01,5.603556911376177422e-05,2.361026244416127365e-02,5.319593768237246452e-03
5.294420956280500301e-02,1.559784878658832641e+00,3.766623556019074726e-02,3.525626781068682408e-02,2.457326015431328947e-01,4.094148146503155970e-05,2.306334025520753381e-02,5.818301610991055174e-03
4.831748140196153590e-02,1.098564319401081013e+00,3.819470993757327626e-02,2.784716555597653229e-02,1.981174535109729018e-01,6.698656408047345089e-05,2.163464988599884606e-02,5.607903571707594480e-03
5.077252110976884780e-02,1.496340726794725517e+00,3.802486497942673960e-02,3.449172326782883047e-02,2.395567818549369510e-01,5.473709261395454513e-05,2.341320944760884662e-02,5.517303927570628257e-03
5.368003701035629904e-02,1.577031794013470822e+00,3.786260500116686578e-02,3.421363165172269794e-02,2.403686120708273533e-01,5.486231966928428624e-05,2.323839532715947856e-02,5.532027271383845209e-03
4.482658655756444760e-02,1.196361493697656320e+00,3.752856860183257509e-02,3.175731302523247118e-02,2.238047181655278550e-01,2.760237120937086348e-05,2.201150688263573893e-02,6.349815071375192188e-03
5.732082860985877881e-02,1.440643717304257665e+00,4.028883704501755314e-02,3.530121365584289878e-02,2.847451945566555898e-01,4.748611805125960335e-05,2.481059430282452072e-02,5.263423010798733148e-03
4.801213473879538396e-02,1.197046596035884924e+00,3.861208340372372649e-02,3.530278431125172256e-02,2.227022101078919292e-01,3.577942999250934247e-05,2.318743724712522478e-02,4.411729595868910288e-03
4.746137554138859377e-02,1.497486363629036532e+00,4.077981378552529568e-02,3.473268471780091571e-02,2.432237734694290554e-01,3.344650622396475623e-05,2.287753720984858630e-02,6.016413671558497149e-03
4.868848346615670120e-02,1.336081806333886846e+00,4.008761941237178744e-02,3.391309978071976872e-02,2.357498808248474076e-01,3.440828418352301365e-05,2.225854291550724215e-02,6.101458406545951126e-03
5.173556944076840997e-02,1.737825548201719750e+00,3.837131332306347592e-02,3.530702448927355852e-02,2.302779306905233248e-01,3.700539545945952675e-05,2.315225411475577838e-02,4.449430922657566546e-03
5.173704998879557343e-02,1.756275204583358951e+00,3.706734635576961617e-02,3.249346399728109125e-02,1.986849891165398396e-01,3.378899521515436888e-05,2.120297983344141338e-02,5.428960926537502139e-03
5.055779411406472607e-02,1.505120439078879935e+00,3.956923377111742218e-02,3.222591145257312772e-02,2.017518704341671743e-01,3.698737770087275832e-05,2.166027250416605043e-02,4.796142800799365821e-03
5.624910657130207520e-02,1.573981456262387946e+00,3.413975801074382865e-02,3.296301944561260550e-02,2.300245731907986091e-01,6.786337921945767213e-05,2.302798184745892540e-02,5.206623763742812550e-03
4.813615287646915569e-02,1.323403862489421767e+00,3.821881063370057702e-02,3.242156247417193882e-02,2.239298921195628234e-01,4.322822018624104600e-05,2.240149640034791792e-02,6.085825507042729419e-03
4.989268496766716132e-02,1.190509114141374392e+00,3.832485038321259418e-02,3.055556914002601626e-02,2.473470056325930422e-01,4.063913663423835587e-05,2.301796611814046351e-02,5.956917041787054660e-03
5.160438328028727623e-02,1.107524333385712989e+00,3.802816590144105641e-02,3.400184282315567991e-02,2.539288597206597053e-01,3.819159078285201540e-05,2.282454001849511249e-02,6.046008560196588187e-03
4.507279086709638921e-02,1.459432942957989532e+00,3.875055438706884181e-02,3.121002839747878677e-02,1.910056591946689142e-01,7.506104205898566685e-05,2.223611533499573328e-02,5.029234808233242100e-03
5.217668841184592426e-02,1.119617173689293477e+00,4.083057666534799235e-02,2.672361294066431109e-02,2.398640679528848407e-01,7.363377193528437522e-05,2.317000751516944124e-02,6.043079515505802787e-03
5.897227255830992526e-02,2.028699724566829232e+00,3.830422639816755126e-02,3.513544724022644311e-02,2.440830917628811214e-01,5.693034479649253747e-05,2.333819243729427784e-02,4.803444687373155386e-03
5.341029262733041488e-02,1.385632765664117638e+00,3.673112923948365638e-02,3.215539248931544025e-02,2.487896011477774560e-01,6.401483086664826975e-05,2.334966511397261468e-02,6.044342452072945342e-03
5.644241407862759380e-02,1.449201050758181397e+00,3.853504179902902255e-02,3.184128181639738625e-02,2.788458644965541855e-01,6.061184762000367188e-05,2.467787791367428984e-02,5.812638416872684989e-03
5.062437280389925354e-02,1.508215993682114231e+00,4.045369878458381779e-02,3.434039793331387924e-02,2.671230794212200998e-01,6.225466382364742220e-05,2.445725558926627186e-02,5.857589932274730356e-03
5.637235200354387410e-02,1.437834939779710552e+00,3.966103394732106019e-02,3.431042374139150336e-02,2.930426168591221403e-01,6.097626543580490088e-05,2.533379344615496395e-02,5.765990233052870756e-03
5.620391213828478116e-02,1.485175632816075453e+00,4.057784308986694261e-02,3.217876477449869294e-02,2.807931384028013455e-01,6.186833058437963867e-05,2.484248964048494518e-02,5.776811567043230698e-03
4.770639791710278715e-02,1.159241849957895365e+00,3.213339183352322687e-02,2.955835039268178699e-02,2.057795731880025514e-01,3.864247961048892447e-05,2.199625046023787750e-02,5.119428346134646639e-03
5.169541879792124289e-02,1.139373593284980668e+00,3.316683884456449183e-02,2.807494098132933338e-02,2.150844763637026202e-01,3.829908308727116061e-05,2.238016940085001474e-02,5.044238243802698883e-03
