# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.771560366669584774e-01,3.936787197261628179e+00,2.290700181787867426e-02,1.129730646760736604e-02,1.399036467222539437e-01,6.020912542336003779e-05,1.769690014183088883e-02,6.025136337311115184e-03
1.583270580929616589e-01,3.801056925115617879e+00,2.277656476839660937e-02,1.244102056338776754e-02,1.497289707040451168e-01,5.549359558332706720e-05,1.912248864480941765e-02,6.219331699711745827e-03
1.593374702110370855e-01,3.526346101867412042e+00,2.002155506400602608e-02,1.321478705885785650e-02,1.392679834879681777e-01,6.034860616924214640e-05,1.733799497115628974e-02,6.234737648834343636e-03
1.735159825829551972e-01,3.292800967953033009e+00,2.332085249604505875e-02,1.004258845535105013e-02,1.392632780674864512e-01,4.977718599816356829e-05,1.986821227884991159e-02,4.786351784362255155e-03
1.603906380137581078e-01,3.361194182379152018e+00,2.810076842567643327e-02,1.138154952032249811e-02,1.881239572890452960e-01,3.816261810164197032e-05,2.550815044958061606e-02,6.003069315772905853e-03
1.642706734549258807e-01,3.139204191168871727e+00,3.044798118029167638e-02,9.943213361153880464e-03,1.681495776464524416e-01,6.710141501046836703e-05,2.560638489406205989e-02,4.470764984663989569e-03
1.574348457457627193e-01,4.075662972457630318e+00,2.415501921813599170e-02,1.081987763788642282e-02,1.471675322056274771e-01,5.324927438751152296e-05,1.763364046296938062e-02,6.489728910484667858e-03
1.619019208110800967e-01,3.899954580094612488e+00,2.289896332826229022e-02,1.162828654381609789e-02,1.473694124308298492e-01,5.430601409425287607e-05,1.768566033118905076e-02,6.456155280898503122e-03
1.569405153799104946e-01,3.175675010430213163e+00,2.808205171288578189e-02,1.058372912158108553e-02,1.619821085921131776e-01,5.901016511668287170e-05,2.179732708759367713e-02,5.603468057718621886e-03
1.482474489674312779e-01,3.003742098739678568e+00,2.723470273449825688e-02,1.167111774355978487e-02,1.749294863124853661e-01,5.423152801464030788e-05,2.210484249179862914e-02,5.954998547137439063e-03
1.585990851732838047e-01,3.663504732972620470e+00,2.970356517197697555e-02,1.068838310486129595e-02,1.762155906382720516e-01,4.575831454752479093e-05,2.142018477962401649e-02,5.970368617400789550e-03
