# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.269500209323622675e-01,3.299633879343033538e+00,2.718986136487146210e-02,1.191460427877034760e-02,1.826275234614250509e-01,4.541477732067126599e-05,2.271198851449121939e-02,5.321337526203564865e-03
1.111070220683342963e-01,3.796316461797000663e+00,2.657549482526848708e-02,1.519596437682702202e-02,1.835162433557901984e-01,5.049806854200814574e-05,2.437801208832557354e-02,4.607015655701269218e-03
1.056986179425141587e-01,3.411097389605159069e+00,2.988417010486919476e-02,1.272923304377767025e-02,2.092366869007728503e-01,5.090568887170676292e-05,2.551386473680549577e-02,5.909266539216214906e-03
1.178382262566477073e-01,3.374109221843156980e+00,3.402456455612608288e-02,1.073163595806920015e-02,2.043817383304897817e-01,3.771344265142042424e-05,2.506045800061720841e-02,4.586225360024894643e-03
1.241975162027054436e-01,3.566939998575535231e+00,2.580869925412605445e-02,1.150010754755608974e-02,1.399404228431376240e-01,7.042212674967883836e-05,1.926324437644557144e-02,4.760925107924595528e-03
9.172129941990091184e-02,3.444620352973689403e+00,2.826368890667216652e-02,1.136358886064324156e-02,1.623883409796882948e-01,4.745682191867363207e-05,2.165798162235974336e-02,5.068859343760625212e-03
9.700983500473360499e-02,3.826499396175729206e+00,2.825705132913248693e-02,1.662142054586094111e-02,2.112124629399511899e-01,5.834604421164050645e-05,2.660370154814763882e-02,5.745125215992203521e-03
1.146345337759905603e-01,3.521836054460142140e+00,2.517221305606816978e-02,1.566265601267458410e-02,1.817029056663335140e-01,4.732645660913936106e-05,2.349471113701034897e-02,4.631899968414043486e-03
1.086969091175459118e-01,3.121957762025914462e+00,2.500626038308247784e-02,1.652145376219991621e-02,1.751418080518067910e-01,5.692921346486639196e-05,2.179046747928759659e-02,5.001667802959252479e-03
9.586686048237680335e-02,3.499772937913811610e+00,3.207215107435140711e-02,1.311961922147269859e-02,2.136574642526362644e-01,4.323356736562588686e-05,2.682994546299283592e-02,4.965240709476204453e-03
1.135401256828894589e-01,3.304850897152478151e+00,2.994533279541695611e-02,1.230195609450621293e-02,2.139654914243636630e-01,4.082190052336024131e-05,2.780086402996898368e-02,4.798576767685548521e-03
1.465387155046196932e-01,2.572256832201463173e+00,2.795309635894346542e-02,1.266654853342349084e-02,2.058977378904487121e-01,4.484441379372017451e-05,2.440295903239985895e-02,5.415229327489652286e-03
