# theta,p,s0,sInf,kappa,gamma,y0,yInf
3.089430147460591369e-04,1.631773771647728521e+00,2.921497980296273306e-02,2.532945222285533718e-02,2.238831036200427393e-01,5.281204572144459694e-05,1.605997444461036011e-02,1.174532371230797671e-03
2.298376664758460712e-04,3.879643429029433044e+00,3.052898398704574287e-02,2.252620847930970546e-02,1.915537281235129285e-01,2.879976142773665090e-05,2.957583410685286213e-02,1.197873130042737986e-03
2.517770700766541270e-04,4.017956330168709123e+00,2.895053815920257262e-02,1.723775416442488093e-02,2.608724100145034530e-01,4.435599966195321670e-05,2.590417305902210574e-02,9.852649844241990768e-04
3.134406750228353245e-04,3.479706107622677180e+00,3.027380652322261487e-02,2.577922958267070061e-02,2.794184562203024247e-01,4.073968525399239519e-05,2.837854413672637535e-02,1.427892690252377007e-03
1.827729062434812362e-04,4.136034083511280990e+00,3.255028712296696713e-02,2.081954227275700439e-02,2.824504524464515054e-01,3.645837690389758679e-05,2.836879838308029034e-02,1.271269820606681783e-03
2.365667217978976132e-04,3.975917180099164838e+00,3.262758325043434160e-02,2.392260326669768886e-02,2.801449695778643334e-01,3.678471513931103591e-05,2.964202883019946902e-02,1.068326466598623755e-03
2.594890193305133272e-04,3.874335254570302478e+00,3.175676771700325363e-02,1.976018510903935696e-02,2.852980204803169939e-01,3.553390197507505353e-05,2.350077930438742094e-02,1.429577642516207791e-03
4.220481351182558396e-04,3.649876936354922830e+00,3.203109730473856914e-02,2.743583837723819266e-02,2.270396893935077987e-01,4.525713091966722813e-05,2.847308319777850164e-02,1.427095872414865145e-03
1.813418187382031675e-04,2.165814025782433205e+00,3.370299906587141681e-02,2.621689810669740328e-02,2.261708344845199670e-01,4.916949500489022317e-05,2.097362086025775577e-02,1.335681086674178489e-03
1.814871553428197223e-04,1.778661741870713353e+00,2.811690772959733742e-02,2.474329596837110748e-02,2.732352830400091581e-01,4.591842915727875477e-05,1.872481020856694642e-02,1.404506850406199480e-03
2.291717856197645199e-04,3.937398419733392441e+00,2.794421548677855291e-02,1.626099419903415458e-02,1.789122261400988012e-01,2.969210505525261666e-05,2.318487422443959653e-02,1.252668480092529284e-03
3.683608983625534321e-04,2.150474659989416892e+00,3.528478888245665385e-02,2.279542498688026664e-02,2.210577006251121801e-01,4.716208905870915145e-05,2.116319092902323173e-02,1.113722856341391610e-03
1.971471015322002920e-04,1.677350358923468399e+00,3.357034391456280992e-02,2.566579707954786890e-02,2.082157282608964877e-01,3.843712543544185054e-05,2.308589793488794589e-02,9.206531571049676082e-04
3.771621470729553819e-04,1.486021691344388884e+00,2.722595031059192594e-02,2.096397772964209844e-02,2.528172513615517536e-01,5.653266055312832926e-05,1.966084132076277927e-02,8.910705441677824407e-04
3.903998557315461028e-04,1.676363506131596681e+00,2.889916760488109998e-02,1.830135032482448770e-02,2.656447885242754769e-01,5.142316457713039880e-05,1.727126875456452132e-02,1.200134011050846055e-03
2.623584067646703112e-04,3.946883928730222202e+00,3.116013979652972055e-02,2.832406856550756524e-02,2.242241263352267866e-01,3.635414588065037156e-05,2.696667313660578227e-02,1.116137102589285059e-03
2.801901390582874399e-04,1.787797730769172366e+00,3.508752285480417482e-02,2.560310397126825538e-02,2.867470386589237585e-01,4.470134330985245434e-05,1.675747735155333831e-02,9.344477644484093385e-04
1.797108103955974423e-04,2.158487553003375137e+00,2.554133591982286206e-02,2.413058088320951464e-02,2.230408129324486233e-01,5.478459802160446144e-05,1.707348008365794367e-02,1.154747799549943636e-03
1.661092323687508464e-04,3.864654679222402134e+00,3.149524700881944222e-02,2.233667718767379587e-02,2.583411451122110125e-01,4.705300521680515587e-05,2.818514889415687022e-02,1.454413246471966421e-03
2.554763317560687207e-04,1.858769541361517508e+00,2.411949732361794857e-02,2.184921648446963571e-02,2.199938914799496048e-01,4.875564710621328962e-05,1.775710614254381522e-02,1.106214585283824122e-03
3.208172972910329252e-04,4.013517734896939082e+00,3.243328881124845492e-02,1.929918719184510467e-02,1.954981141106789111e-01,2.629591608306208422e-05,2.637691440671063176e-02,1.246446443065561465e-03
3.548354879285682767e-04,1.544113456714213628e+00,2.918743662214655019e-02,2.048760761853887433e-02,2.208526188708018478e-01,5.251772193182277938e-05,1.692384532152623952e-02,1.109449883379686657e-03
3.347141770714451335e-04,1.802534966225695534e+00,3.261691606033633589e-02,2.405157737949348284e-02,2.496312275907078548e-01,4.576528392507491795e-05,1.900569550772505945e-02,9.779522863881805628e-04
1.857193786819775279e-04,1.567898536929986264e+00,3.107164777083468513e-02,1.726235764175156756e-02,2.415257115258611087e-01,6.556090095031300035e-05,2.515166747054905713e-02,1.403979904366127853e-03
3.761328806665467368e-04,4.322356776556415703e+00,3.093585921525713808e-02,2.365556170723109863e-02,3.080541925496950717e-01,4.137313862024107769e-05,2.649631648059838987e-02,1.283539805265422259e-03
4.459105052186303772e-04,1.726441626773042914e+00,2.545054843606548572e-02,2.368757799364770017e-02,1.827903443645825798e-01,6.772346705994506993e-05,1.896455258121107490e-02,9.112773312823022054e-04
1.640930941992058926e-04,3.532722816835575763e+00,2.885906518161640566e-02,2.372007102998654332e-02,2.891674523314714529e-01,4.341653456460762558e-05,2.437933840893544840e-02,1.392370412162926164e-03
1.769870470961602284e-04,3.985439014928959356e+00,3.282446475214705756e-02,1.919490963710095491e-02,2.782184148062393225e-01,4.130188717282622020e-05,2.303468804913238327e-02,9.069535844358035193e-04
4.370995405089077432e-04,1.167775450344919363e+00,3.222808721327508757e-02,2.382264809692714175e-02,2.199837121849732846e-01,6.256972276825730275e-05,2.406982573586947949e-02,1.141979664633014204e-03
2.008820278333233659e-04,3.848960428757379759e+00,2.810563461816485004e-02,1.648256166818197130e-02,2.423564156545866544e-01,4.408178731107865691e-05,2.412296019175201589e-02,1.061063968051220675e-03
3.156363497876346191e-04,1.194402695852174290e+00,2.974585884968760502e-02,2.631093219066419492e-02,1.782261964562417145e-01,4.599344570680849502e-05,1.230177873888538796e-02,1.124042019016205938e-03
6.591323291082430355e-04,3.886718503639539968e+00,3.021098708162768195e-02,2.348480100059876369e-02,2.574117683124534373e-01,3.568419881300217294e-05,2.884942961388396385e-02,1.107616438627018239e-03
2.198721279745135258e-04,1.399978077771847129e+00,3.451574322492015345e-02,2.410186667507258421e-02,2.230515855586805429e-01,4.568606528965956607e-05,1.362230799924552156e-02,1.290546971851167521e-03
2.200198286882799523e-04,3.637902790255605368e+00,3.464830077444088635e-02,1.987690370380178900e-02,2.448106393217744370e-01,3.312489592457340434e-05,2.492858018960714475e-02,1.077527320991199765e-03
