# theta,p,s0,sInf,kappa,gamma,y0,yInf
6.988438451652448369e-02,1.992741792706056891e+00,3.353207461655888233e-02,2.867306128967221299e-02,3.339445833066674862e-01,6.417876578887990750e-05,2.552469829297210335e-02,6.145014228570962363e-03
7.795530582206157411e-02,1.758534985729335087e+00,3.083820945792850252e-02,2.976865235549675665e-02,3.694058817893385305e-01,6.280997493014875204e-05,2.779979827156565247e-02,5.392082334477732268e-03
7.920221023913603942e-02,1.681773682994055052e+00,3.135434816109598094e-02,2.822110146517756851e-02,3.695192689088730997e-01,6.459265887156405905e-05,2.762826937381053158e-02,5.492041070674131067e-03
6.722865426265524358e-02,1.667989372588584374e+00,3.210059685987681072e-02,3.041765581273302502e-02,3.587087938945500709e-01,5.310976269282036063e-05,2.691609060393701167e-02,6.073546534514310397e-03
6.507617799544929138e-02,1.804026341702773539e+00,3.280313767426798477e-02,2.799146740781135317e-02,3.190313049784097577e-01,6.317420888167109001e-05,2.536366579171638047e-02,6.026283098976654463e-03
7.161823551571176727e-02,1.519153592604475911e+00,3.303378703931758587e-02,2.708717387918882155e-02,3.530538480370417620e-01,3.667201274679811427e-05,2.687887337716125813e-02,4.537027420085903463e-03
6.274933707893760870e-02,2.155590058221255489e+00,3.770390151976535376e-02,2.631919496038646195e-02,2.814762446748891866e-01,6.025028253509694256e-05,2.360646574147131152e-02,5.476615430566614262e-03
6.112046768316575091e-02,1.562151149177785081e+00,3.380294303040861509e-02,3.291517718643659218e-02,3.357766307591608101e-01,5.964748146810350439e-05,2.656002827840124939e-02,5.786585961242085401e-03
6.625615941262243125e-02,1.979689390146645911e+00,3.266197180491905994e-02,3.013066067931608610e-02,3.211101257660830544e-01,6.735624857741019872e-05,2.510563033510425368e-02,6.194889932943613287e-03
6.011473490967938343e-02,2.003694064029809763e+00,3.423105558336377724e-02,3.400439549561048991e-02,2.924295433389264010e-01,4.640648079831183803e-05,2.495376758944813436e-02,4.563675468469884956e-03
6.730923820082997111e-02,1.304767490989647172e+00,3.411601984556170836e-02,2.734366045720445018e-02,3.388122218434688748e-01,4.952627099553537859e-05,2.704492577973068024e-02,4.353611884744729155e-03
7.385733728196529346e-02,1.312164570980749234e+00,3.046884071184095821e-02,2.791072315070685164e-02,3.615656853215787336e-01,6.708738036419501860e-05,2.774405886314834299e-02,5.310662507667082699e-03
6.771684384440715410e-02,1.271407132318099320e+00,3.212361557111674537e-02,2.790229436312394520e-02,3.368629143041688700e-01,4.979291638222014057e-05,2.726684493750160601e-02,4.306125784361946977e-03
6.949222778043706583e-02,1.220564320384781132e+00,3.548821042225072664e-02,2.619962246880803286e-02,3.485324491204990216e-01,5.643536984903943309e-05,2.745532241844758289e-02,4.565166346079212872e-03
5.285070567976907219e-02,7.695411479143992040e-01,3.103743426504975214e-02,2.637211872652339695e-02,2.668126273182501174e-01,3.826005861384099057e-05,2.360687710269033721e-02,4.870464788696670169e-03
7.093252422437333615e-02,1.406388724131808710e+00,3.234231440228085841e-02,3.073883614799087852e-02,3.764318311005502848e-01,6.073025054778993586e-05,2.878560569214453149e-02,5.244163362711410856e-03
