# theta,p,s0,sInf,kappa,gamma,y0,yInf
5.592883838263951191e-02,2.390314907727003835e+00,3.300866932481685140e-02,2.345503208928554489e-02,1.969365949260886706e-01,4.069181901166048009e-05,2.157411289104827282e-02,4.819054923645253730e-03
6.816671925802163245e-02,2.368387605533142537e+00,2.592377894455415860e-02,2.072126480920666314e-02,1.737685660138368893e-01,5.214789265938591056e-05,2.110609813514974578e-02,4.038044272230620173e-03
9.131255117980950631e-02,2.162181526260030573e+00,3.332979233317499151e-02,1.302255427958798166e-02,2.697392585454015390e-01,5.229582948716630464e-05,2.772075147734783321e-02,2.623289231279970005e-03
6.563433539374650960e-02,2.290744848841768988e+00,3.133269081738723760e-02,2.158645247385796231e-02,2.281867778023959625e-01,5.085301547197336187e-05,2.421139854424418647e-02,3.996502680782621983e-03
7.476990103426663092e-02,3.267052525242950978e+00,2.959663181026397916e-02,2.770226167326798536e-02,1.984127678387609117e-01,5.315486201118860488e-05,2.189239460251516875e-02,4.807991834348972898e-03
8.759564781181006232e-02,2.503099285272786023e+00,2.646289589446545326e-02,1.957131603908836975e-02,2.138344606520731495e-01,5.489856008218064131e-05,2.280863259933621837e-02,3.908047819754292655e-03
7.398760395374033572e-02,2.429903224251758864e+00,3.298208981744635976e-02,1.630440136751759236e-02,2.290889736677663713e-01,6.207763608020717798e-05,2.477864763823320327e-02,3.042698931502207764e-03
6.725235561632098014e-02,2.480947599693839933e+00,3.116609292677402152e-02,2.046319131611522985e-02,2.699901452600619867e-01,5.004969293183849684e-05,2.374248349150425916e-02,6.948880432840792015e-03
7.557078916277801262e-02,2.719378820895467452e+00,2.783435727241899763e-02,2.269888257226245626e-02,2.643989582409808081e-01,5.282897732147062209e-05,2.311606409079992527e-02,7.047344097083169286e-03
5.997568661868133560e-02,2.282768395382205551e+00,3.095711684511131059e-02,2.218418817071198673e-02,2.018180955505661789e-01,5.049076816812344323e-05,2.330352643103498003e-02,3.306588191526481368e-03
7.379906238385530726e-02,2.153443839102267443e+00,2.806588789696653694e-02,2.266878086988476093e-02,2.570332923396986269e-01,4.375123029078053328e-05,2.475331082286348280e-02,4.476053127006492799e-03
6.904630710681096406e-02,2.555598975330770184e+00,2.938607052119487223e-02,2.710529602320772141e-02,2.622768110249079632e-01,4.936865285423285861e-05,2.570318665186811791e-02,4.459139060150501752e-03
7.562194801778304720e-02,2.685882819962125190e+00,3.008511202925410327e-02,2.381702329168904758e-02,2.914668635270790120e-01,4.358515432927273330e-05,2.495746428410438797e-02,6.527373640963334001e-03
7.227566801302688637e-02,2.407056374403215848e+00,3.102388801492846418e-02,1.943620073532695627e-02,2.378395848156594217e-01,3.653409766781565447e-05,2.336580224328012670e-02,4.794971026212467395e-03
6.496947743719463930e-02,3.000994703247393147e+00,3.577187690734236897e-02,2.126557783070328472e-02,2.862578029946549751e-01,5.447970650439448888e-05,2.623989033011234553e-02,5.720035851067945334e-03
8.047731678753503037e-02,2.549601812886230778e+00,3.332396385240071757e-02,2.419708377338597102e-02,3.244332867038737800e-01,5.452029894903170096e-05,2.814991748761595455e-02,5.700654640673706239e-03
6.144071931654312285e-02,2.189268475851114282e+00,3.458945745072532912e-02,2.991296698929616846e-02,2.490379786226377123e-01,4.963399549122863213e-05,2.471354543292045985e-02,4.538969501416267351e-03
6.083759231523291205e-02,2.348315101383038783e+00,3.307922888336082418e-02,1.911600443477675174e-02,2.453598869732181442e-01,4.488215115760530761e-05,2.439039873305754585e-02,4.768619447368872832e-03
6.283163813804701348e-02,1.964342613621933520e+00,3.729067058994438993e-02,2.800689801414870186e-02,2.492230413060081695e-01,4.476112109224837101e-05,2.554768720658464123e-02,3.427120352660307720e-03
