# theta,p,s0,sInf,kappa,gamma,y0,yInf
8.438703018027517155e-02,3.298430678258561954e+00,3.386902261238942946e-02,2.238427511668025782e-02,2.303848704542762194e-01,4.477860260468084666e-05,2.204100360443383977e-02,5.368246808061586522e-03
5.253508162366334749e-02,1.950953086444968010e+00,3.901347874746526057e-02,2.712400928986518148e-02,1.809599680165764057e-01,3.727834479203157318e-05,1.972836684789568834e-02,5.963814546876819445e-03
8.777883137403040548e-02,2.814285661805474792e+00,3.793632479476852226e-02,2.861674699045078929e-02,2.681498211302354440e-01,4.539765558869601389e-05,2.641419962761881388e-02,2.666276996610547536e-03
6.390543438323542658e-02,1.792030966456074292e+00,3.227834554955478358e-02,3.043517517014717247e-02,2.236249881201309020e-01,4.781506322064863477e-05,2.149193536905592145e-02,5.525033828609094040e-03
1.157267881465784132e-01,2.900471917014008749e+00,3.302998725475370795e-02,3.003975202539211145e-02,3.028291079968981614e-01,4.702477787687147297e-05,2.858395266461639939e-02,2.593881473497206425e-03
6.824655650241519267e-02,2.343910343197321389e+00,3.742984167094418751e-02,2.751155887198255406e-02,2.477326663122104700e-01,4.991111293097013463e-05,2.318464848528194872e-02,5.216889936354354891e-03
7.967718420323262329e-02,2.436744306125357529e+00,3.584269368340726319e-02,2.515393101002489154e-02,2.968653217385914811e-01,4.346395425445144522e-05,2.632045528484860952e-02,5.230137958295742392e-03
5.772703036839074708e-02,1.759009628799926617e+00,3.625935369806382313e-02,2.553662950644785407e-02,2.381332390572834246e-01,4.040908088259996680e-05,2.408041433093712630e-02,5.096166117477375114e-03
7.732652693332525695e-02,2.209434309246171679e+00,3.947425576282702353e-02,2.258333456718857046e-02,2.566597799549395487e-01,4.192297063111533436e-05,2.350128774805432599e-02,4.806817460351679207e-03
5.714825101182662709e-02,1.829569377053534618e+00,3.669628684858298323e-02,2.907737199567853037e-02,2.424079410083262998e-01,4.626508143051151560e-05,2.422821830573465909e-02,5.040271583773886684e-03
7.043339475236649883e-02,3.047164371681081008e+00,3.404796252470781298e-02,2.850514323550779397e-02,2.082773989774945045e-01,5.991430916832900895e-05,2.249808883537958090e-02,4.108294965060650498e-03
7.776717891414197670e-02,2.084890702399403217e+00,3.117803292586541000e-02,2.058463462120677448e-02,2.389620432917341220e-01,5.556933952641131546e-05,2.292546781294027211e-02,5.213145622779639249e-03
6.730870001193196839e-02,2.288917454181418787e+00,3.318774605949886825e-02,3.026283729005512305e-02,2.512129214245701903e-01,5.370607459282353963e-05,2.404640824378837666e-02,5.137316768399544792e-03
7.109735638375509759e-02,1.670066765283313215e+00,3.645065259648871958e-02,2.861384311533961972e-02,2.849917685982950588e-01,5.157276896000771596e-05,2.645334783148128865e-02,4.391824145425373901e-03
7.522951909190178643e-02,1.744621376481614083e+00,2.834545262634490664e-02,2.640583310083967350e-02,2.312108138705528115e-01,5.446874839967003003e-05,2.185745815665928599e-02,5.564053524766792748e-03
7.255983879127861358e-02,1.653243521308763286e+00,3.547545475373681256e-02,2.738054923272467689e-02,2.723811213075473803e-01,4.840716309809060141e-05,2.474025629029803081e-02,4.792588509117933979e-03
