# theta,p,s0,sInf,kappa,gamma,y0,yInf
9.219474017022286083e-02,3.063403760987791991e+00,2.777595780280915291e-02,1.962461113661352965e-02,5.340920725303098526e-02,5.218481564549271609e-05,2.113758056692704654e-02,5.308822433053300184e-03
8.926457928375874928e-02,3.213582355394937640e+00,2.718321055043058931e-02,2.362377336574334602e-02,5.807900605551897383e-02,5.320946849944659259e-05,2.291416865501023220e-02,5.251469593572426382e-03
1.134558007014236092e-01,3.425043478582130430e+00,2.499549538007847863e-02,2.382640025599012251e-02,6.619854645956264882e-02,5.296913870322810962e-05,2.315257583355576770e-02,4.736094061068363628e-03
1.100591008117108027e-01,3.576954674564150061e+00,2.622805866456793047e-02,2.611842317696395563e-02,4.772470314815648734e-02,5.965634167316601668e-05,2.067736654689815781e-02,5.183672299549977117e-03
1.044528033669475942e-01,3.631293614480687104e+00,2.577143520821813250e-02,2.560887842774108372e-02,3.076190823389339871e-02,3.955758956409229646e-05,1.836316637941105140e-02,6.090637844045705164e-03
7.525628647538386284e-02,2.828629527786891362e+00,2.976257844326285137e-02,2.444143871404927046e-02,8.224254308431636074e-02,4.237818226461790829e-05,2.762036837544161461e-02,4.680814023249970680e-03
9.608522184922627107e-02,3.094821322363331628e+00,2.751455643469041118e-02,2.666925056819396608e-02,5.163401063717627804e-02,6.478265007861794798e-05,2.132911499029897101e-02,4.569771486609745803e-03
7.131181390765277406e-02,2.526082924374027261e+00,2.615373824766658445e-02,2.614937099544866611e-02,5.584819527605609790e-02,6.688422673796328973e-05,2.260474551853913425e-02,4.538511312375167681e-03
1.175377311986314371e-01,3.395165617899087884e+00,2.551612715709270993e-02,2.111827632271515848e-02,2.873885366068668068e-02,3.744566234647866005e-05,1.826598411473987285e-02,6.416485560749832402e-03
7.868084529194684096e-02,3.173370790446395695e+00,2.739013636956075595e-02,2.385613952059510712e-02,4.403102647310329354e-02,4.485293791124616940e-05,2.068428356379423474e-02,5.637050917887973314e-03
8.612767585364593248e-02,2.915450155534914600e+00,2.887274222420367631e-02,1.909642612878606135e-02,6.873388206233969899e-02,6.069645542000580082e-05,2.374779044827294780e-02,4.896326752522601848e-03
9.008556002635849380e-02,2.828611343816437973e+00,2.569380987234199526e-02,1.902212844938469191e-02,5.368910055319615904e-02,6.195560611341631907e-05,2.229525418208993040e-02,4.355381707990650664e-03
1.083153227004643032e-01,3.543906840043832940e+00,2.837494984198708076e-02,1.615500222535753289e-02,5.894603860079217217e-02,5.660698060789460818e-05,2.273698139289364803e-02,5.175581731659258632e-03
7.345402845383641743e-02,3.121718545525324462e+00,2.857604022016044243e-02,2.607603977847490484e-02,5.896006816325376904e-02,6.152335758667796053e-05,2.298585768546915209e-02,4.656369990909878069e-03
1.355979918989355937e-01,3.309373570891216421e+00,2.415094188121731308e-02,2.197808538479622056e-02,7.050727927546683593e-02,3.836006676143504263e-05,2.325950729359065397e-02,5.021813443563327532e-03
9.164095126062195285e-02,2.542969306206344093e+00,2.654453621340064490e-02,1.799316935729256342e-02,5.541164488868852156e-02,4.367160238007517859e-05,2.135998410405644948e-02,6.039546825935639997e-03
9.699412791562188330e-02,3.186956635068258770e+00,2.618124683365290542e-02,2.093304380808604787e-02,4.049630544161188922e-02,3.993186647341768835e-05,1.910051967494007241e-02,6.436618337880952237e-03
7.930153915401519371e-02,2.512438407812957575e+00,2.755203347160561228e-02,2.551889984977155287e-02,5.662659931998482304e-02,6.152565712957086899e-05,2.239320822105308681e-02,3.616226775652395340e-03
8.162555192069272103e-02,2.474894877748063937e+00,2.637700032692505414e-02,2.355808809941731252e-02,5.180699552778936234e-02,6.387318927474206875e-05,2.224749959451806369e-02,3.537512716154610909e-03
1.050826463854332288e-01,2.742658221003609675e+00,2.400445925685353379e-02,2.376007849741565078e-02,3.157101919101559101e-02,5.158504721221690532e-05,1.942023874181912288e-02,4.163119613926762573e-03
6.692704033738500202e-02,2.369753853225784468e+00,2.821677516634314709e-02,2.294465934794740966e-02,4.595633451433461109e-02,6.333301227833828357e-05,2.120562110383638829e-02,3.541142333837972618e-03
8.199770461248086229e-02,3.107347495069916032e+00,2.713104193612565426e-02,2.258850709280746036e-02,4.743511691472406672e-02,6.031238629011622185e-05,2.117781786425352447e-02,3.583366129254964959e-03
9.320437770637368669e-02,3.559828110991769989e+00,2.527466100023465292e-02,2.131323140398333829e-02,4.604081655454040495e-02,4.946549374502797136e-05,2.074432809063448888e-02,5.904683007239824172e-03
1.130149171790410800e-01,3.689131914663823064e+00,2.550330599279928764e-02,2.449241234639749562e-02,5.445481639883710534e-02,4.347573119642576068e-05,2.144609205819458450e-02,5.225848663479418059e-03
1.435855805279258046e-01,2.753013967303578724e+00,2.466950048438599011e-02,2.236196651361924484e-02,5.143473820105125272e-02,3.977387940119760746e-05,1.999729307963322988e-02,5.666346090799896304e-03
1.020993899834670704e-01,2.913929535840463991e+00,2.500671397698810833e-02,2.227346656605779657e-02,5.256750327346405849e-02,5.184113849768025734e-05,2.166581073305528377e-02,5.017747953422325817e-03
1.034005812914338823e-01,3.202403115130787015e+00,2.636903190005943434e-02,2.623045854464512230e-02,7.396579762787502954e-02,3.868622859996274606e-05,2.401329563876280701e-02,4.929907842404067375e-03
9.789281945189287626e-02,3.319285263771885930e+00,2.836624955112549210e-02,2.673950631276485884e-02,8.284540674630595791e-02,4.263646057575971719e-05,2.504156194377463521e-02,4.445072030715671758e-03
7.950497655899584071e-02,3.299598882574195091e+00,2.794353313284993548e-02,2.597821189322163660e-02,5.225852683027058798e-02,5.294392738790648374e-05,2.139060486899111227e-02,4.913171455219324073e-03
9.958512257195141493e-02,3.154452963570714807e+00,2.573434899412773216e-02,2.485111942646096861e-02,5.914927365226160111e-02,4.222178363998222448e-05,2.277738092460453861e-02,3.761549341263321303e-03
7.235978127233769208e-02,3.511527606591651196e+00,2.890665967700008568e-02,2.219609275085092370e-02,4.046430282957980823e-02,5.428119267344089298e-05,2.002177075082589922e-02,5.440533087840850913e-03
8.254991142344718369e-02,3.355805830973904058e+00,2.816600372610758574e-02,2.488185779440124645e-02,3.784487755601305403e-02,5.291704700975433345e-05,1.942285963167496299e-02,5.334422495645300098e-03
8.603408017548364040e-02,3.102500599046263297e+00,2.612216597415985622e-02,2.532706454106605984e-02,4.731898651070763628e-02,5.119915758700802029e-05,2.046052777635868833e-02,5.171859480234648060e-03
9.285872306042321223e-02,2.830112594069880583e+00,2.577719464480247510e-02,2.365422947540246623e-02,6.109143998881701870e-02,6.400207868845069501e-05,2.248121166945824673e-02,5.976178738708729128e-03
7.668500805475078619e-02,3.404395963680145076e+00,3.115817507893203775e-02,2.295470090707980859e-02,5.226005050025142595e-02,4.737701327423718894e-05,2.087686554929279667e-02,4.725937818576826481e-03
9.309714873976106253e-02,3.309514436043357932e+00,2.694913820177800498e-02,2.692210858878099980e-02,5.590820100601648357e-02,4.343100205690013301e-05,2.198877598469684697e-02,4.981715074275187838e-03
9.582820860880891800e-02,2.660334318678632570e+00,2.501199267272631935e-02,2.062307031324073225e-02,4.185982694286775191e-02,6.522701429855584665e-05,2.065732016527006137e-02,4.740563007114465856e-03
1.324957492372128287e-01,3.304478940981305346e+00,2.410500838257995798e-02,2.307865049722822651e-02,5.154560173698928549e-02,2.815942869193522444e-05,1.989161147637943938e-02,6.139776016054368339e-03
7.692843154509505788e-02,2.345137964387411511e+00,2.626734734743459490e-02,2.622424138740322985e-02,5.388936134045192727e-02,6.441348745341814641e-05,2.231446967849087457e-02,3.695716059793645661e-03
9.142550536362166469e-02,2.780935861562943590e+00,2.525561204257322986e-02,2.068479105320050401e-02,4.686701630022266363e-02,4.166823908050584866e-05,2.093090253635222081e-02,6.050946192877030075e-03
8.641399151233736253e-02,3.108138357931804929e+00,2.590416127753401854e-02,2.365305295556105816e-02,3.086038417664285424e-02,4.622664299331503285e-05,1.891665511226063925e-02,6.146763171908411517e-03
9.677121172509427216e-02,2.696646890912016481e+00,2.578087183060350299e-02,2.342609188805917092e-02,5.587981544256947347e-02,6.316945167854037227e-05,2.289641421186200398e-02,4.435427114483226317e-03
8.741070541759143886e-02,2.941996524182139083e+00,2.706998280402398219e-02,2.697763532254560809e-02,6.417705104888261902e-02,5.829764372274129087e-05,2.342044447204135946e-02,4.096953600978623170e-03
8.178592551155203227e-02,2.770257235236133209e+00,2.788710370785803597e-02,2.776104108797510656e-02,5.493813720900468656e-02,5.852026353975181821e-05,2.196951518087177091e-02,4.590565231041262954e-03
8.893074961823681235e-02,3.141099116600700736e+00,2.687790748199281321e-02,2.148311117114656485e-02,6.040853442109494348e-02,6.149010041439959646e-05,2.244779958497701566e-02,4.995926226328994101e-03
1.195221201332508087e-01,3.063726219284794716e+00,2.567032792307033170e-02,2.082338594230130277e-02,4.320680715840960473e-02,4.326550858135022430e-05,2.047299811776959536e-02,3.733955081216036673e-03
7.648826667706903892e-02,2.292077777345967515e+00,2.521162511636970693e-02,2.200951790991823379e-02,5.257428533443517238e-02,6.425212176760186861e-05,2.216845504654004276e-02,4.291135875827155333e-03
9.717113830800951091e-02,2.956332232196824616e+00,2.551740592929423873e-02,2.243362383061952431e-02,5.053578917610154070e-02,4.118694356711586783e-05,2.026667681083455311e-02,7.108808421308689639e-03
8.615513748541223094e-02,2.261846948107936850e+00,2.393328442999335254e-02,2.247328292285579593e-02,5.740955401253845097e-02,6.763454475658755996e-05,2.319580477815562716e-02,3.913908887365195009e-03
6.713552701483198326e-02,3.200361485209384238e+00,3.275554306244840563e-02,2.278661279744592649e-02,3.958220366530625089e-02,4.791099862234579306e-05,2.003825287638170971e-02,4.261806595060545905e-03
1.384091301827776177e-01,3.615505563263148314e+00,2.565312513945946019e-02,2.464202183253814959e-02,3.658613898491379357e-02,4.799913445484313228e-05,1.872111607167810735e-02,6.044317690299917493e-03
1.074838113009007057e-01,3.555772702898239768e+00,2.505959809804678834e-02,2.478360351763761460e-02,3.678272951671526098e-02,4.334575052620232949e-05,1.964737022303415445e-02,5.905852124089523876e-03
1.221908914516221661e-01,3.528249930882910945e+00,2.619102464341392655e-02,2.127211516871590352e-02,5.167728872436733178e-02,5.177644993389531053e-05,2.057733828749852209e-02,6.162326530835618606e-03
1.123652966819019688e-01,2.873890930274768163e+00,2.623732040843110638e-02,1.879673420414362459e-02,5.235216383496830300e-02,2.893112234860832386e-05,2.011799558156833478e-02,5.486455806674559073e-03
9.189888709409237133e-02,3.278743792157059467e+00,2.807420467645731568e-02,2.322309134107380588e-02,6.584850479237404353e-02,5.368421925111706137e-05,2.354681229940759624e-02,4.487612872897769889e-03
1.108078689615526746e-01,3.138994345384984896e+00,2.821736251248285407e-02,1.808407886763032865e-02,7.456281346263007870e-02,5.541025813668171428e-05,2.367105082903823987e-02,4.968391760312710313e-03
1.193710139847018042e-01,2.651201430053215624e+00,2.305015216631065011e-02,2.274446672568383385e-02,3.733697580846357528e-02,4.018953121879839874e-05,1.908945369663127625e-02,4.491490827438134395e-03
1.021506490495143332e-01,2.602048349448744080e+00,2.610682160069012839e-02,2.280023789679137824e-02,6.957989975887324263e-02,6.046501091586826417e-05,2.338989282933423564e-02,4.129043015372571915e-03
7.421197452660349692e-02,2.454701448351815252e+00,2.755229804253942275e-02,2.359825736782532671e-02,5.109023842697967693e-02,6.739146311546278688e-05,2.267265845847995717e-02,3.966205447368184589e-03
7.965154825960028828e-02,2.822983142522371036e+00,2.694247772465656332e-02,2.191375344363200375e-02,3.379924313988430518e-02,4.213651383872354158e-05,1.929303688210345230e-02,4.151416677095583381e-03
