# theta,p,s0,sInf,kappa,gamma,y0,yInf
2.977401564415654150e-02,4.332275180079046883e+00,3.574884426178361052e-02,1.994990241830701949e-02,9.036451471934821289e-02,4.752731299247934052e-05,2.029943416253099722e-02,5.905082173850226615e-03
2.478200544080588069e-02,4.514623672355534190e+00,3.605207623959744839e-02,2.542098709034729814e-02,5.213400866586332533e-02,6.289176047280864499e-05,1.743070715947141192e-02,5.677996120437372139e-03
2.861457695942854970e-02,4.337702667900159348e+00,3.607771674863365780e-02,1.965868426439138297e-02,8.869728898718771959e-02,5.450442794603725487e-05,2.012772448206019693e-02,5.912027522953173207e-03
2.776516672931071683e-02,4.476390749604729713e+00,3.540049510242646025e-02,2.412986881751660873e-02,5.263116809768790538e-02,5.495877121912394762e-05,1.691377314220614270e-02,5.922790755314303983e-03
2.938975925861228924e-02,4.307634006318120434e+00,3.369389278856664560e-02,1.904011896136131518e-02,7.339953056307417512e-02,5.434762968513746705e-05,1.847715878089638622e-02,6.209021672647569920e-03
2.519069694764411796e-02,4.311760763368286398e+00,3.607627434909207315e-02,2.442175626887930703e-02,4.193946605033040814e-02,5.366351667498623322e-05,1.655253826461962688e-02,5.819294631440203973e-03
2.521384982689941004e-02,4.285441390465124734e+00,3.722841631617047203e-02,2.400475859936221021e-02,4.034039799663704379e-02,5.387531073678989107e-05,1.661194997552535579e-02,5.819318919822428701e-03
2.976395685611294209e-02,4.564165171194318305e+00,3.437101796958939165e-02,2.753991033923037721e-02,7.104806206023801807e-02,6.831942830267084387e-05,1.872257248285772932e-02,5.569266244749368142e-03
2.525998631862427443e-02,4.392509751638606019e+00,3.635463459300145028e-02,2.239665432646334789e-02,4.660718079625071619e-02,5.538271699256982767e-05,1.682886463507558827e-02,6.034157987233766153e-03
2.635658926807308428e-02,4.427856282336752436e+00,3.647297364665888497e-02,2.448109258448121633e-02,4.193335101181420999e-02,7.019659977716062550e-05,1.631854913186436135e-02,6.757509793360117270e-03
2.394436627278786339e-02,4.518104288611111130e+00,3.647926240289056654e-02,2.356571445913144269e-02,5.218856260506375688e-02,5.687512840914923993e-05,1.737811721050303709e-02,5.904403505349923274e-03
2.472386926088677300e-02,4.222196637487560800e+00,3.743181998310968206e-02,2.350965157396294261e-02,4.567409691999857468e-02,6.091543853885175963e-05,1.697457806013157045e-02,5.639669330493255958e-03
2.712384385076383950e-02,4.480043075627932581e+00,3.422356239191021166e-02,2.402277746233432223e-02,6.177968815516045320e-02,6.112682960708052586e-05,1.798598081809927099e-02,5.669307757284672636e-03
2.480975173690929889e-02,4.397181523238433698e+00,3.597233152898113989e-02,2.096889599457097547e-02,5.285938017641234749e-02,5.527503716135769924e-05,1.727502692607520499e-02,5.883102904425254603e-03
2.505862995761974285e-02,4.348916870646916344e+00,3.699765355596113664e-02,2.000813939309802406e-02,5.113909294273504685e-02,5.549960526657615598e-05,1.703453460281887863e-02,5.921613723676662049e-03
2.553099328711554150e-02,4.328839523083041207e+00,3.610513554976580580e-02,2.296028358176464834e-02,4.474246616523067099e-02,5.610127374317914274e-05,1.672553660829459790e-02,5.998986488063524913e-03
2.426696319867339274e-02,4.240906582622655741e+00,3.766268126770469515e-02,2.120883400910454630e-02,5.074558155303245111e-02,5.643437869766629956e-05,1.716308311360722344e-02,5.984413722606952632e-03
2.333331911416813148e-02,4.430530938655873996e+00,3.798622898233032508e-02,2.301880554420703689e-02,5.334294198707238005e-02,5.025686543282519714e-05,1.750703914792752988e-02,5.725215642782700842e-03
2.663050133960296467e-02,4.403122998078113248e+00,3.700214686675096232e-02,2.676535028967801447e-02,5.117087392897633896e-02,5.237290394922809186e-05,1.703279453770883273e-02,5.850916788095300233e-03
2.197902009026285811e-02,4.335220141796447990e+00,3.937972726693587250e-02,2.627806215970948656e-02,4.735152182392692727e-02,5.440370502724094811e-05,1.719159975382149319e-02,5.741822355222606263e-03
2.342920828391595323e-02,4.304724827399095233e+00,3.890676547451957235e-02,2.300248427103715812e-02,4.196597092308932547e-02,5.858610349145616596e-05,1.671718460233997602e-02,5.634082133043678831e-03
