# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.905861718146108219e-01,2.225896895048474988e+00,3.244871561286571254e-02,1.101436635931318277e-02,9.327345805587412830e-02,4.955278849489311250e-05,2.592308989921388029e-02,5.290047406978597502e-03
1.868192808036744368e-01,2.134266650311113622e+00,2.960285772119948880e-02,1.243433195581136047e-02,9.638417520971609420e-02,5.003389278772733942e-05,2.668003742412405899e-02,5.339795978226195838e-03
1.882106697789840410e-01,2.086859613535656965e+00,2.969475463039169053e-02,1.244895110834322999e-02,9.758237428823621218e-02,4.808664078712610577e-05,2.750454324669720368e-02,5.096444765228930023e-03
1.856267958430543874e-01,2.247804616111400922e+00,3.018001574082247729e-02,1.141537004054897324e-02,9.093383497270696170e-02,4.958765156217047370e-05,2.675312170307813861e-02,4.959623160832884146e-03
1.778611791325515890e-01,1.981070999722212234e+00,3.557019000602519576e-02,1.006928534787979168e-02,9.320390724426340368e-02,5.651992660187357741e-05,2.481242727139551865e-02,5.626003249920138484e-03
1.922488406554671292e-01,1.007002400735330427e+00,3.259197272581271232e-02,9.612472122554846857e-03,8.405886390366604233e-02,6.272281942831965922e-05,2.367906012574612362e-02,4.925418883408906774e-03
1.750548648636438553e-01,1.721264236851443474e+00,2.895999544113978322e-02,1.202419061670616934e-02,9.098445169299920754e-02,4.308227314481015397e-05,2.270781877916795699e-02,5.819362333386663561e-03
1.853894861075742473e-01,2.538566434826660778e+00,2.781436873774604732e-02,1.200259336025063552e-02,8.798483342939120155e-02,4.803165324722343281e-05,2.557471941696424014e-02,5.021340225547693374e-03
1.856403681135539718e-01,2.107511478765405233e+00,3.919994659292987127e-02,7.386752484036127053e-03,8.547179976106167310e-02,5.592865872928103966e-05,2.042009124597180675e-02,6.147871533831431382e-03
1.806103357145844301e-01,2.232506388040790046e+00,2.773824701091935629e-02,1.264106000121036251e-02,9.616393030037180545e-02,4.511228617301349977e-05,2.261633654541225086e-02,6.637012068059919105e-03
1.807640359400661256e-01,1.203307010459774729e+00,3.448734519128555248e-02,1.110606839095143114e-02,9.643660408950983920e-02,7.599518113885071118e-05,2.469564328099332212e-02,6.059140711966126865e-03
1.886426003142435415e-01,2.149623119103042601e+00,2.954952754774618773e-02,1.030290487906295599e-02,8.019547209667540755e-02,4.692519915697611652e-05,2.106330340713905014e-02,4.390299012759618300e-03
1.895416364165972145e-01,2.356009343714704940e+00,2.542041162086113720e-02,1.205986922291481071e-02,7.904653597920961727e-02,4.902943604636436804e-05,2.190097115702036371e-02,4.359351930166898391e-03
1.858279916567275036e-01,2.102589486459265800e+00,3.618897674551860982e-02,9.688114960402997855e-03,9.123644105770253865e-02,5.733475407471041286e-05,2.316307122936630061e-02,5.923527605058532403e-03
1.885955455289126947e-01,1.523636098241639703e+00,3.591417950651627083e-02,1.143037202137367828e-02,1.024353991726065088e-01,3.719011785862107091e-05,2.695268924163191429e-02,5.544198175685763862e-03
1.816073007214568658e-01,2.270006239650856017e+00,3.398577089971521747e-02,1.076010125749442443e-02,9.285344688308853900e-02,5.290258693089164749e-05,2.371078690272826472e-02,5.890327187228598833e-03
1.869654385952413400e-01,2.209330551316742053e+00,2.645757430455840040e-02,9.472515941985051521e-03,6.512489605155739880e-02,5.181504727485744088e-05,1.982630548611233334e-02,3.587404059804873493e-03
