# theta,p,s0,sInf,kappa,gamma,y0,yInf
4.234877300725500837e-02,2.145502115954910138e+00,3.625255923617574927e-02,2.224720183404576418e-02,1.993914021074046083e-01,5.751928556491249902e-05,2.127954460084173147e-02,3.434727048394683492e-03
3.688881000910263636e-02,1.745316923374391260e+00,3.759780531298496931e-02,2.308893620162190061e-02,1.886703433390612972e-01,5.494839557845772267e-05,2.120020295621501127e-02,3.469208452173805010e-03
4.058173685847898254e-02,1.369074727442755046e+00,3.337026880864432665e-02,2.337852961085033418e-02,1.934676280778780677e-01,5.805835642761185010e-05,2.103509685242628546e-02,3.516683858309263121e-03
3.965184135600385157e-02,1.012048993391459373e+00,3.692811456111420865e-02,2.478522486418903090e-02,2.384156828539942818e-01,5.045516809696801007e-05,2.310762527637686206e-02,3.508234841827221045e-03
4.387441552837761244e-02,1.158604360616464435e+00,3.513638934758545745e-02,2.923159216639382302e-02,2.877766544995695175e-01,5.667261799285661816e-05,2.592536054589569122e-02,3.533427595997229009e-03
4.253209484093988663e-02,2.122087519826251878e+00,3.272689169418055433e-02,2.611428740276895005e-02,2.441759673166683242e-01,4.194539234980990751e-05,2.211387832233899231e-02,4.966557962742251288e-03
4.099626373300090110e-02,1.902851190789305758e+00,3.584742715787097439e-02,1.809946443311159087e-02,2.132228350014597484e-01,5.999365505801466025e-05,2.233943353573987836e-02,3.183568525410628534e-03
4.312853653544675148e-02,9.563511543693538064e-01,3.630924307142961022e-02,2.506704520741829395e-02,3.001437200719288545e-01,5.682421259365762022e-05,2.516289674134168999e-02,5.184829865995701538e-03
4.794155256124452841e-02,1.082633529862618627e+00,3.531912849476211841e-02,2.610005274120471425e-02,3.067190035114726321e-01,5.668637838944363115e-05,2.507013028450320868e-02,5.264106236859579860e-03
4.121986135072727014e-02,2.185853317018345621e+00,3.552456077793404721e-02,2.804984662478476887e-02,2.050701671539854054e-01,4.377911263793487687e-05,2.038752307655825394e-02,5.154747492096935571e-03
4.337515776379693988e-02,1.806267004583789193e+00,3.805219439408624726e-02,2.748434166750208726e-02,2.712557110864715626e-01,4.704623516563714310e-05,2.479573111823491979e-02,3.570536112884060195e-03
3.786492583601977491e-02,2.021873907692919747e+00,3.828317879655546152e-02,2.174771123190399891e-02,1.971104282228749172e-01,4.726311322215453667e-05,2.153696440104528251e-02,3.070186368679327874e-03
3.440524205623435305e-02,8.706197141850782195e-01,3.903691584196439246e-02,2.906749843209172762e-02,2.702857668016142023e-01,4.492679147577689563e-05,2.320822611307550576e-02,5.804510025817848431e-03
4.131033195993846774e-02,9.469387340550644572e-01,3.791729406687216475e-02,2.872800319190131971e-02,2.860636493867441121e-01,4.626266573300702971e-05,2.341730687161380081e-02,5.821639445050419241e-03
3.845520469040619727e-02,1.346429460671470402e+00,3.805173309557310229e-02,2.882850715760594540e-02,2.541559826044446080e-01,4.291488486571246416e-05,2.307692912817455033e-02,4.559294772617276774e-03
3.844464385686483660e-02,9.363400424948741252e-01,3.674238706275882033e-02,2.897440758506615241e-02,2.757707911740730489e-01,5.978408048034290545e-05,2.364028671771914447e-02,5.661014850979180155e-03
3.937223604355796769e-02,8.632954464591245936e-01,3.799308351949630402e-02,2.831532013119240909e-02,2.714309785435192190e-01,5.509716961372430183e-05,2.354179889208797907e-02,5.736972406747991096e-03
3.462549731357503907e-02,1.009484478242574035e+00,3.582090118668978390e-02,2.853519174391372024e-02,1.920087141943225828e-01,4.945525081580179610e-05,2.126943487791051537e-02,3.433996258903127593e-03
3.936554936945475813e-02,1.704008426883466543e+00,3.750405868703234058e-02,2.743714655415027681e-02,2.764088995115722702e-01,3.824307737400445381e-05,2.317433986061195536e-02,5.969522761744727735e-03
4.511852603882762075e-02,1.439860409971327249e+00,3.646665572853478865e-02,1.813967522907958957e-02,2.293575780194504754e-01,4.595887254572832674e-05,2.169014975892203864e-02,4.344157168411403279e-03
