# theta,p,s0,sInf,kappa,gamma,y0,yInf
4.124711808300053628e-02,3.371067892251320419e+00,2.874338611328020390e-02,1.411408191122750198e-02,2.441463359456690907e-01,4.170918088610308972e-05,2.673798723951982537e-02,5.334558560201476882e-03
3.279413605802135312e-02,3.582842865385797548e+00,2.578543310665216623e-02,1.902200959537612632e-02,2.229519791875878842e-01,5.032435888295617082e-05,2.448569096715011439e-02,5.557387644664435120e-03
3.688393373019104027e-02,3.559345608744308276e+00,2.462410695560829366e-02,1.824067261032429749e-02,2.197696512504971889e-01,4.956578659923019988e-05,2.425122200148624452e-02,5.539156835186183174e-03
4.183503750325987675e-02,3.493334316829118436e+00,3.019000978998769361e-02,1.263646180017167012e-02,2.360626160497898418e-01,5.026232476402047990e-05,2.619768359079934286e-02,5.538229586409856853e-03
3.296462352969425219e-02,3.911787002085861609e+00,3.012050022019168924e-02,1.415796823416309164e-02,2.137039455551777711e-01,5.544045445752065164e-05,2.343360428363001208e-02,5.575946399033969957e-03
3.591559484250838458e-02,3.719016181157477785e+00,2.464521221295320683e-02,1.793277803345537380e-02,2.085636821058181045e-01,4.609725751290877908e-05,2.205918844296164000e-02,5.603924573776210283e-03
2.953005948171047446e-02,2.714610604315571774e+00,2.877969085130204982e-02,1.621943273196445323e-02,2.066378921916725842e-01,4.345633580710122056e-05,2.338543265780770181e-02,5.135379758364379786e-03
2.899897751698762502e-02,3.400576609050365295e+00,3.130442267250446720e-02,1.053684883158095137e-02,1.635082535990813046e-01,5.079002403612840709e-05,1.977999135278126971e-02,4.569889324584511768e-03
2.858561386755694572e-02,3.157597506278105204e+00,3.236735080472319392e-02,1.075911845532224673e-02,1.621977308357882008e-01,5.132693511674197770e-05,1.953483441290074923e-02,4.662675581002709291e-03
2.642594495303427632e-02,3.233143698939811461e+00,3.253870810171308886e-02,1.348853243194371963e-02,1.751747550411632826e-01,4.886221279996594947e-05,2.138961606502710541e-02,4.220676260434037645e-03
3.705565342973405479e-02,2.985104898660359218e+00,2.932931106645933483e-02,1.243422437102000011e-02,2.059589583558717740e-01,4.954741028304669129e-05,2.205887556778137262e-02,5.513475029805441421e-03
2.867625301532698498e-02,2.945659013175029983e+00,2.862869232137979503e-02,2.563560341687181471e-02,2.054150683891395601e-01,4.870485096269788311e-05,2.611044647635265073e-02,3.314673667558749783e-03
3.573072643207041849e-02,2.863066298966160161e+00,3.003853504823744691e-02,1.131007198612095192e-02,2.155335054273281592e-01,5.107161460920571196e-05,2.270296795393978578e-02,5.481482361925908708e-03
2.990293684831716800e-02,3.269734277244633169e+00,2.828115510901017121e-02,2.393230695724475957e-02,1.996265222295674491e-01,4.700417387267589986e-05,2.591351281668926101e-02,3.240239601559927098e-03
3.553177622748041747e-02,3.558632749938041684e+00,2.500980372761550663e-02,2.432762095980591302e-02,2.340410972568268411e-01,5.330960118517872720e-05,2.475997402379584780e-02,5.888435845943692723e-03
3.057034062101443919e-02,3.612491181489433600e+00,2.603076542632872317e-02,2.506990063086336415e-02,2.308551312784959397e-01,5.287338129901844857e-05,2.536246283790619463e-02,5.842200799640810682e-03
2.924186476267010004e-02,3.496943991995526968e+00,2.658710842229754928e-02,2.220753894734564179e-02,2.294245754451078867e-01,5.573028326699500107e-05,2.619842026681249922e-02,5.699849003173492606e-03
2.572395789150094120e-02,3.223415265335334734e+00,2.801681322932190327e-02,1.864345249689747935e-02,1.992384652428188796e-01,4.826876962346098227e-05,2.162938389090263494e-02,6.024071919609794330e-03
2.783121390748565654e-02,3.806252295423926402e+00,2.674811931579438098e-02,2.190428768688843300e-02,2.274708287738559376e-01,6.239845716412771549e-05,2.572235572588105548e-02,5.543346333599710567e-03
3.403967429793128274e-02,3.700849826924192065e+00,2.487697265968192434e-02,2.174010301884473154e-02,2.245690696685245236e-01,6.210580291139508765e-05,2.459347703058308715e-02,5.596669127529956510e-03
3.149939449238357836e-02,3.159957905241604692e+00,2.471390685884684510e-02,1.861262070075370839e-02,2.023222906398036702e-01,5.223940503536483881e-05,2.350038436040544423e-02,4.904945054561477696e-03
2.590989242924678776e-02,2.344463873329998282e+00,2.880848730068570618e-02,1.785194263479882373e-02,2.167838990946154842e-01,5.045742176287964104e-05,2.328777243558937185e-02,6.114775655586542763e-03
3.475552646029588660e-02,3.285438581866476415e+00,2.829644467453188914e-02,1.424415173626571683e-02,2.500031408445793080e-01,3.664695409365060282e-05,2.750833618208227763e-02,5.749934359601776256e-03
3.310537921349387264e-02,3.353289859393478345e+00,2.971372039489238517e-02,1.593781185612419202e-02,2.444469470157744351e-01,3.844411308703675088e-05,2.679373455146328437e-02,5.756057009727610398e-03
3.589987925866579277e-02,2.913896391710863565e+00,2.220872747039333642e-02,1.893855390059281940e-02,1.709330342385803891e-01,4.572718050700802012e-05,2.034487203737515501e-02,4.473157356162318563e-03
4.099560710962100313e-02,3.122777578769259765e+00,2.280077409742401265e-02,1.855510456088725266e-02,1.693919146330024050e-01,4.806137782972774979e-05,2.017408738572126770e-02,3.989158979674292671e-03
4.124467539049995329e-02,3.308936238147722086e+00,2.482886302063019857e-02,1.078759127105178954e-02,1.938624035050696692e-01,5.120643251762756583e-05,2.192750790760043811e-02,5.263796519639417706e-03
