# theta,p,s0,sInf,kappa,gamma,y0,yInf
6.786600773976386725e-02,3.476745461005971816e+00,2.792171941603007260e-02,2.187445963818952788e-02,1.384457884215888890e-01,4.030488315300581012e-05,2.396998336968954313e-02,2.664364519730740011e-03
4.323217799130980171e-02,3.798356113270270118e+00,3.078055286729105416e-02,2.206003811656348165e-02,9.365913388004004636e-02,5.299272769772482220e-05,2.028487691052536027e-02,3.859433435999146730e-03
4.300152898851937466e-02,3.795311467050365373e+00,3.231811549225919317e-02,2.214909740066031349e-02,9.616931313649258739e-02,5.393211309410147808e-05,1.985638363012293822e-02,3.819097074833707403e-03
3.723917282684852809e-02,3.861296663604179447e+00,3.236695657648108737e-02,2.482950864176486361e-02,8.932957228853009857e-02,4.992915463118805137e-05,1.954758029355270835e-02,3.770771521442673347e-03
4.696729591797137865e-02,3.636196221770795489e+00,3.009349733243633571e-02,2.353615646424746244e-02,1.198931274966207883e-01,4.162007477293554219e-05,2.252586117551424669e-02,3.148671865239480779e-03
3.772753802560247643e-02,3.711948401607903403e+00,2.974638738380630879e-02,2.125020892969904304e-02,7.970368811756980976e-02,4.939156963070615871e-05,1.869943045202551030e-02,4.071563825725143908e-03
4.591078056074590630e-02,3.760851301406342273e+00,2.901914259742858007e-02,2.378079952232952862e-02,9.458115970619536406e-02,4.666999149803884646e-05,2.002956932643521273e-02,3.392176221739160672e-03
3.812518857606708722e-02,3.906682289982953638e+00,3.046419882357193076e-02,2.380090491026160687e-02,8.331539694697921716e-02,5.004509673228326144e-05,1.902739419482032610e-02,4.285346590728973323e-03
3.872097962987245540e-02,3.691257188209947859e+00,3.222318807567315507e-02,2.476858243402515342e-02,8.566287292874803783e-02,5.303957952555461144e-05,1.898997924011661120e-02,4.147646954550545002e-03
3.862920659480722357e-02,3.820949693352215792e+00,3.190877088950824780e-02,2.483406610917808857e-02,9.596264887694531953e-02,4.529035134827771690e-05,2.020399721072370369e-02,3.901017847238648275e-03
4.299858912910301673e-02,3.737565575858620814e+00,3.257041174817983109e-02,2.191194331599308903e-02,1.042452011583360066e-01,4.398319930418644481e-05,2.080035938653140501e-02,4.208686695009232134e-03
