# theta,p,s0,sInf,kappa,gamma,y0,yInf
5.408518467666507913e-04,2.561552122497007478e+00,2.818859685932093365e-02,2.011988282557073196e-02,2.550319418313592990e-01,5.622633420469163104e-05,2.713845079875932403e-02,1.579287506428143310e-03
7.624174191118842378e-04,2.714684309571545384e+00,3.175360468956858057e-02,2.772157137601048357e-02,3.435458882569342176e-01,5.289530299885711177e-05,1.292692416543244661e-02,1.650952634306761431e-03
9.493673061189134271e-04,2.899051710877941002e+00,3.138052845570543647e-02,2.294350198364505239e-02,3.128436344418686899e-01,4.949546413255449210e-05,1.391815888130833179e-02,1.721868249908555535e-03
4.923660880126038732e-04,2.266063444788821712e+00,2.741517637135880425e-02,2.154175861635900663e-02,3.044869631628819850e-01,5.418303039037623657e-05,1.529488306768847332e-02,1.601033599864377542e-03
4.904304437476157252e-04,2.458349443699938686e+00,3.060430236116436914e-02,2.248247417979718984e-02,3.362613403105175758e-01,5.597558653726113480e-05,1.288015586354928146e-02,1.162041304536590115e-03
7.249794913016074146e-04,2.770748496112101389e+00,3.524910810652226445e-02,1.835345076112083335e-02,2.512371504272675748e-01,6.113186474857046099e-05,2.433074893666901592e-02,1.841656325629216192e-03
6.185743277083920969e-04,2.849100586642267174e+00,3.430385272720661710e-02,1.512948608724326745e-02,1.817814000537389674e-01,3.608296322707673151e-05,2.604310065715849734e-02,2.170100528969114498e-03
4.289190084810758584e-04,2.274608203035999310e+00,3.132679956166100482e-02,2.387752751698896808e-02,2.930662213302849262e-01,5.489663307045543057e-05,2.708506971183386597e-02,1.724174291624552607e-03
9.289006264489136581e-04,2.802268492629619967e+00,3.817179832467750694e-02,2.339499333466782405e-02,2.693393323101796466e-01,4.027806359569785011e-05,2.118805866340700908e-02,1.811206645642613475e-03
4.774485070383904946e-04,2.042549995669626028e+00,2.949815405710524974e-02,1.752260550543555812e-02,1.805522610408308304e-01,5.385677994085589842e-05,2.381915396548367481e-02,1.290490442226226164e-03
3.267489678928961168e-04,2.413848929262630172e+00,3.795979498092476312e-02,2.134322624499707458e-02,2.321003900264145270e-01,4.742508593405553335e-05,1.680279643566717079e-02,1.575610909027330480e-03
5.312347822580322249e-04,2.883925271395797907e+00,3.963707618300888608e-02,2.184828037072147899e-02,2.555001014839268225e-01,5.861217379370852387e-05,1.640972415710517315e-02,1.576984486348486248e-03
