# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.729425262023679133e-01,2.359336365735955177e+00,3.835757544398608193e-02,1.418616302627654334e-02,1.638334254705462179e-01,3.680467817158809569e-05,2.814308245655513033e-02,9.425521379680026207e-03
1.681061639407350761e-01,2.504739373957677540e+00,3.448276097875892232e-02,1.021295378834675971e-02,8.898918386083114196e-02,3.486685196267091095e-05,2.695297596172082852e-02,6.942897732775447917e-03
1.738835499754234348e-01,2.916121651554359762e+00,3.205097174019225920e-02,1.123188730504900285e-02,9.144057915733236341e-02,3.705905299114499262e-05,2.457762566140395816e-02,7.278188208491899631e-03
1.838845957742624715e-01,2.115206762590216005e+00,3.617109289762724528e-02,1.427756442888207522e-02,1.550175195926373761e-01,3.505569576947038774e-05,2.506641692035543184e-02,9.331331460072892978e-03
1.818023946933377266e-01,2.012103313459592258e+00,3.425512008032237377e-02,1.415913785627252730e-02,1.485032017228102019e-01,3.271009452291621759e-05,2.258735630557602223e-02,9.289877621570338806e-03
1.762523944370771312e-01,1.964124588121902715e+00,3.329625959037765814e-02,1.418147130707708183e-02,1.526382725513788230e-01,3.216693896704974612e-05,2.208108387069477804e-02,9.280339603529547815e-03
1.771837558207126351e-01,2.210162665295330342e+00,3.270782350384800197e-02,1.442682074068947495e-02,1.564295543228794716e-01,3.278855606425677937e-05,2.188396484607283907e-02,9.271894898426885981e-03
1.740824177000441786e-01,2.844484022743196228e+00,3.044074213974851811e-02,1.136617553677491364e-02,8.898553221091365373e-02,3.051820750404612645e-05,2.719648231258576382e-02,6.811439850952888744e-03
1.806927332790369267e-01,2.417982128334974057e+00,3.800661898096650837e-02,1.418077923714219923e-02,1.915736381553559131e-01,2.953486331446586688e-05,2.058729851445305348e-02,9.104814825941056136e-03
1.638931304875694828e-01,2.905164354036057439e+00,3.490064853354121061e-02,9.554357918918494549e-03,8.420987683401476298e-02,3.066780956783982489e-05,2.950400673731224874e-02,6.664157303446278068e-03
1.647811680777070131e-01,3.030625513447795072e+00,3.261329256800216819e-02,1.078094141328526240e-02,8.536114864860991358e-02,3.643523958972812231e-05,2.792880110959296280e-02,7.165400835925569804e-03
1.663379062717500745e-01,3.104344026695753378e+00,3.039863870429268186e-02,1.156168512661113860e-02,9.207404714081492136e-02,4.215882147788706219e-05,2.723685531193206777e-02,7.202684184963960810e-03
1.763358358756219046e-01,2.833284649015312517e+00,4.157549264477376078e-02,1.467951546230128641e-02,2.361431382707550319e-01,2.892544302816366951e-05,3.035923687010220334e-02,9.112755143513893638e-03
1.834995657623899323e-01,2.442362442662953992e+00,3.773791164443787011e-02,1.332033705108928538e-02,1.285465813736802465e-01,2.857686545677076863e-05,2.082257168838424349e-02,9.187882513584497493e-03
1.728796437259936258e-01,2.977158627528513346e+00,3.140447293204723378e-02,1.075231953496783369e-02,8.658642964691767863e-02,3.217563666446104247e-05,2.687983646972547450e-02,6.746544971706798510e-03
1.803689469214422025e-01,2.740048371133848804e+00,3.790126338632062580e-02,1.443644757852320833e-02,1.748116783149563369e-01,4.320197932192083466e-05,3.161980652379066392e-02,9.059393590901951288e-03
1.820685785692045811e-01,2.013932364337198688e+00,3.421871584200787686e-02,1.404871461980065558e-02,1.548895598222355396e-01,3.188332090924733583e-05,2.314249613042641818e-02,9.372809176551163621e-03
1.729163425571981494e-01,2.859625651373491895e+00,3.352472322842621477e-02,9.377856730687639253e-03,8.108136454870976118e-02,3.381531441799289682e-05,2.494763539266713070e-02,7.161304920280910785e-03
1.756643918279414684e-01,2.967231477747175994e+00,3.155726065469639796e-02,1.030182645073038014e-02,8.188245592447380983e-02,3.596396635953931980e-05,2.530904570692971492e-02,6.643147142448955697e-03
1.840728996922689209e-01,2.413923304647106249e+00,3.567706351777773233e-02,1.419874414958926558e-02,1.487697496535929087e-01,6.082917196349687833e-05,2.285075582512777551e-02,9.276655041699220436e-03
1.711271642874936660e-01,2.704759024216760288e+00,3.536147425325468496e-02,9.256645682433872410e-03,8.256617547118867695e-02,3.628868814698445931e-05,2.719810458232009565e-02,6.250274785751206395e-03
1.773812671710347233e-01,2.357172266217039791e+00,3.637585840403165932e-02,1.462089238043994856e-02,2.073081985336900079e-01,3.582827424927268844e-05,2.383961863384449417e-02,9.236835925454545126e-03
1.719545372383560200e-01,2.190041095902465429e+00,4.018716017503384808e-02,1.447037305896107379e-02,2.024367589458805627e-01,4.267392730917720235e-05,2.175559848939500815e-02,9.531058481821804915e-03
1.715156462783423708e-01,2.637062418974284839e+00,3.595258910405566000e-02,9.682278039555862817e-03,8.620858282930976557e-02,2.961029182810780068e-05,2.846295330397449058e-02,6.349478145043174933e-03
1.667895657552122268e-01,2.664108143679306373e+00,3.591465586109920255e-02,9.604226695550879475e-03,8.556208983690506698e-02,3.002261892641089713e-05,2.752394213346586252e-02,6.128018734643842988e-03
1.754210429738636279e-01,2.674029492265966201e+00,3.600803001786598984e-02,1.367668661462456345e-02,1.390275708038478109e-01,3.581412763426951312e-05,2.476039491626350758e-02,9.381217291519403090e-03
1.782346310681729162e-01,2.346567171799970097e+00,3.505282825973606020e-02,1.320849006000766705e-02,1.216470808341498649e-01,2.869127463554459184e-05,2.487862037001841234e-02,9.283201529921659978e-03
1.743314307242397609e-01,2.825012598468440661e+00,3.216990251281362512e-02,9.345675460063108606e-03,7.880821057266056140e-02,3.583979192588843224e-05,2.520491910927604579e-02,6.030837459076563919e-03
1.764993196332255709e-01,2.873648106771428790e+00,3.466518920907239037e-02,1.332942342128877466e-02,1.209145692436621733e-01,6.053955903172384372e-05,3.009502662166657627e-02,9.501484921296519254e-03
1.693477345610018836e-01,1.861408732155129364e+00,3.568710223913688917e-02,1.406231627624757001e-02,1.445351046709652809e-01,4.818932511979385510e-05,2.833434575699752059e-02,9.428388020987358772e-03
1.741591861462593038e-01,2.513072269996712738e+00,3.542474244798014815e-02,1.370179217989185225e-02,1.387295157863157880e-01,4.840905652633309701e-05,2.701522100682190661e-02,9.166645551267707873e-03
1.820262186740611299e-01,2.530409002803173379e+00,3.775998113815744184e-02,1.432393726072955439e-02,1.492156183270605119e-01,4.257406854417242263e-05,2.692128331862211899e-02,8.971856805521731190e-03
1.784804557874160036e-01,2.081665977453946326e+00,3.421400977329011606e-02,1.453295226342847697e-02,1.824521303419360252e-01,5.198522047706931819e-05,2.601908158151099854e-02,9.465906313057624588e-03
1.828052033629430639e-01,3.170137605288071203e+00,3.738617103051081192e-02,1.287735360849955914e-02,1.170244159296171538e-01,3.634007695055557486e-05,2.422692193261772806e-02,9.144838181623291679e-03
1.680989166733954099e-01,2.817767278887256310e+00,3.544825746860042620e-02,1.457619290699354274e-02,2.074878301319236784e-01,4.935349822329689458e-05,2.918398677896135232e-02,9.445955512942449603e-03
1.646145518833761479e-01,2.595870025240786916e+00,4.342049179485701210e-02,1.448851349307948150e-02,1.832276143449363681e-01,4.297718800178369514e-05,2.835465628899593027e-02,9.605868301548858845e-03
1.839847988628887099e-01,2.703731845743821527e+00,4.230440868128912402e-02,1.415358095226479200e-02,1.597096197918351779e-01,5.113568937409571519e-05,3.261775683204949650e-02,9.266104011681496749e-03
1.855952775146325062e-01,2.236400234478186810e+00,4.040624415709199307e-02,1.450742811802344448e-02,2.177252509504850886e-01,6.073011234207323524e-05,2.703465991693068671e-02,9.469219551973294402e-03
1.717199546414933664e-01,2.447428808098633723e+00,3.490773202805366737e-02,1.215492309283308300e-02,1.017915984670512419e-01,3.309578538822213685e-05,2.475038337354988280e-02,8.813188248799742538e-03
1.715084612480919923e-01,3.270216498038581499e+00,3.083020657880841675e-02,1.128334892203368238e-02,8.706477556016455066e-02,3.231503397703214373e-05,2.846474861754179700e-02,6.958987064992100055e-03
1.685788023486390341e-01,3.176009142194176516e+00,3.299092503822920880e-02,9.148304144939807883e-03,7.848835066187016818e-02,3.503534534431329203e-05,2.579807791252277868e-02,6.792571545735383819e-03
1.671402604157271876e-01,3.228415356034915806e+00,3.463151796614100109e-02,1.045941399759760249e-02,8.767117890343709141e-02,3.669558302478668615e-05,2.770089924620492902e-02,7.025559081067654123e-03
1.871091374039061395e-01,2.982439442917780070e+00,3.834648973486590867e-02,1.444952566178309313e-02,1.683837793461226973e-01,5.493999070269885675e-05,3.700510576755230291e-02,9.477841270883276617e-03
1.835258769783500998e-01,2.578678942590125978e+00,3.315850334727955817e-02,1.433246917934338609e-02,1.708810437499963808e-01,4.434173722734763821e-05,2.465066378465370633e-02,9.425990650366394830e-03
1.824063311274217447e-01,2.546809724397285812e+00,3.553294658640223508e-02,1.220018172412861215e-02,1.096835235186206514e-01,2.630070758643569831e-05,2.115463905092260927e-02,9.011722688702412595e-03
1.697148203059447580e-01,2.972420687557405738e+00,3.203026787126923847e-02,1.101593922982606159e-02,8.967243374755375085e-02,4.066212754126706920e-05,2.639225041576034186e-02,6.991386176415981257e-03
1.767523072694591468e-01,2.619580756401887811e+00,3.880046309902406704e-02,1.411329380425483879e-02,1.716858108603962207e-01,5.054840216082935513e-05,3.232514797169269705e-02,9.441820579642911868e-03
1.847785991229909941e-01,2.781398408141401823e+00,3.742681974114483306e-02,1.396556615880617525e-02,1.569244427030662969e-01,4.091840489569066212e-05,3.014188327849219584e-02,9.327860960284891853e-03
1.797457159297406737e-01,3.267528896751319412e+00,4.045713870145956070e-02,1.307944241958293626e-02,1.267128135871424810e-01,5.696108540546338070e-05,3.448783964470884811e-02,9.481808798240809813e-03
1.801632735643330652e-01,2.751586162786376022e+00,3.322030149930265547e-02,1.019228218590662906e-02,8.511809727264604830e-02,3.596800422450601098e-05,2.526624256870819984e-02,6.531179666731700903e-03
1.796126040448014771e-01,2.529087346031781980e+00,3.141655012029868216e-02,1.104419176058867025e-02,9.154433743837978033e-02,2.682558227921930197e-05,2.848055347507921775e-02,6.263243378857421065e-03
1.814979660102151449e-01,2.798811847708019496e+00,4.108676033048526410e-02,1.338571764561676675e-02,1.310581844838139831e-01,5.195441929781529055e-05,3.237393647283257764e-02,9.202508339918003336e-03
1.832864945732175233e-01,2.681150244040985342e+00,3.661297535667362019e-02,1.188075668591584075e-02,1.054805244728848762e-01,2.852076527953604194e-05,2.042354130073984614e-02,8.972171632302190780e-03
1.747714052545143171e-01,3.068907626829891822e+00,3.611127439539063566e-02,1.391355731329537056e-02,1.269696770857595691e-01,5.570356045171864263e-05,3.443997152947635837e-02,8.590491248219202583e-03
1.770915508076605083e-01,2.438216193361502970e+00,3.069255946951409894e-02,1.092145615028284819e-02,8.649973457631146556e-02,3.973999431908165406e-05,2.416989789664034452e-02,7.175254441423028172e-03
1.702457362443744182e-01,1.623023756763743108e+00,3.248031054688287067e-02,1.267903863104733776e-02,1.096195727605658726e-01,3.316555488507677536e-05,2.501755156990927501e-02,8.975582867741627863e-03
1.854061217016076957e-01,2.396725135128252582e+00,3.827776554079035526e-02,1.384584179969079731e-02,1.437333528105782243e-01,3.460118000460645177e-05,2.658452593088704227e-02,9.354646910243756552e-03
1.717654721912532656e-01,2.839899122968832401e+00,3.885195198033519065e-02,1.334474332251057993e-02,1.266349254013112435e-01,5.010699608252054053e-05,3.014215327464324010e-02,9.533088626783089298e-03
1.800328771539778105e-01,3.011735124884809434e+00,3.156076834778204915e-02,1.325872724571893098e-02,1.172081438035117995e-01,5.247977846024685634e-05,3.011492559946257405e-02,9.294166229995758088e-03
1.751372665473290569e-01,2.823308856972519543e+00,3.742048006674147248e-02,1.402684637249413356e-02,1.337042426975017795e-01,6.250598041698570003e-05,3.571274738490469447e-02,9.230610898191682692e-03
1.774145749969472385e-01,2.494281082925311033e+00,3.626451485765567334e-02,1.282383505857647051e-02,1.163004420188592375e-01,2.445926478204160976e-05,2.668169431080807258e-02,9.070695193919016408e-03
1.838432465666606230e-01,2.262617018598850560e+00,3.540011733459488136e-02,1.325972190372574737e-02,1.289700269219961892e-01,2.716416283158549824e-05,2.174469116803698712e-02,9.329990534545850103e-03
1.646797610333511630e-01,1.943613001628536896e+00,3.609376762543628492e-02,1.349372762575302975e-02,1.319284457756332851e-01,4.216234180261328588e-05,2.844137332748827504e-02,9.645589936410037604e-03
1.813579244354686648e-01,2.608993581182191601e+00,3.374522341846180468e-02,1.374278118681934724e-02,1.383055758976035887e-01,3.580949384323495058e-05,3.082317580690799655e-02,9.670366064384967528e-03
1.713446952874105034e-01,2.352402515367526536e+00,3.794518749363894744e-02,1.163530453591994120e-02,1.035871304253045133e-01,3.656880837229807503e-05,1.945635700699720194e-02,8.674419690218090201e-03
1.728071094324368784e-01,2.692665632494757322e+00,3.619309734563845582e-02,1.329126525226857064e-02,1.223148722697004198e-01,4.066109400687874741e-05,3.320477087111431413e-02,9.358928465649559575e-03
1.777646093504972047e-01,1.856032367289413010e+00,3.670998416030769179e-02,1.221680636384621203e-02,1.099771634196565345e-01,3.405584114399463094e-05,2.049047656865797540e-02,9.598280899922102816e-03
1.767079826434914680e-01,2.170734284390196223e+00,3.368110670371207011e-02,1.379050480133599613e-02,1.355318431083457620e-01,3.135212162744200536e-05,3.145995334115068293e-02,9.530885444372323018e-03
1.820999671041350632e-01,2.022960464768329025e+00,3.345573061751035138e-02,1.327558786011064085e-02,1.204185156400216089e-01,2.857897583915370134e-05,2.159950867127955962e-02,9.456584459150004993e-03
1.677595359660474794e-01,2.038198371855848290e+00,3.400599610669833434e-02,1.399221902152189556e-02,1.286762413888342949e-01,2.769892219874748232e-05,2.542484115554329710e-02,9.272928597992668998e-03
1.713747371025395316e-01,2.369701793515142985e+00,3.948564573227247160e-02,1.305454454304441451e-02,1.293421576525944083e-01,4.737941398790817171e-05,3.171536471284644443e-02,9.498751306493156965e-03
1.682179435191805406e-01,2.350299717874757555e+00,3.707147476697749550e-02,1.416617690547398653e-02,1.539467958548035309e-01,3.596697724529119390e-05,2.931422665412021511e-02,9.063707341776321494e-03
1.609821247918497844e-01,2.931887026079994740e+00,3.888482124655231326e-02,1.217211939683323502e-02,1.095136434724772456e-01,4.515599377719053405e-05,3.092689501693176787e-02,9.441649249892167597e-03
1.735973955446770689e-01,2.752654968843564642e+00,3.184463274303300784e-02,1.175781545191329283e-02,9.239357615005223956e-02,3.077073698886891089e-05,2.755767310915148427e-02,6.284636383508896210e-03
1.766797875911954308e-01,2.720013625836849247e+00,3.725376411595982679e-02,1.348018290024678538e-02,1.245610248065377040e-01,3.395513454637753457e-05,2.125570999002794961e-02,8.634790608018751493e-03
1.658754032900726094e-01,3.466085595448558099e+00,3.443583497442689878e-02,9.954124675875843098e-03,8.292837994362095566e-02,3.673624315362011117e-05,2.642824555471511364e-02,6.502466241133367762e-03
1.640117558685666443e-01,2.548502834641792170e+00,4.002731713458429486e-02,1.307902861769517054e-02,1.272085867751533705e-01,3.771720022418511680e-05,2.591639055893926735e-02,9.050900521299306417e-03
1.688350245492127033e-01,2.376561696515478328e+00,4.070329757822105377e-02,1.337917755092570687e-02,1.262242674761804573e-01,4.344449662139777263e-05,2.421910308881776094e-02,9.168538325574245029e-03
1.691985357301473425e-01,2.716882946532993781e+00,3.373694957664038346e-02,1.410744085259769097e-02,1.340379666584918528e-01,5.856731684102288384e-05,2.939077772340067951e-02,8.984180855461905771e-03
1.597864991508478327e-01,3.032620018699292430e+00,3.454848007559702117e-02,9.130486766213464361e-03,7.969468901142982842e-02,3.773411406453877425e-05,2.579448896334330874e-02,6.854652589590049666e-03
1.703336180100794572e-01,2.342139288235888905e+00,3.192356802189181414e-02,1.023477496561008004e-02,8.343494224740756471e-02,3.595578074720304424e-05,2.884026658984584213e-02,6.979814016837290226e-03
1.765831322797582759e-01,2.135760913580634135e+00,3.807503343345398916e-02,1.031295576898816693e-02,9.170026814640595825e-02,3.799568217186463523e-05,2.110314470551006086e-02,8.566442653373116528e-03
1.738840418958134126e-01,2.385761414486908816e+00,3.913438538053039262e-02,1.257261495924635528e-02,1.118262835576755432e-01,4.273934121026754494e-05,2.418384522453955604e-02,8.800255244072911071e-03
1.811317358348123185e-01,2.506284515764893417e+00,3.949402047428285378e-02,1.417299262539706284e-02,1.709132873176477940e-01,5.023546218829505125e-05,3.313941058359303610e-02,9.727551018304398875e-03
1.656834753859476039e-01,2.271088802135445395e+00,3.892146743160200539e-02,1.091219038193401610e-02,9.584867108608623176e-02,4.994554740086341096e-05,1.888410530741946661e-02,8.662664033969846508e-03
1.773028328689365274e-01,2.433983570853782030e+00,3.918593781127453074e-02,9.935691716334313014e-03,9.228220029966992255e-02,3.625586615734231944e-05,2.390691922756250226e-02,8.038632629977501137e-03
1.808374989134568234e-01,2.606895916599903718e+00,4.050926363357061633e-02,1.423901873119898243e-02,1.550885391940079738e-01,4.193098976949998169e-05,3.280052809374543049e-02,9.619396672262933365e-03
1.805500850250622014e-01,2.483738495817338077e+00,3.368364577734129367e-02,9.043011108260652284e-03,7.961392682465609494e-02,3.390459319549446031e-05,2.843499528795976825e-02,5.747080997541848500e-03
1.852384770963302341e-01,3.299790000885718388e+00,3.467413166754456516e-02,1.204323828674239497e-02,1.057433394559862821e-01,4.911576292424181403e-05,2.859179921614287898e-02,9.102072242633894861e-03
1.838981718233742846e-01,2.365883791896176813e+00,3.524625165083405259e-02,1.386519676814806229e-02,1.553804630620135019e-01,2.895865615578591414e-05,2.299509363055365560e-02,9.495769851286323809e-03
1.667469684917262662e-01,2.871096033258073721e+00,3.089494381273205983e-02,1.016254473798183788e-02,8.154886007851083751e-02,2.619206163167713059e-05,2.471950572392862117e-02,7.072139128038050504e-03
1.833589186613602817e-01,2.250979776869644677e+00,3.309132548560208414e-02,9.765734961601858777e-03,8.342401580895786317e-02,2.237162113042014149e-05,1.732792489030133415e-02,8.942533669503463858e-03
1.733106151053996902e-01,3.009451208820455026e+00,3.159945494361416501e-02,1.077834897299860366e-02,8.638513625199026325e-02,3.601409653497532370e-05,2.526810683631173712e-02,7.559559379423153036e-03
1.858606501520424503e-01,2.258144980372340349e+00,3.951463889479887165e-02,1.337846252550522683e-02,1.343680266929319633e-01,2.695150082868580472e-05,2.025661553824971775e-02,9.305581792758326268e-03
