# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.710094983748476349e-01,3.310119119563644130e+00,2.314450920098584316e-02,1.220350334748317167e-02,8.933388119937328564e-02,5.131447517119499754e-05,1.610413297316786244e-02,4.576953606843874554e-03
1.613904606688838783e-01,4.245251197926412701e+00,2.475376729368669940e-02,1.479718074094605110e-02,1.085423367590637317e-01,5.735121111041877875e-05,1.814622391549677860e-02,5.415188430929425423e-03
1.729731068164072072e-01,3.408902623345535066e+00,2.502623080920009582e-02,1.512361134185547309e-02,1.672631264591457889e-01,5.829327786277261865e-05,2.405433036186423526e-02,7.089470208029811753e-03
1.574915724534734496e-01,4.091422689833478010e+00,2.410561687260624059e-02,1.461993251103050825e-02,1.084258446195637687e-01,6.068804364316712286e-05,1.727015653322818561e-02,5.889045337714597476e-03
1.629077673088333289e-01,3.988759523789579209e+00,2.358292604436511286e-02,1.543209693928182004e-02,1.134523083819042183e-01,6.301092719282981917e-05,1.978910980853559182e-02,5.739341986031643722e-03
1.643612383203960359e-01,3.135503477422073804e+00,3.288139309495831386e-02,1.558185572442869447e-02,2.014776502548570880e-01,5.712545351164990476e-05,2.401809016916073292e-02,7.666911983896957175e-03
1.576622649196897652e-01,3.805389519381779273e+00,2.654816831484405754e-02,1.267647054762658688e-02,1.144003943587277028e-01,5.472492039418040552e-05,2.106094074016244197e-02,5.508130803173321224e-03
1.664025411102809937e-01,3.926542352269797753e+00,2.190011170831633255e-02,1.633234410675730996e-02,1.047735923716299339e-01,5.761863159825678451e-05,1.801303159160306394e-02,5.507247576427903510e-03
1.778618396889703746e-01,4.081615990621322076e+00,2.389797286114201183e-02,1.256942139649840952e-02,9.640986548519867028e-02,4.918014470236517542e-05,1.850048862080755363e-02,4.311710952130291992e-03
1.714548119392764192e-01,4.045960535320733520e+00,2.813931677501302006e-02,1.110083500533422252e-02,9.778928209580135811e-02,5.565400071158438242e-05,1.682985337194540729e-02,4.668459086047881297e-03
1.705961515736356959e-01,4.085708667304568387e+00,2.586281316097961691e-02,1.345886136651644818e-02,1.169957977717269587e-01,5.901684447411274754e-05,1.746258192127977255e-02,6.233023465496113739e-03
1.743408895931000679e-01,4.239263573608679003e+00,2.311530246896994004e-02,1.464043011566927739e-02,1.335886677919799204e-01,6.327287920135394597e-05,2.260194934442125159e-02,6.453351432347517562e-03
1.727920128230615582e-01,4.220661594406853290e+00,2.392505516246150668e-02,1.357022952703462043e-02,1.155725387433047119e-01,5.258600061988110059e-05,2.187538630313936097e-02,6.060515893057483693e-03
1.661047745618942639e-01,3.873251304979711929e+00,2.633497097276945795e-02,1.387323766310219822e-02,1.328346193493581961e-01,5.600558760729968115e-05,2.409905370870521826e-02,6.211898423062933196e-03
1.535580053125617794e-01,3.568882623429245893e+00,2.653673359016365391e-02,1.404059063834487038e-02,1.335932886121831420e-01,4.724856717750681632e-05,2.408105752064575861e-02,5.880450954801068678e-03
1.607136391943378151e-01,3.561811080838432009e+00,3.077428422459968504e-02,1.345758586855408043e-02,1.361158584762289792e-01,4.315235634180364231e-05,2.744239813405896858e-02,5.218633944770882487e-03
1.615956897417587246e-01,4.231468637976814939e+00,2.228646605840343270e-02,1.465415132823772067e-02,1.094973710401601630e-01,5.863258738725095055e-05,1.950517208998977028e-02,5.797576969004248834e-03
1.705012165213135866e-01,4.074963044566645820e+00,2.272699616399846342e-02,1.276140667241863931e-02,9.577532720648539166e-02,4.687726270680029548e-05,1.978673498403294567e-02,4.318643575427466574e-03
1.552022622113618244e-01,3.727329028515951492e+00,2.434225861365563875e-02,1.293256700038265122e-02,1.057592571551129734e-01,6.426661674297125260e-05,1.946171817236430276e-02,5.294275767338049200e-03
1.519937313383546429e-01,2.975013116480416109e+00,2.694549409076489599e-02,1.432519228947557594e-02,1.505174624087452784e-01,4.427966650247910343e-05,1.918373531892989675e-02,6.878031815260353746e-03
1.721481845101391905e-01,3.429688652966393025e+00,2.717752444542293616e-02,1.155194755651203081e-02,1.071461273848510615e-01,5.199575486232679996e-05,2.128243270234408263e-02,4.435634085063849125e-03
1.786260820575510666e-01,3.511814628845593589e+00,2.461241043475980578e-02,1.251253715941048721e-02,1.067946017004923059e-01,6.129857989186406888e-05,1.465898094608813519e-02,6.540714544734132357e-03
1.700829205800143684e-01,3.978203191000130090e+00,2.420259672984372348e-02,1.164015956269908413e-02,9.093869011063429597e-02,4.220494059427067470e-05,1.662101776175250664e-02,5.051121403577529465e-03
1.635807667004294252e-01,4.298992313744767202e+00,2.736202774163755055e-02,1.113314063496848721e-02,9.883573205102071102e-02,6.403592065956803818e-05,1.433045254191610447e-02,6.309858669133496661e-03
1.439315275931690175e-01,3.121817446920442052e+00,2.786129246304424809e-02,1.389885925503967466e-02,1.404801166104203136e-01,5.225435978022424015e-05,2.389203715553306004e-02,6.154630878544412043e-03
1.463639238024641298e-01,3.660233519891264997e+00,2.856548434211295812e-02,1.199883996082324635e-02,1.050178827424029238e-01,6.914131860952017641e-05,1.999263625683164389e-02,4.712524657557083489e-03
1.772049586292139545e-01,3.458058985256759588e+00,2.374445034163895699e-02,1.282944278273442235e-02,1.030718776470895826e-01,4.291866229547254498e-05,2.083183185275001847e-02,4.243329578274972723e-03
1.693979232804973256e-01,3.378872495126087561e+00,2.702787085768946704e-02,1.240067982824223647e-02,1.102134366229715889e-01,4.660307247056252444e-05,2.220347417132672446e-02,3.995819884808995449e-03
1.597790007674280699e-01,2.805511295868800214e+00,2.499254285089780661e-02,1.364342621384091563e-02,1.268176080230720981e-01,5.536285194034296146e-05,2.323526869929302963e-02,5.209626744598450793e-03
1.631296779726681689e-01,3.579353970004109264e+00,2.678172671419310272e-02,1.109430240317481851e-02,9.257882578779547122e-02,5.548713584410834760e-05,1.993114251187697028e-02,3.319526530572398243e-03
1.494267773169739300e-01,3.005000891170638067e+00,2.937505396884118603e-02,1.131544305263280058e-02,1.084749499580230092e-01,5.169921505111455792e-05,1.921398775700959918e-02,4.745251248088025627e-03
1.660813218523387036e-01,3.249507237221271883e+00,2.452208733935688778e-02,1.281062853562443468e-02,9.890819570133251026e-02,6.127433395226586160e-05,1.969081889091210333e-02,4.135338064225823132e-03
1.776355653296431414e-01,3.285452642663473366e+00,2.035328404762146853e-02,1.501122748039257493e-02,1.074784415626140466e-01,4.623326373535865518e-05,1.818062375786040977e-02,5.842583678092842445e-03
1.748502810552156617e-01,3.003061737788041974e+00,2.354345419458180044e-02,1.519700074476228006e-02,1.318165917239422780e-01,4.310531125507136030e-05,1.838377997862547172e-02,6.097577433641082102e-03
1.709247599671441797e-01,3.974938759183047399e+00,2.286491166728173499e-02,1.277195663310041161e-02,8.632801404017045876e-02,4.809994337094618115e-05,1.622543409768564121e-02,4.399522024514408193e-03
1.704967719918293878e-01,3.184429401528692249e+00,1.949968447301600460e-02,1.522995197008959745e-02,9.818574350055797595e-02,4.110446147574171898e-05,1.540175292970336930e-02,5.768209640941076959e-03
1.539197345204555978e-01,3.852601675741415654e+00,2.344176551454500712e-02,1.481113095923386296e-02,1.333999942952108220e-01,5.872035905218611553e-05,2.233677157860992565e-02,6.449543417869151897e-03
1.691688361266148188e-01,3.384433136213122584e+00,1.942308223709878975e-02,1.615812286845939513e-02,8.703329968814207951e-02,4.301591968517220967e-05,1.743857268725315310e-02,4.236060755712573941e-03
1.587405875068785555e-01,3.525917107282622975e+00,2.368795642612309474e-02,1.376703612988417792e-02,1.170275070285413943e-01,4.780642748663818615e-05,2.222988644169174646e-02,5.362049133293056088e-03
1.706409464218438810e-01,3.421874068906177957e+00,2.341167132000948267e-02,1.183884554025562558e-02,9.300592181983817486e-02,5.582616009312356945e-05,1.369506509915698403e-02,6.528153094714650266e-03
1.681977756193989704e-01,2.986411473060516020e+00,2.153333984105678875e-02,1.431801333011428062e-02,1.011198547371183060e-01,4.389600562173369094e-05,1.562237574418682412e-02,5.690636200214449839e-03
1.761607866464839078e-01,4.106941756461202075e+00,2.222420849935785245e-02,1.406252520905697072e-02,8.109853309056029580e-02,5.201623010873151934e-05,1.582750337717283781e-02,4.268363368799186347e-03
1.681247267674506329e-01,3.894922484442032040e+00,2.609657930384366373e-02,1.259775642813023427e-02,1.093509692729794508e-01,4.875506293730164775e-05,1.980948123250390880e-02,4.354753730597356320e-03
1.747237789513324535e-01,3.590259022857285043e+00,2.604820122341747202e-02,1.067956515298632003e-02,9.086459627497948943e-02,4.187625319218731928e-05,1.599923361963311377e-02,5.010761231519101494e-03
1.749986161857739475e-01,3.844525690700156151e+00,1.995871300720574240e-02,1.879661875698939236e-02,7.662881153777026388e-02,5.389892950242898957e-05,1.128698778539218191e-02,6.399287830064269086e-03
1.659058816735805575e-01,3.951136385752188840e+00,2.166015402685752059e-02,1.569108075055806670e-02,8.376743186823278065e-02,5.685593719422197151e-05,1.334675306959094178e-02,6.013077246605410923e-03
1.710263391250949061e-01,4.045340899574903837e+00,2.144681140067896535e-02,1.759966391954129530e-02,8.689730030238128344e-02,5.460714006773120452e-05,1.317388219275144635e-02,6.394751127531750519e-03
