# theta,p,s0,sInf,kappa,gamma,y0,yInf
5.784665684498457860e-02,2.971162814494130000e+00,2.613619087560137971e-02,1.098568224087873198e-02,1.493037742131296808e-01,5.612466222963071762e-05,2.080633650160289630e-02,5.993489586724947554e-03
3.910189456233770927e-02,3.491237257004511818e+00,3.068055247967456031e-02,1.513443740090631914e-02,1.732212605223424351e-01,6.386983231373818861e-05,2.542072928444678512e-02,5.540061910750193781e-03
7.535126016369886326e-02,3.508122784727373933e+00,2.848993737280576879e-02,9.789734486531899427e-03,1.680425568177378870e-01,3.631402363692246856e-05,1.893134572267423862e-02,6.497992457052165390e-03
7.696729274241846663e-02,3.548616185015106339e+00,2.942836174821393536e-02,1.033226909347792315e-02,1.767495161070859466e-01,3.360920339057022410e-05,1.837207206509385363e-02,6.695783792473719749e-03
7.426805892317948909e-02,3.619638486061520499e+00,2.768240467807053448e-02,1.050807237719164275e-02,1.689159261759940467e-01,3.236786324568233090e-05,1.854155833531009531e-02,6.685302633557506542e-03
5.513000228501421796e-02,3.527868087783279094e+00,2.580012083688917879e-02,1.264991662428721630e-02,1.618491184640744873e-01,4.805987055153690624e-05,2.214343014708209864e-02,5.115615707145028737e-03
5.293369638798385568e-02,3.040832507418953945e+00,3.592281172086720514e-02,1.027988178354574331e-02,1.832997179832850099e-01,5.750393083160453234e-05,2.762658599256620148e-02,5.027348020065606354e-03
4.401759354352511450e-02,3.358672178073268899e+00,3.161237217515323189e-02,1.098962445717904975e-02,1.648257125606334972e-01,4.475501956442571656e-05,2.419698057119782503e-02,4.922490888294708475e-03
5.851350271264167680e-02,3.956417240556824755e+00,2.150456773449969244e-02,1.691717295545778349e-02,1.100402268113886139e-01,6.441570407526053571e-05,1.579758620182687354e-02,4.993418646496321223e-03
5.719543451992965821e-02,3.415289718581507650e+00,3.392907230286185821e-02,1.114390026804186300e-02,2.003136706432347980e-01,5.089960687991020526e-05,2.398794490933559009e-02,6.816317837607423213e-03
5.846451209117916464e-02,3.127028173407305989e+00,3.368452533296927703e-02,9.816144694071471041e-03,1.951267836246282639e-01,4.809613659909634794e-05,2.411329430100016616e-02,6.743482386156484688e-03
6.133698124807599600e-02,3.295025927031371094e+00,3.084836160972051836e-02,1.209843492963505289e-02,2.071070085499065183e-01,5.347817194182344862e-05,2.641535722713105050e-02,6.535241212253736949e-03
5.703529316607249683e-02,3.774973122318590057e+00,2.574242439483172620e-02,1.290778752881359577e-02,1.713653898601188164e-01,5.985150415627902762e-05,2.389213873099344659e-02,5.505424427516711350e-03
5.659509340598473104e-02,3.674476779567252827e+00,3.349962598006121783e-02,1.223971138562685544e-02,2.147760838473647960e-01,4.890684830830241045e-05,2.901220904918601004e-02,6.522613881504895142e-03
3.774667935526233864e-02,4.085502055440738189e+00,3.214244747997560547e-02,1.742995097645761923e-02,1.707178100639042684e-01,2.754610845251309376e-05,2.379827121628889583e-02,5.462428231125242284e-03
4.995830895304850805e-02,2.966212876005442034e+00,3.100786045307050987e-02,1.060422315724260378e-02,1.819567492705450873e-01,5.125799638010082268e-05,2.654129165565850476e-02,5.595127365726293087e-03
4.577861831499715345e-02,3.571768660454653244e+00,2.531351513567818914e-02,1.525160252158911690e-02,1.723739711079464443e-01,3.953643535247291217e-05,2.495239088593857041e-02,5.269457553301134037e-03
5.017503890247559245e-02,3.335680706661138917e+00,2.627346982674500300e-02,1.322229983522679557e-02,1.548563160449156206e-01,4.206458761818446701e-05,1.957143608429064152e-02,5.770955785338719758e-03
4.801672255742017031e-02,3.275190010772893956e+00,2.632842795594324270e-02,1.273104248799725863e-02,1.712343506940270654e-01,5.637146529437070679e-05,2.555266160884048926e-02,4.862562815666382487e-03
5.392732045706828681e-02,3.970765879580402835e+00,3.095957996545614654e-02,9.741085777916125635e-03,1.580830754920659054e-01,4.135367556773111240e-05,2.084654723766579329e-02,5.506146285868004572e-03
6.107645215009906148e-02,3.219799412265122118e+00,3.338362977426674594e-02,1.121940343623797735e-02,2.071386960292322943e-01,3.328011161327114261e-05,2.763946789203147736e-02,6.112010533229417404e-03
6.198362312857538803e-02,3.935692676932164069e+00,3.446198435234493207e-02,9.267264348485135597e-03,1.784197819193120149e-01,4.244534096951894052e-05,2.096172358570747019e-02,6.557244880925299120e-03
