# theta,p,s0,sInf,kappa,gamma,y0,yInf
1.479158146047476197e-01,3.321429569042365859e+00,3.505131720363506564e-02,1.102083278561877613e-02,1.115632321469281346e-01,3.059787595656846855e-05,2.748146408506446647e-02,6.862160512754248744e-03
1.683366221306998034e-01,3.900082199617584511e+00,3.785537673404094916e-02,7.333803424722805386e-03,9.086832245482046044e-02,3.097372943484069148e-05,2.766471440794224593e-02,4.884531725528292075e-03
1.750920181127710029e-01,2.434413407199335744e+00,3.359520612235756404e-02,9.763325565594688921e-03,9.973222365356820829e-02,3.384976873166492008e-05,2.220153511103532123e-02,6.335937496637009982e-03
1.610897937792518386e-01,3.876711211426748793e+00,3.416054260687553801e-02,8.807428324006688625e-03,9.420577086724858662e-02,3.123431072110336717e-05,2.731579391236767934e-02,4.148681416692170769e-03
1.472989046726725371e-01,3.876985238709984127e+00,3.434248039471796826e-02,9.230401095428227010e-03,9.858425583738243680e-02,3.363253991098934931e-05,3.206492231332244008e-02,4.301505485868933366e-03
1.495685318544418552e-01,2.362651254299906967e+00,3.459581596801140913e-02,9.359844298933481244e-03,9.572759926413826337e-02,4.823776256561091623e-05,2.287320507623282623e-02,6.894778603857396222e-03
1.631745345799122116e-01,2.662778060634784616e+00,3.478269972541599836e-02,9.437791681864092161e-03,9.967973624449261161e-02,4.698884296379396706e-05,2.382796923644427134e-02,6.741906219534663652e-03
1.536477029291294649e-01,1.857266509093854268e+00,3.003644996167736253e-02,9.266137730028413400e-03,8.427302208189405008e-02,5.018870973711837488e-05,2.191090699241712847e-02,6.072909613559412077e-03
1.465627223169531368e-01,3.722684473345714729e+00,3.140713548539125072e-02,9.130334434313703423e-03,8.807126003889659271e-02,4.973027797325591085e-05,2.878716423280127529e-02,4.561721908192636031e-03
1.341618617259572044e-01,3.583903292858203304e+00,3.048323652235713360e-02,6.037944980932115867e-03,7.452687133438723466e-02,3.189003335220007881e-05,2.098939142416117107e-02,5.721194305493002182e-03
1.680544404511556122e-01,1.692647647142032197e+00,2.990793749143021499e-02,9.794857422548250425e-03,8.946478711686807472e-02,5.049704270890517991e-05,1.998141770290852090e-02,6.938326620671907835e-03
1.546115913398947161e-01,3.363048361479349602e+00,3.245785773107264655e-02,6.719016832172721755e-03,8.050476120195861063e-02,2.906629113254519475e-05,2.277578858243484508e-02,5.716961130830310565e-03
1.487713479979050069e-01,3.172310967001179982e+00,3.169122746997645595e-02,7.406561472911457264e-03,8.242900737740831152e-02,2.777120475554383471e-05,2.252185859544003632e-02,5.854831785983310131e-03
1.652324552900931998e-01,2.788603499995555346e+00,2.973740999639527816e-02,7.919891670490205107e-03,7.785290438627469334e-02,4.772416993525859267e-05,1.914563108711198752e-02,6.092696974203747062e-03
1.341348127115148392e-01,3.319949873557561659e+00,3.572134382183098783e-02,6.441933747484080222e-03,8.385471733523804094e-02,3.765962522071364117e-05,2.048296578010199223e-02,6.227721085022305467e-03
1.639748789932300721e-01,2.354080182208742489e+00,2.777232625709463373e-02,7.853913433608519443e-03,7.130492383631061026e-02,4.921304833835049824e-05,1.831545408119330393e-02,4.688292181660325825e-03
1.661235980018365976e-01,1.496913673012201462e+00,2.773121371952630421e-02,7.664634988223420660e-03,7.492170538387242507e-02,4.841358155868860169e-05,2.332194156117001899e-02,5.054157526030148354e-03
1.354251064299445695e-01,3.079629498455421999e+00,3.452906399539741600e-02,1.052355478346560062e-02,1.021022112984120850e-01,3.665540613857092201e-05,2.692840686001854097e-02,5.883991386166522244e-03
1.470757333381879084e-01,3.179893990878011056e+00,3.208228835841059334e-02,8.382794015614427122e-03,8.620855816547803863e-02,2.624587095139773693e-05,2.451143775863382640e-02,5.130392465232750006e-03
1.628237573244108172e-01,3.522454728253677114e+00,2.955790911845017702e-02,6.378408868598172028e-03,6.833187515978125792e-02,6.657745601796887945e-05,2.194926525793889846e-02,3.421635126583846397e-03
1.505888490952749237e-01,2.833530430828099966e+00,2.875868627696350627e-02,1.027468411674100669e-02,8.618187410461869424e-02,5.035500080462609521e-05,2.546540848808333257e-02,5.028820207839578699e-03
1.560080662043921707e-01,3.765628176699474139e+00,3.021308887615638955e-02,9.867951895622567235e-03,9.175360314782256277e-02,2.807750454175118139e-05,2.592658814470188977e-02,5.156399037032292909e-03
1.442755658842244937e-01,3.469282515333244277e+00,3.786186068777849800e-02,8.766619025540484458e-03,9.976381234784938157e-02,3.719252730999291059e-05,2.856057950117972186e-02,5.973217776699269420e-03
1.621138284709701394e-01,3.460533051912290325e+00,3.201808380024712825e-02,7.948134243208254679e-03,8.488387346370294961e-02,3.076681567410636598e-05,2.390141731150281779e-02,4.763689530788737386e-03
1.587174809369441553e-01,2.394666307952002526e+00,2.646541317430769341e-02,9.290380168546844009e-03,7.848475271770277706e-02,4.542250971928604584e-05,2.345943903145647144e-02,5.604663365195552797e-03
1.584737003582137038e-01,2.329497527375559152e+00,3.057772097599687974e-02,8.750976942757456023e-03,8.581433880988738327e-02,4.126920766856534856e-05,2.397309490809884647e-02,4.467208129962709287e-03
1.508416039143817000e-01,2.811952224785192467e+00,3.399509084381509283e-02,8.651689357488751009e-03,9.016540880722713480e-02,4.413803514815623939e-05,2.613736984447000145e-02,5.053110704087093730e-03
1.754886110502197338e-01,1.633677898886853441e+00,2.882493128809985108e-02,7.689985710463408466e-03,7.623415249521693637e-02,4.355405629474302020e-05,2.259926761807342505e-02,4.665186234207753004e-03
1.635653231604749791e-01,1.895577670745732135e+00,3.369854776437159610e-02,7.516824401766084018e-03,8.504582182043478322e-02,4.190351637230762632e-05,2.169513216991600726e-02,4.949086377394703272e-03
1.674827012729574183e-01,2.450647160953729475e+00,2.970758697804809847e-02,6.815974845160093637e-03,7.175143672564353314e-02,5.108090910213380849e-05,2.089280390800276124e-02,5.678164382756051114e-03
1.593307964803499233e-01,2.590852355968083831e+00,2.664227265875813988e-02,6.751431086067718502e-03,6.310269110774827106e-02,4.672214524452437235e-05,1.943353184903126932e-02,4.405795898217030812e-03
1.585370122797572778e-01,2.405170152995725452e+00,2.417438520552255693e-02,7.811652495801344083e-03,5.915906896731381454e-02,5.582981148156636770e-05,1.505535651962125986e-02,6.424303843342273751e-03
1.536936542517323423e-01,2.381191203452443617e+00,2.498777281044653811e-02,8.342195430099228967e-03,6.474060915308485487e-02,5.462686190420360243e-05,1.576454545647774236e-02,6.446078637821373893e-03
1.551921208564392696e-01,2.044873305320737522e+00,2.692022148313625435e-02,7.373902722463014647e-03,6.706526873589846449e-02,5.280397729121556684e-05,1.557130849960560934e-02,6.749034317145095017e-03
1.620092168637985164e-01,2.340660982371061127e+00,3.339127897891459168e-02,7.385924776383920136e-03,8.524455324968262249e-02,3.635297419684550141e-05,2.078086629671716326e-02,6.182862980165811269e-03
1.698160455975242233e-01,2.185486432112869526e+00,2.506227374249855519e-02,7.971225436881912776e-03,6.469586792823253663e-02,5.285953771990084272e-05,1.590934852270693353e-02,6.602633613096121727e-03
1.738301869361256746e-01,2.689224769187832376e+00,2.586083981030178405e-02,6.728461492949512623e-03,6.067964031056218011e-02,6.120418079725500752e-05,1.743696860367886445e-02,6.424122862679032368e-03
1.655381914400219090e-01,2.456932332937753483e+00,2.997297369914369430e-02,9.373617856222572764e-03,8.687185899914373621e-02,5.763000056559602056e-05,2.003419654440041428e-02,6.667911485782614979e-03
1.697656862088195717e-01,2.428931812986750316e+00,2.862268309955999859e-02,9.662251040567079383e-03,8.341566758674173743e-02,5.029501800460767761e-05,2.019684691209091762e-02,6.525790102343812307e-03
1.703646749319825127e-01,2.441151839828775039e+00,3.048435229681055111e-02,1.205385306967940093e-02,1.126257391655083456e-01,3.373195906226336189e-05,2.617438503083317769e-02,6.027619581789369838e-03
1.709018092430848457e-01,2.503889812818940630e+00,3.525013130750311724e-02,1.016587378384623160e-02,1.056787491300982956e-01,3.905739203809347170e-05,2.840367473243234422e-02,6.393939399567072530e-03
1.586863618268980203e-01,2.260384742694093063e+00,3.089758077491940383e-02,8.197378182539277053e-03,8.447355930426417303e-02,3.845444097144649339e-05,2.668276429480134077e-02,4.360661578214478085e-03
1.539242684692053442e-01,2.952243656834125929e+00,3.346041146907149932e-02,7.451500321600711997e-03,8.264233344123288194e-02,4.494333914763127023e-05,2.267477687221019014e-02,4.436868865010677732e-03
1.652611468900637981e-01,3.265072250437432544e+00,3.283875787014279429e-02,8.780605791717200834e-03,9.216885293738173723e-02,3.657039786201627215e-05,2.253834774177118985e-02,6.214858017058997632e-03
1.693095434944127120e-01,3.771039003130841838e+00,3.667614940312795280e-02,9.158395285882952458e-03,9.789978746979682844e-02,4.937278900547724630e-05,2.837194014859917637e-02,5.383188150593112321e-03
